,causal_strain,causal_date,causal_lineage,node,max_descendant_samples,num_parents,total_cost,is_hmm_mutation_consistent,is_arg_hmm_path_identical,is_arg_hmm_path_length_consistent,is_path_length_consistent,is_parent_lineage_consistent,breakpoint,breakpoint_interval_left,breakpoint_interval_right,left_parent,right_parent,left_parent_imputed_lineage,right_parent_imputed_lineage,mrca,mrca_date,fwd_bck_parents_max_dist,parents_dist_days
685,USA/IL-CDC-LC0060671/2021,2021-05-08,P.1,286288,1,2,10,True,False,False,False,False,17745,17260,17746,273611,242257,Unknown (R),P.1,179,2020-02-20,,427.32
686,USA/WV-CDC-LC0059516/2021,2021-05-08,B.1,286435,1,2,8,True,True,True,True,True,23709,23605,23710,132362,265497,B.1.1.7,B.1.637,179,2020-02-20,0.0,331.25374999999997
687,USA/TX-CDC-LC0059412/2021,2021-05-09,B.1.1.7,286763,2,2,8,True,True,True,True,True,23709,22033,23710,143337,277697,B.1.1.7,B.1.1.7,143337,2020-07-22,0.0,284.99453125
688,USA/TX-CDC-FG-033747/2021,2021-05-09,B.1.1.7,287161,1,3,19,False,True,True,True,True,7798,7736,7799,208943,251865,B.1.1.7,B.1.1.318,179,2020-02-20,11.0,410.75
689,USA/TX-CDC-FG-033747/2021,2021-05-09,B.1.1.7,287161,1,3,19,False,True,True,True,True,24382,23949,24383,251865,153755,B.1.1.318,B.1.1.7,179,2020-02-20,8.0,410.75
690,India/TG-CCMB-CIA2673/2021,2021-05-09,B.1.617.2,287477,1,2,7,True,True,True,True,True,9203,6028,9204,239974,244742,B.1.617.2,B.1.617.2,5868,2020-02-21,0.0,416.3
691,Germany/NW-RKI-I-150968/2021,2021-05-09,B.1.1.7,287606,1,2,5,True,True,True,True,True,28271,27144,28272,264244,202864,B.1.1.7,B.1.1.7,132381,2020-12-10,0.0,120.93500000000006
692,India/TG-CCMB-CIA2730/2021,2021-05-10,B.1,288467,1,2,5,True,True,True,True,True,15451,11515,15452,245582,287126,B.1,B.1,5868,2020-02-21,0.0,443.7
693,USA/TX-CDC-LC0059748/2021,2021-05-10,B.1,288523,1,2,10,False,True,True,True,False,24914,24507,24915,241123,227806,B.1.1.7,Unknown (R),179,2020-02-20,20.0,414.6
694,USA/NM-CDC-LC0059431/2021,2021-05-10,B.1.1,288820,1,3,10,False,True,True,True,True,3828,3268,3829,221030,80321,P.1,B.1.1.7,179,2020-02-20,6.0,439.4
695,USA/NM-CDC-LC0059431/2021,2021-05-10,B.1.1,288820,1,3,10,False,True,True,True,True,23604,23526,23605,80321,279641,B.1.1.7,P.1,179,2020-02-20,6.0,439.4
696,Luxembourg/LNS0086461/2021,2021-05-10,B.1.351,288946,1,3,23,False,True,True,True,True,6954,5987,6955,228600,214768,B.1.623,B.1.351,179,2020-02-20,0.0,406.6
697,Luxembourg/LNS0086461/2021,2021-05-10,B.1.351,288946,1,3,23,False,True,True,True,True,23271,23013,23272,214768,147513,B.1.351,B.1.1.7,179,2020-02-20,6.0,406.6
698,Russia/SPE-RII-34027S/2021,2021-05-11,B.1.1,289473,1,2,15,False,True,True,True,False,3281,1393,3282,287816,11510,AT.1,B.1.1,5867,2020-02-22,3.0,440.8
699,USA/TX-CDC-LC0059532/2021,2021-05-11,B.1.1.7,289484,1,2,8,False,True,True,True,True,23613,17791,23614,269968,258293,B.1.1.7,B.1.1.7,127526,2020-12-31,13.0,118.19999999999999
700,USA/PA-CDC-LC0061030/2021,2021-05-11,B.1.637,289939,1,2,10,True,True,True,True,True,27972,27926,27973,111758,275395,B.1.637,B.1.1.7,179,2020-02-20,10.0,429.4
701,USA/AZ-CDC-LC0059839/2021,2021-05-11,AY.44,290035,2,2,8,False,True,True,True,True,3267,914,3268,279051,271698,B.1.1.7,AY.44,179,2020-02-20,12.0,438.8
702,Poland/NIPH-NIH_ECDC-5793/2021,2021-05-11,B.1.1.7,290104,1,2,7,True,False,False,False,False,25562,21615,25563,183337,234889,B.1.1.7,Unknown (R),59925,2020-09-23,,170.88
703,USA/MN-CDC-IBX888961402242/2021,2021-05-12,B.1.427,290384,1,2,9,True,True,True,True,True,28271,28112,28272,231060,264687,B.1.427,Unknown (R),179,2020-02-20,0.0,426.36
704,Switzerland/GE-HUG-34150689/2021,2021-05-12,B.1.1.420,290636,1,2,11,False,True,True,True,True,27972,26193,27973,208627,188141,B.1.1.420,B.1.1.7,179,2020-02-20,20.0,394.2
705,USA/WA-UW-21051233895/2021,2021-05-12,P.1,290700,1,2,11,False,True,True,True,False,23525,23272,23526,289069,273611,P.1,Unknown (R),179,2020-02-20,3.0,430.8
706,USA/WV-CDC-LC0059552/2021,2021-05-12,B.1.1.7,290990,3,2,9,False,True,True,True,True,23063,17251,23064,184709,256232,B.1.1.7,B.1.1.7,179,2020-02-20,3.0,424.6
707,USA/NC-CDC-LC0060766/2021,2021-05-12,B.1.1.7,291065,1,2,5,True,True,True,True,True,14399,12163,14400,174517,251849,B.1.1.7,B.1.1.7,42699,2020-08-29,0.0,219.25
708,USA/NM-CDC-LC0059597/2021,2021-05-12,B.1.1.7,291333,2,2,6,True,True,True,True,True,9931,9444,9932,182180,245142,B.1.1.7,B.1.1.7,60174,2020-09-03,1.0,222.32499999999993
709,Germany/SN-RKI-I-159869/2021,2021-05-12,B.1.1.523,291347,1,2,11,True,True,True,True,True,23604,23272,23605,255776,276773,Unknown (R),B.1,179,2020-02-20,0.0,407.96000000000004
710,USA/WV-CDC-LC0059910/2021,2021-05-13,XC,292030,4,2,8,False,True,True,True,True,27874,27753,27875,285177,158124,AY.103,B.1.1.7,179,2020-02-20,6.0,443.2
711,USA/PA-CDC-LC0062139/2021,2021-05-13,B.1.1.7,292259,2,2,8,False,False,False,False,False,23604,23272,23605,219796,247153,B.1.1.7,Unknown (R),179,2020-02-20,,395.264
712,USA/IL-CDC-LC0063443/2021,2021-05-14,AY.39,293153,7,2,5,True,True,True,True,False,28461,28283,28462,291869,266939,AY.39.1,B.1.1.7,179,2020-02-20,24.0,433.975
713,USA/WA-UW-21051442596/2021,2021-05-14,B.1.1,293174,1,2,16,True,True,True,True,True,15279,14677,15280,180036,265543,B.1.1.7,B.1.1.519,179,2020-02-20,10.0,420.6
714,USA/CO-CDC-MMB08815462/2021,2021-05-14,B.1.1.7,293251,1,2,8,True,True,True,True,True,9969,7043,9970,280595,261718,B.1.1.7,B.1.1.7,194829,2021-02-05,0.0,90.33333333333331
715,USA/FL-CDC-LC0063595/2021,2021-05-14,B.1,293385,1,2,5,False,True,True,True,False,24506,23710,24507,12227,212503,B.1.1,B.1.526,179,2020-02-20,10.0,397.0
716,Netherlands/LI-MUMC-2500/2021,2021-05-14,B.1.1.7,293724,1,2,5,True,True,True,True,True,19983,16689,19984,260562,270245,B.1.1.7,B.1.1.7,66406,2020-10-03,5.0,207.90000000000003
717,England/MILK-1587142/2021,2021-05-14,B.1.617.2,293867,11,2,5,False,True,True,True,True,27739,27477,27740,256481,232088,B.1.617.2,B.1.617.2,204945,2021-03-04,6.0,47.0
718,Switzerland/SO-ETHZ-630142/2021,2021-05-15,B.1.1.7,294887,1,2,8,True,True,True,True,True,16889,15097,16890,293161,201692,B.1.1.7,B.1.1.7,293957,2021-02-23,0.0,80.38749999999999
719,Austria/CeMM9540/2021,2021-05-16,B.1.1.7,295546,1,2,6,True,True,True,True,True,28131,27385,28132,194491,204347,B.1.1.7,B.1.1.7,60989,2020-10-22,0.0,146.8
720,USA/MD-CDC-LC0062828/2021,2021-05-16,B.1.1.7,296149,1,3,13,True,True,True,True,True,23063,23013,23064,227242,252989,B.1,Unknown (R),5867,2020-02-22,0.0,397.68
721,USA/MD-CDC-LC0062828/2021,2021-05-16,B.1.1.7,296149,1,3,13,True,True,True,True,True,27434,25704,27435,252989,229640,Unknown (R),B.1.1.7,179,2020-02-20,0.0,399.18
722,Austria/CeMM10906/2021,2021-05-17,B.1.1.7,297499,1,2,6,True,True,True,True,True,24506,22852,24507,212050,236697,B.1.1.7,B.1.1.7,60174,2020-09-03,0.0,217.72499999999997
723,Scotland/QEUH-159678A/2021,2021-05-17,AY.10,297524,4,2,19,True,True,True,True,True,22917,22228,22918,289147,189117,AY.10,Unknown,179,2020-02-20,0.0,447.2
724,USA/CA-CDC-LC0064738/2021,2021-05-18,P.1,298083,1,3,7,False,True,True,True,False,21614,20263,21615,236532,232820,P.1,B.1,179,2020-02-20,19.0,413.0
725,USA/CA-CDC-LC0064738/2021,2021-05-18,P.1,298083,1,3,7,False,True,True,True,False,27890,26682,27891,232820,236532,B.1,P.1,179,2020-02-20,19.0,413.0
726,USA/WV-CDC-LC0063657/2021,2021-05-18,B.1.1.7,298185,1,2,4,False,True,True,True,True,27925,25704,27926,127381,239880,B.1.1.7,B.1.637,179,2020-02-20,16.0,415.4
727,USA/CA-CDC-LC0064767/2021,2021-05-18,B.1.1.7,298264,1,2,10,True,True,True,True,True,21974,21639,21975,295796,141814,B.1.1.7,B.1.1.7,143431,2020-08-19,0.0,270.821875
728,USA/KY-CDC-LC0060195/2021,2021-05-18,B.1.1.7,298516,1,2,8,True,False,False,False,False,12525,11297,12526,293443,259356,B.1.1.7,B.1.1.7,59925,2020-09-23,,234.2
729,USA/WA-CDC-LC0060206/2021,2021-05-18,B.1.1,298556,3,2,8,True,True,True,True,True,24914,24507,24915,150556,256567,Unknown (R),B.1.1.519,179,2020-02-20,6.0,425.8
730,USA/OK-CDC-LC0065009/2021,2021-05-19,B.1.1,299352,1,3,14,False,True,True,True,False,8986,7125,8987,278258,194829,B.1.617.2,B.1.1.7,179,2020-02-20,23.0,449.2
731,USA/OK-CDC-LC0065009/2021,2021-05-19,B.1.1,299352,1,3,14,False,True,True,True,False,14120,11333,14121,194829,292029,B.1.1.7,XC,179,2020-02-20,0.0,449.2
732,USA/TX-CDC-LC0064724/2021,2021-05-19,Q.3,299496,1,2,6,True,True,True,True,False,27972,26731,27973,274152,248189,Q.3,B.1.1.7,179,2020-02-20,6.0,389.595
733,USA/WA-CDC-LC0065041/2021,2021-05-19,B.1.1.7,299540,1,2,3,True,True,True,True,False,27972,27463,27973,203034,248189,B.1.1.7,B.1.1.7,179,2020-02-20,15.0,391.6
734,USA/AK-PHL9122/2021,2021-05-19,B.1.1.7,299846,1,2,9,True,True,True,True,True,24506,23064,24507,205384,181178,Unknown (R),B.1.1.7,66406,2020-10-03,0.0,162.18
735,USA/ID-CDC-LC0065028/2021,2021-05-19,B.1.526,299861,1,3,14,True,True,True,True,False,16466,15452,16467,296306,233215,B.1.617.2,B.1.526,179,2020-02-20,0.0,451.6
736,USA/ID-CDC-LC0065028/2021,2021-05-19,B.1.526,299861,1,3,14,True,True,True,True,False,25469,25020,25470,233215,225974,B.1.526,B.1.617.1,179,2020-02-20,8.0,451.6
737,USA/TX-CDC-LC0064720/2021,2021-05-19,B.1.1.7,300002,1,2,14,True,True,True,True,True,11201,10030,11202,267424,298105,Unknown (R),B.1.1.7,179,2020-02-20,0.0,453.2
738,Poland/PZH-LUM-1147/2021,2021-05-19,B.1.1.7,300051,1,2,4,True,True,True,True,True,22015,20178,22016,294635,181830,B.1.1.7,B.1.1.7,42699,2020-08-29,7.0,260.05
739,USA/OR-CDC-LC0065032/2021,2021-05-19,B.1.1,300137,1,4,12,False,True,True,True,False,6402,4182,6403,262453,251175,B.1.1.7,XC,179,2020-02-20,8.0,453.2
740,USA/OR-CDC-LC0065032/2021,2021-05-19,B.1.1,300137,1,4,12,False,True,True,True,False,15907,14121,15908,251175,298415,XC,XC,235293,2021-03-12,8.0,67.19999999999999
741,USA/OR-CDC-LC0065032/2021,2021-05-19,B.1.1,300137,1,4,12,False,True,True,True,False,25860,25470,25861,298415,261830,XC,B.1.1.7,179,2020-02-20,16.0,453.2
742,Mexico/CMX-InDRE_FD71649_S2926/2021,2021-05-20,B.1.631,300560,7,2,23,False,False,False,False,False,20275,16467,20276,5731,285181,B.1,Unknown (R),179,2020-02-20,,403.96
743,USA/NJ-CDC-LC0066653/2021,2021-05-20,B.1.1.7,300614,1,2,5,False,True,True,True,True,24914,23710,24915,292259,151849,Unknown (R),B.1.1.7,179,2020-02-20,9.0,407.21119999999996
744,Germany/BW-RKI-I-160415/2021,2021-05-20,B.1.1.7,300667,1,2,3,True,True,True,True,True,28271,21158,28272,273955,202864,B.1.1.7,B.1.1.7,132381,2020-12-10,0.0,143.60000000000002
745,USA/DE-DHSS-B1090897/2021,2021-05-20,B.1.1.7,300897,1,2,6,True,True,True,True,True,23465,19375,23466,251163,274087,B.1.1.7,B.1.1.7,65745,2020-10-29,0.0,185.39999999999998
746,USA/WV-CDC-LC0064549/2021,2021-05-20,B.1.1.7,301263,1,2,9,False,False,False,False,False,11109,10196,11110,108990,243479,B.1.1.7,B.1.1.7,60174,2020-09-03,,223.12499999999994
747,USA/WV-CDC-LC0064548/2021,2021-05-20,B.1,301377,1,3,17,False,True,True,True,True,14676,14121,14677,256033,283729,B.1.1.7,Unknown (R),60174,2020-09-03,6.0,248.72499999999997
748,USA/WV-CDC-LC0064548/2021,2021-05-20,B.1,301377,1,3,17,False,True,True,True,True,26196,26066,26197,283729,284012,Unknown (R),B.1.1.7,179,2020-02-20,0.0,443.8
749,USA/WV-CDC-LC0064532/2021,2021-05-21,B.1,301723,1,2,6,False,True,True,True,True,24914,24507,24915,255896,277205,B.1.1.7,B.1.526,179,2020-02-20,5.0,440.0
750,SintMaarten/SX-RIVM-36319/2021,2021-05-21,B.1.1.7,301788,1,2,7,True,True,True,True,True,6941,6405,6942,274044,243209,B.1.1.7,B.1.1.7,50470,2020-09-07,0.0,238.20000000000005
751,USA/WA-CDC-LC0064367/2021,2021-05-21,B.1,301951,3,3,11,True,True,True,True,True,15279,14187,15280,283539,291452,B.1.617.2,AY.117,179,2020-02-20,0.0,448.8
752,USA/WA-CDC-LC0064367/2021,2021-05-21,B.1,301951,3,3,11,True,True,True,True,True,27638,26768,27639,291452,236445,AY.117,B.1.1,179,2020-02-20,15.0,448.8
753,USA/OR-UW-21052182955/2021,2021-05-21,B.1.1.7,302257,4,2,8,True,True,True,True,True,17615,16177,17616,180811,169847,Unknown (R),B.1.1.7,119661,2020-08-09,0.0,200.79375
754,USA/WA-CDC-UW21052115010/2021,2021-05-21,B.1.1.7,302340,2,2,7,True,True,True,True,True,27880,23750,27881,238848,282506,B.1.1.7,B.1.1.7,108335,2020-12-15,0.0,144.2
755,USA/CA-CDC-QDX25164398/2021,2021-05-21,B.1.1.7,302569,2,2,10,True,True,True,True,True,20719,16394,20720,246184,182608,B.1.1.7,B.1.1.7,59925,2020-09-23,0.0,191.2
756,USA/IL-CDC-ASC210066024/2021,2021-05-22,B.1.351,303170,1,2,9,True,True,True,True,True,5986,5389,5987,236424,252498,B.1.1.7,B.1.351,179,2020-02-20,18.0,424.2
757,Finland/TRE26521_7/2021,2021-05-22,B.1.617.2,303304,1,2,3,True,True,True,True,True,9053,6549,9054,301467,302022,B.1.617.2,B.1.617.2,301467,2021-04-16,0.0,35.96953124999999
758,Germany/NW-RKI-I-168177/2021,2021-05-22,B.1.1.7,303419,1,2,8,True,True,True,True,True,27294,21649,27295,281551,203528,B.1.1.7,B.1.1.7,42699,2020-08-29,5.0,251.85000000000002
759,USA/IN-CDC-LC0067913/2021,2021-05-22,P.1,303625,1,2,9,True,True,True,True,True,12778,6763,12779,3196,264342,B.1.1.10,P.1,179,2020-02-20,0.0,413.8
760,Netherlands/OV-RIVM-37045/2021,2021-05-22,B.1.1.7,303671,1,2,4,True,True,True,True,False,3140,286,3141,151828,294715,B.1.1.7,B.1.1.7,60989,2020-10-22,39.0,206.39999999999998
761,USA/NC-UNC-1470/2021,2021-05-23,B.1.1.7,304571,1,2,5,True,True,True,True,True,19390,18396,19391,302264,205000,B.1.1.7,B.1.1.7,75373,2020-10-16,0.0,217.60000000000002
762,Italy/MOL-21042837072/2021,2021-05-23,B.1,305079,1,2,16,False,False,False,False,False,22227,21256,22228,188226,194337,Unknown,B.1.177.83,179,2020-02-20,,386.8
763,Germany/BW-RKI-I-177987/2021,2021-05-24,P.1,305389,1,3,12,True,True,True,True,True,13851,9454,13852,281962,261335,P.1.1,Unknown (R),144224,2021-01-11,0.0,98.80000000000007
764,Germany/BW-RKI-I-177987/2021,2021-05-24,P.1,305389,1,3,12,True,True,True,True,True,24000,22133,24001,261335,173066,Unknown (R),P.1.1,144224,2021-01-11,0.0,98.80000000000007
765,USA/WA-CDC-UW21052414630/2021,2021-05-24,B.1.1.7,305865,1,2,12,True,True,True,True,True,5986,5261,5987,265414,264647,B.1.1.7,Q.3,179,2020-02-20,0.0,432.6
766,USA/UT-CDC-LC0067406/2021,2021-05-25,B.1,306467,1,2,6,False,True,True,True,False,20268,20263,20269,16956,218063,B.1,B.1.526,179,2020-02-20,14.0,402.4
767,Germany/HE-RKI-I-166114/2021,2021-05-25,B.1.1.7,306514,1,2,28,True,True,True,True,False,20544,18748,20545,277358,147711,B.1.1.7,B.1.1.7,42699,2020-08-29,5.0,193.81
768,Germany/SN-RKI-I-180100/2021,2021-05-25,B.1.1.7,306586,1,2,10,True,True,True,True,True,29769,29283,29770,198158,237343,B.1.1.7,B.1.1.7,132381,2020-12-10,0.0,121.40000000000003
769,Germany/HE-RKI-I-166125/2021,2021-05-25,B.1.1.7,306786,2,2,10,True,True,True,True,True,27366,25704,27367,222197,280960,B.1.1.7,B.1.1.7,60174,2020-09-03,6.0,248.12499999999994
770,France/ARA-HCL021099315101/2021,2021-05-25,B.1.1.7,306899,1,2,5,True,True,True,True,True,18471,15608,18472,255508,298140,B.1.1.7,B.1.1.7,255508,2021-01-24,0.0,115.74249999999995
771,France/GES-HMN-21052270521/2021,2021-05-25,B.1.1.7,307161,1,2,13,True,True,True,True,True,11288,8604,11289,303448,255611,B.1.1.7,Unknown,42699,2020-08-29,0.0,266.85
772,Germany/NW-RKI-I-163892/2021,2021-05-26,B.1.1.7,307886,1,2,6,True,True,True,True,False,8841,5389,8842,181178,307226,B.1.1.7,B.1.1.7,42699,2020-08-29,23.0,269.45
773,Brazil/SP-IB_112242/2021,2021-05-26,P.5,308128,2,2,16,False,True,True,True,True,8950,7166,8951,13521,269628,B.1.1,P.5,5867,2020-02-22,5.0,434.7
774,USA/VA-CDC-LC0065458/2021,2021-05-26,B.1.1.7,308445,1,2,5,True,True,True,True,True,27382,24681,27383,238415,84508,B.1.1.7,B.1.1.7,75373,2020-10-16,13.0,177.40000000000003
775,USA/MI-CDC-LC0068148/2021,2021-05-26,B.1.1.7,308586,1,3,17,False,True,True,True,True,6541,6320,6542,292219,209743,B.1.1.7,B.1.1.28,179,2020-02-20,0.0,450.6
776,USA/MI-CDC-LC0068148/2021,2021-05-26,B.1.1.7,308586,1,3,17,False,True,True,True,True,23271,23013,23272,209743,222275,B.1.1.28,B.1.1.7,179,2020-02-20,13.0,450.6
777,Germany/SN-RKI-I-180318/2021,2021-05-27,B.1.1.7,309001,1,2,4,True,True,True,True,True,29769,28016,29770,282301,211789,B.1.1.7,B.1.1.7,132381,2020-12-10,0.0,150.60000000000002
778,Germany/NW-RKI-I-171021/2021,2021-05-27,B.1.1.7,309129,1,2,4,True,True,True,True,True,26571,25472,26572,297934,84508,B.1.1.7,B.1.1.7,59925,2020-09-23,13.0,239.2
779,Mexico/CHP-InDRE_FB16525_S3332/2021,2021-05-27,B.1.634,309252,3,3,21,False,True,True,True,False,7142,6634,7143,3940,266716,B.1,Unknown,179,2020-02-20,5.0,449.2
780,Mexico/CHP-InDRE_FB16525_S3332/2021,2021-05-27,B.1.634,309252,3,3,21,False,True,True,True,False,23765,23626,23766,266716,289479,Unknown,B.1,5867,2020-02-22,0.0,447.7
781,Netherlands/OV-RIVM-38604/2021,2021-05-28,B.1.1,310609,2,4,17,False,True,True,True,False,17259,13861,17260,177084,209743,B.1,B.1.1.28,5867,2020-02-22,27.0,451.9
782,Netherlands/OV-RIVM-38604/2021,2021-05-28,B.1.1,310609,2,4,17,False,True,True,True,False,23012,22330,23013,209743,209498,B.1.1.28,P.1,209743,2020-12-22,27.0,147.78281249999998
783,Netherlands/OV-RIVM-38604/2021,2021-05-28,B.1.1,310609,2,4,17,False,True,True,True,False,27972,27372,27973,209498,296225,P.1,P.1.15,144224,2021-01-11,0.0,127.60000000000002
784,India/TG-CCMB-CIA3729/2021,2021-05-28,B.1.1.7,310814,1,2,8,False,True,True,True,True,25785,23710,25786,291862,230534,B.1.1.7,B.1.1.7,69108,2020-10-01,5.0,227.31999999999994
785,USA/OR-UW-21052861861/2021,2021-05-28,B.1.1,311103,1,2,9,True,False,False,False,False,15720,15280,15721,14284,121050,B.1.1,B.1.1.7,179,2020-02-20,,340.6
786,SouthAfrica/KRISP-K018276/2021,2021-05-29,B.1.351,311675,1,2,15,True,True,True,True,True,23012,22207,23013,178615,98212,B.1,B.1.351,70730,2020-10-05,0.0,151.02499999999998
787,USA/CO-CDC-MMB09003233/2021,2021-05-29,B.1.1,312121,4,3,21,False,False,False,False,False,14014,12163,14015,208109,290034,B.1.1.7,AY.44,179,2020-02-20,,449.6
788,USA/CO-CDC-MMB09003233/2021,2021-05-29,B.1.1,312121,4,3,21,False,False,False,False,False,24914,23605,24915,290034,226899,AY.44,B.1.1,179,2020-02-20,,449.6
789,USA/CO-CDC-MMB09001604/2021,2021-05-29,B.1.1,312154,1,4,19,False,True,True,True,False,9053,8987,9054,208109,251176,B.1.1.7,Unknown (R),179,2020-02-20,38.0,450.4
790,USA/CO-CDC-MMB09001604/2021,2021-05-29,B.1.1,312154,1,4,19,False,True,True,True,False,23063,22996,23064,251176,291154,Unknown (R),B.1.617.2,179,2020-02-20,38.0,450.4
791,USA/CO-CDC-MMB09001604/2021,2021-05-29,B.1.1,312154,1,4,19,False,True,True,True,False,28095,28049,28096,291154,147991,B.1.617.2,B.1.1.7,179,2020-02-20,11.0,450.4
792,Germany/NW-RKI-I-181434/2021,2021-05-30,B.1.1.7,313324,1,2,4,True,True,True,True,True,28271,28234,28272,276352,143453,B.1.1.7,B.1.1.7,42699,2020-08-29,18.0,250.25
793,Sweden/6125664950/2021,2021-05-30,B.1.1.7,313332,3,2,6,True,True,True,True,True,14352,11297,14353,222197,273200,B.1.1.7,B.1.1.7,60174,2020-09-03,0.0,244.32499999999993
794,Belgium/Jessa_55-2121-000956/2021,2021-05-30,B.1.1.7,313363,1,2,7,True,True,True,True,False,28111,28096,28112,311712,267437,B.1.1.7,B.1.1.7,143431,2020-08-19,20.0,283.621875
795,Botswana/R17B34_BHP_000468039/2021,2021-05-30,B.1.617.2,313453,3,2,7,False,True,True,True,False,27638,26768,27639,307212,1,B.1.617.2,B,1,2019-12-26,21.0,517.0
796,USA/WA-CDC-UW21060138053/2021,2021-06-01,P.1,315384,1,2,11,False,True,True,True,False,6319,5649,6320,12878,292784,B.1,Unknown,179,2020-02-20,11.0,419.32
797,Germany/NW-RKI-I-181418/2021,2021-06-01,B.1.1.7,315762,2,2,4,True,True,True,True,False,28271,26228,28272,300343,202864,B.1.1.7,B.1.1.7,132381,2020-12-10,6.0,163.60000000000002
798,Germany/NW-RKI-I-181414/2021,2021-06-01,B.1.1.7,315845,2,2,5,True,True,True,True,True,28280,28272,28281,301285,127025,B.1.1.7,B.1.1.7,118575,2020-11-19,0.0,184.49635416666672
799,Germany/BW-RKI-I-181417/2021,2021-06-02,B.1.1.7,316246,1,2,4,True,True,True,True,True,25599,24915,25600,309121,143337,B.1.1.7,B.1.1.7,143337,2020-07-22,9.0,310.59453125
800,Bahrain/NPS-38/2021,2021-06-02,B.1.1,316420,9,2,19,False,True,True,False,False,21801,12757,21802,275204,297523,B.1.617,AY.10,245582,2021-03-27,,54.96249999999998
801,Brazil/PR-FIOCRUZ-29371/2021,2021-06-02,P.1,316785,1,2,6,True,True,True,True,True,8293,7870,8294,307556,306622,P.1,P.1,307556,2021-04-14,1.0,42.73750000000001
802,Israel/CVL-13806/2021,2021-06-02,B.1.1.7,316936,1,2,9,False,True,True,True,True,17862,15097,17863,195139,300804,B.1.1.7,B.1.1.7,60174,2020-09-03,8.0,262.525
803,India/TG-CCMB-CIA4843/2021,2021-06-03,B.1.617.2,317935,5,2,5,True,True,True,True,True,13019,9892,13020,316420,235293,Unknown (R),Unknown (R),179,2020-02-20,0.0,457.96000000000004
804,CzechRepublic/NRL_8783/2021,2021-06-04,B.1.617.2,318843,2,2,33,True,True,True,True,True,10116,10032,10117,316673,260668,AZ.2,B.1.617.2,179,2020-02-20,0.0,468.4
805,France/BFC-HMN-21062090443/2021,2021-06-04,B.1.1.7,319063,1,2,10,True,True,True,True,False,21766,14121,21767,317060,179981,B.1.1.7,B.1.1.7,60174,2020-09-03,7.0,252.72499999999997
806,Sweden/8270736617/2021,2021-06-04,B.1.1.7,319352,4,2,9,True,True,True,True,False,18682,11297,18683,216437,294063,B.1.1.7,B.1.1.7,60174,2020-09-03,11.0,212.58499999999992
807,USA/WA-UW-21060558059/2021,2021-06-05,Q.3,319595,1,2,5,True,True,True,True,True,23707,21537,23708,233349,282125,Q.3,Q.3,204169,2021-03-03,0.0,69.19999999999999
808,HongKong/HKPU-11859/2021,2021-06-06,B.1.1.7,320916,1,2,11,True,True,True,True,True,9040,7319,9041,253745,307371,B.1.1.7,B.1.1.7,132381,2020-12-10,0.0,168.60000000000002
809,USA/FL-Curative-093486/2021,2021-06-06,P.1.10,321370,2,2,12,True,True,True,True,True,19560,18130,19561,311494,309081,P.1.10,P.1.15,144224,2021-01-11,0.0,139.80000000000007
810,Netherlands/NB-RIVM-41536/2021,2021-06-06,B.1.1.7,321529,1,2,4,True,True,True,True,False,23063,20462,23064,244226,211126,Unknown (R),B.1.1.7,179,2020-02-20,6.0,394.08
811,Sweden/3992994669/2021,2021-06-07,Q.8,322062,1,2,3,True,True,True,True,True,12525,11297,12526,255611,306341,Unknown,Q.8,60174,2020-09-03,0.0,231.74499999999995
812,Germany/ST-RKI-I-182546/2021,2021-06-07,B.1.1.7,322110,1,2,5,False,True,True,True,True,11291,11289,11292,147991,299833,B.1.1.7,B.1.1.7,60174,2020-09-03,14.0,262.72499999999997
813,USA/NC-CDC-LC0070730/2021,2021-06-07,XC,322219,1,4,18,False,True,True,True,False,23271,23064,23272,296306,250626,B.1.617.2,Q.4,179,2020-02-20,0.0,460.52
814,USA/NC-CDC-LC0070730/2021,2021-06-07,XC,322219,1,4,18,False,True,True,True,False,27390,26768,27391,250626,298543,Q.4,B.1.617.2,179,2020-02-20,10.0,460.52
815,USA/NC-CDC-LC0070730/2021,2021-06-07,XC,322219,1,4,18,False,True,True,True,False,27972,27875,27973,298543,315845,B.1.617.2,Unknown (R),179,2020-02-20,10.0,460.52
816,Sweden/5864018931/2021,2021-06-07,B.1.1.7,322408,3,2,6,True,True,True,True,True,28245,27885,28246,283927,321752,B.1.1.7,B.1.1.7,42699,2020-08-29,0.0,256.65
817,USA/NM-Curative-039698/2021,2021-06-07,B.1.1.7,322500,1,2,7,True,True,True,True,True,27382,20720,27383,302568,208677,B.1.1.7,B.1.1.7,75373,2020-10-16,4.0,220.60000000000002
818,Germany/NW-RKI-I-181439/2021,2021-06-07,B.1.1.7,322519,1,2,4,True,True,True,True,True,28271,27417,28272,319097,204387,B.1.1.7,B.1.1.7,42699,2020-08-29,0.0,279.85
