,causal_strain,causal_date,causal_lineage,node,max_descendant_samples,num_parents,total_cost,is_hmm_mutation_consistent,is_arg_hmm_path_identical,is_arg_hmm_path_length_consistent,is_path_length_consistent,is_parent_lineage_consistent,breakpoint,breakpoint_interval_left,breakpoint_interval_right,left_parent,right_parent,left_parent_imputed_lineage,right_parent_imputed_lineage,mrca,mrca_date,fwd_bck_parents_max_dist,parents_dist_days
1540,Netherlands/UT-RIVM-21240/2021,2021-03-21,B.1.1.7,628296,1,2,15,True,True,True,True,True,27972,26802,27973,506018,406837,Unknown (R),B.1.177,179,2020-02-20,0.0,370.2
1541,USA/MA-CDCBI-CRSP_01523/2021,2021-03-21,B.1.1.7,630108,1,3,16,False,False,False,False,False,3267,2750,3268,218679,611006,B.1.1.7,P.1.16,179,2020-02-20,,393.4
1542,USA/MA-CDCBI-CRSP_01523/2021,2021-03-21,B.1.1.7,630108,1,3,16,False,False,False,False,False,15279,14677,15280,611006,339225,P.1.16,B.1.1.7,179,2020-02-20,,393.4
1543,USA/NJ-CDC-LC0032475/2021,2021-03-21,B.1.1.7,630576,3,2,10,True,True,True,True,False,4181,3005,4182,387906,588655,B.1.1.7,B.1.1.7,85911,2020-10-06,27.0,139.12499999999997
1544,USA/NY-CDC-LC0033247/2021,2021-03-21,B.1.637,630665,1,2,5,True,True,True,True,True,21801,19681,21802,590090,556575,B.1.637,B.1,6502,2020-03-10,2.0,369.4136054421769
1545,USA/RI-CDC-LC0031110/2021,2021-03-21,B.1.1.7,630979,2,3,11,False,True,True,True,False,9867,3005,9868,499872,556804,B.1,B.1,179,2020-02-20,21.0,392.6
1546,USA/RI-CDC-LC0031110/2021,2021-03-21,B.1.1.7,630979,2,3,11,False,True,True,True,False,27739,27298,27740,556804,609453,B.1,B.1.526,179,2020-02-20,21.0,392.6
1547,USA/WA-UW-68057/2021,2021-03-21,B.1.429,631144,1,2,9,True,True,True,True,True,21638,21537,21639,284271,257708,B.1.429,B.1.429,112047,2020-10-27,0.0,103.525
1548,England/CAMC-143E11E/2021,2021-03-22,B.1.617.3,633651,28,2,20,False,True,True,True,False,22917,22023,22918,24918,507488,B.1.1,B.1.1,179,2020-02-20,3.0,261.703515625
1549,France/CVL-IPP07198/2021,2021-03-22,B.1.533,635303,2,3,12,False,True,True,True,False,6954,3268,6955,58146,479758,B.1.36,Unknown (R),179,2020-02-20,13.0,358.496
1550,France/CVL-IPP07198/2021,2021-03-22,B.1.533,635303,2,3,12,False,True,True,True,False,26876,24507,26877,479758,369812,Unknown (R),B.1,179,2020-02-20,3.0,358.496
1551,Germany/BY-RKI-I-074305/2021,2021-03-22,B.1.351,635940,1,2,7,False,True,True,True,True,21614,18509,21615,603236,339610,B.1.351,B.1,179,2020-02-20,13.0,392.8
1552,Germany/SN-RKI-I-068118/2021,2021-03-22,B.1.1.7,636512,1,2,7,True,True,True,True,True,29769,28885,29770,349267,579608,B.1.1.7,B.1.1.7,43626,2020-08-29,0.0,193.57
1553,Germany/SN-RKI-I-068124/2021,2021-03-22,B.1.1.7,636517,1,2,5,False,True,True,True,True,29769,28937,29770,495990,469537,B.1.1.7,B.1.1.7,64513,2020-09-14,5.0,172.47499999999997
1554,Slovakia/UVZ_PL10_C12_7412/2021,2021-03-22,B.1.1.7,638827,2,2,7,False,True,True,True,True,11288,9521,11289,516149,606582,B.1.1.7,B.1.1.7,341803,2021-01-08,10.0,69.9875
1555,Slovakia/UVZ_PL7_C4/2021,2021-03-22,B.1.1.7,638842,16,2,5,True,True,True,True,False,19524,11297,19525,555038,194975,B.1.1.7,B.1.1.7,64513,2020-09-14,14.0,145.56299999999996
1556,Slovakia/UVZ_PL7_F3/2021,2021-03-22,B.1.1.7,638848,3,2,3,True,True,True,True,True,11288,11140,11289,576063,555027,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,183.67499999999998
1557,Slovakia/UVZ_PL8_G1/2021,2021-03-22,B.1.1.7,638869,1,2,4,True,True,True,True,True,12169,11297,12170,221557,312829,Q.7,B.1.1.7,64513,2020-09-14,14.0,141.96033333333332
1558,Slovenia/08-075554-MB/2021,2021-03-22,B.1.258.17,638884,2,3,10,False,True,True,True,False,22127,20269,22128,133289,547920,B.1.258.17,B.1.1.7,179,2020-02-20,19.0,387.2
1559,Slovenia/08-075554-MB/2021,2021-03-22,B.1.258.17,638884,2,3,10,False,True,True,True,False,24506,23877,24507,547920,547892,B.1.1.7,B.1.258.17,179,2020-02-20,19.0,387.2
1560,Slovenia/08-075937-MB/2021,2021-03-22,B.1.258.17,638903,2,2,5,True,True,True,True,True,3766,1960,3767,628807,628805,B.1.258.17,B.1.258.17,121428,2020-10-15,0.0,157.62
1561,Slovenia/08-076368-MB/2021,2021-03-22,B.1.1.7,638911,2,2,5,True,True,True,True,False,28095,28078,28096,522047,176066,B.1.1.7,B.1.1.397,179,2020-02-20,24.0,384.8
1562,Slovenia/17-031605-CE/2021,2021-03-22,B.1.258.17,638954,2,2,3,True,True,True,True,True,27972,25845,27973,436545,480457,B.1.258.17,B.1.258.17,60918,2020-10-19,9.0,138.0
1563,Slovenia/17-031658-CE/2021,2021-03-22,B.1.258.17,638957,1,2,7,True,True,True,True,True,25844,20848,25845,436545,628805,B.1.258.17,B.1.258.17,267231,2021-01-03,0.0,65.40387096774194
1564,Slovenia/17-031791-CE/2021,2021-03-22,B.1.258.17,638961,1,2,7,True,True,True,True,True,20847,19292,20848,436545,628805,B.1.258.17,B.1.258.17,267231,2021-01-03,0.0,65.40387096774194
1565,Spain/MD-HGUGM-570995/2021,2021-03-22,B.1.625,639078,1,3,11,True,True,True,True,True,26485,25564,26486,563243,381345,B.1.625,B.1.1.7,179,2020-02-20,0.0,368.0
1566,Spain/MD-HGUGM-570995/2021,2021-03-22,B.1.625,639078,1,3,11,True,True,True,True,True,26767,26498,26768,381345,563243,B.1.1.7,B.1.625,179,2020-02-20,0.0,368.0
1567,SriLanka/NR17/2021,2021-03-22,B.1,639120,1,2,7,True,True,True,True,True,18576,12077,18577,535467,280694,B.1.441,B.1,179,2020-02-20,0.0,386.4
1568,USA/CA-LACPHL-AF00790/2021,2021-03-22,B.1.1.7,640310,2,3,13,False,True,True,True,False,21600,21138,21601,563503,203349,B.1.1.7,B.1.429,179,2020-02-20,16.0,368.675
1569,USA/CA-LACPHL-AF00790/2021,2021-03-22,B.1.1.7,640310,2,3,13,False,True,True,True,False,28111,27891,28112,203349,580277,B.1.429,B,1,2019-12-26,28.0,424.675
1570,USA/FL-BPHL-1785/2021,2021-03-22,R.1,640629,1,2,10,False,True,True,True,False,11365,10320,11366,185837,616128,B.1,R.1,179,2020-02-20,10.0,393.6
1571,USA/FL-CDC-LC0032268/2021,2021-03-22,B.1.1.7,640901,11,4,13,True,True,True,True,False,16394,15280,16395,557680,499484,Unknown,B.1.427,179,2020-02-20,0.0,384.48
1572,USA/FL-CDC-LC0032268/2021,2021-03-22,B.1.1.7,640901,11,4,13,True,True,True,True,False,23709,23605,23710,499484,347149,B.1.427,B.1.1.7,179,2020-02-20,0.0,384.48
1573,USA/FL-CDC-LC0032268/2021,2021-03-22,B.1.1.7,640901,11,4,13,True,True,True,True,False,28887,28368,28888,347149,407547,B.1.1.7,B.1.427,179,2020-02-20,18.0,384.48
1574,USA/FL-CDC-LC0032315/2021,2021-03-22,B.1.533,640908,60,2,6,False,False,True,True,False,24506,23605,24507,445484,556716,B.1.1.7,B.1,179,2020-02-20,11.0,388.0
1575,USA/FL-CDC-LC0032373/2021,2021-03-22,B.1.2,640916,1,2,7,False,True,True,True,False,27964,26061,27965,296844,438124,B.1.2,B.1.526,1484,2020-03-08,26.0,357.65714285714284
1576,USA/GA-CDC-LC0032256/2021,2021-03-22,R.1,641064,4,3,10,False,True,True,True,False,6954,4901,6955,577483,178587,B.1.1.7,R.1,179,2020-02-20,4.0,390.4
1577,USA/GA-CDC-LC0032256/2021,2021-03-22,R.1,641064,4,3,10,False,True,True,True,False,26604,25047,26605,178587,363351,R.1,B.1.1,179,2020-02-20,20.0,390.4
1578,USA/GA-CDC-LC0032415/2021,2021-03-22,B.1.1.7,641070,2,2,5,False,True,True,True,False,27972,27642,27973,432194,541366,B.1.1.7,B.1,179,2020-02-20,18.0,386.4
1579,USA/IL-C21WGS0017/2021,2021-03-22,B.1,641126,1,2,11,True,True,True,True,False,22018,21975,22019,546804,167522,Unknown (R),B.1,179,2020-02-20,4.0,386.56
1580,USA/IL-CDC-LC0032577/2021,2021-03-22,B.1.1,641202,17,2,9,False,True,True,True,False,18273,17616,18274,622878,151237,B.1.1,Unknown (R),179,2020-02-20,22.0,394.4
1581,USA/IL-CDC-LC0032728/2021,2021-03-22,B.1,641208,2,3,13,False,True,True,True,False,4780,4511,4781,200761,429479,B.1.429,Unknown (R),179,2020-02-20,24.0,373.6
1582,USA/IL-CDC-LC0032728/2021,2021-03-22,B.1,641208,2,3,13,False,True,True,True,False,26681,25564,26682,429479,431797,Unknown (R),B.1,179,2020-02-20,24.0,373.6
1583,USA/IL-CDC-LC0032901/2021,2021-03-22,B.1.1.7,641213,3,3,16,False,True,True,True,True,25660,24507,25661,394959,137113,B.1,B.1.1.7,179,2020-02-20,19.0,368.8
1584,USA/IL-CDC-LC0032901/2021,2021-03-22,B.1.1.7,641213,3,3,16,False,True,True,True,True,28869,28473,28870,137113,307152,B.1.1.7,B.1.2,179,2020-02-20,0.0,368.8
1585,USA/IL-CDC-LC0032933/2021,2021-03-22,B.1.1.7,641215,2,2,6,True,True,True,True,False,27972,27463,27973,608421,617175,B.1.1.7,B.1.1.7,64513,2020-09-14,40.0,186.87499999999997
1586,USA/IN-CDC-LC0032782/2021,2021-03-22,B.1.1.7,641276,1,2,7,True,True,True,True,True,9583,7043,9584,232056,439181,B.1.1.7,B.1.1.7,43626,2020-08-29,0.0,154.85
1587,USA/KY-CDC-LC0032804/2021,2021-03-22,B.1.2,641325,2,2,8,False,True,True,True,True,27964,27795,27965,437603,598638,B.1.2,B.1.2,179,2020-02-20,26.0,392.0
1588,USA/MA-CDC-LC0032204/2021,2021-03-22,B.1.526,641381,2,3,8,False,True,True,True,True,22992,22531,22993,562595,612543,B.1.526,B.1.1.7,179,2020-02-20,12.0,393.6
1589,USA/MA-CDC-LC0032204/2021,2021-03-22,B.1.526,641381,2,3,8,False,True,True,True,True,25340,24507,25341,612543,191922,B.1.1.7,B.1.526,179,2020-02-20,12.0,393.6
1590,USA/MD-CDC-LC0032347/2021,2021-03-22,B.1.1.519,641461,1,2,7,True,True,True,True,False,27904,27801,27905,296981,522046,B.1.1.519,Unknown (R),179,2020-02-20,36.0,372.0
1591,USA/MI-CDC-LC0032690/2021,2021-03-22,B.1.1.7,641609,3,2,4,True,True,True,True,False,27972,26150,27973,85911,598597,B.1.1.7,P.1,179,2020-02-20,44.0,392.0
1592,USA/NH-CDC-LC0032305/2021,2021-03-22,B.1,641944,27,3,11,True,True,True,True,True,8603,7202,8604,438133,608393,B.1.1.7,B.1.533,67434,2020-10-04,0.0,165.8
1593,USA/NH-CDC-LC0032305/2021,2021-03-22,B.1,641944,27,3,11,True,True,True,True,True,23604,23272,23605,608393,492360,B.1.533,B.1.526,179,2020-02-20,0.0,392.8
1594,USA/NH-CDC-LC0032406/2021,2021-03-22,B.1.568,641947,1,2,10,True,True,True,True,True,24432,23013,24433,557632,492360,B.1.568,B.1.526,6502,2020-03-10,0.0,362.4136054421769
1595,USA/NY-CDC-LC0032298/2021,2021-03-22,B.1.533,642121,4,2,10,True,True,True,True,True,23271,23064,23272,250195,492360,Unknown (R),B.1.526,179,2020-02-20,0.0,380.8
1596,USA/NY-PRL-2021_03_25_00A11/2021,2021-03-22,B.1.1,642289,1,2,10,False,True,True,True,False,24914,23710,24915,3526,562692,B.1.1,B.1.1.7,3526,2020-03-19,7.0,360.8
1597,USA/TN-CDC-LC0032096/2021,2021-03-22,B.1.533,642594,3,2,9,True,True,True,True,True,23063,19678,23064,250195,30718,Unknown (R),B.1,179,2020-02-20,6.0,336.1309090909091
1598,USA/UT-CDC-ASC210016001/2021,2021-03-22,B.1.429,642691,2,2,4,False,True,True,True,True,28289,28283,28290,548342,224473,B.1.429,B.1.1.7,179,2020-02-20,4.0,387.2
1599,USA/WA-UW-68083/2021,2021-03-22,B.1.1.7,642900,5,2,12,True,True,True,True,True,14676,12163,14677,339788,610010,B.1.1,B.1.1.7,179,2020-02-20,8.0,392.8
1600,USA/WA-UW-68433/2021,2021-03-22,B.1.525,642917,3,2,7,True,True,True,True,False,21855,21666,21856,557224,211504,B.1.525,B.1.1,211504,2020-11-14,2.0,120.25
1601,USA/WA-UW-68481/2021,2021-03-22,B.1.1.519,642945,12,2,13,True,False,False,False,False,1059,328,1060,557268,311948,B.1.429,Unknown (R),179,2020-02-20,,388.0
1602,USA/WA-UW-68535/2021,2021-03-22,B.1.1.7,642961,7,2,7,True,True,True,True,True,2276,1958,2277,557268,354475,B.1.429,B.1.1.7,179,2020-02-20,0.0,388.0
1603,USA/WI-CDC-LC0032554/2021,2021-03-22,B.1.1.7,643018,2,2,4,True,True,True,True,False,27964,25973,27965,525140,445917,B.1.1.7,B.1.1,179,2020-02-20,18.0,375.2
1604,Germany/BE-RKI-I-059991/2021,2021-03-23,B.1.1.7,646823,1,2,5,True,True,True,True,True,7272,5945,7273,628458,520137,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,188.67499999999998
1605,Germany/un-RKI-I-060053/2021,2021-03-23,B.1.1.7,647835,2,2,3,True,True,True,True,True,28095,27385,28096,613373,495801,B.1.1.7,B.1.1.7,363410,2021-02-03,0.0,45.175
1606,India/ILSGS00947/2021,2021-03-23,B.1,648024,3,2,8,True,True,True,True,False,23709,23272,23710,361056,522020,B.1.1.7,B.1.1.7,179,2020-02-20,2.0,385.0
1607,Slovenia/08-076936-MB/2021,2021-03-23,B.1.258.17,649531,1,2,4,True,True,True,True,True,27800,24371,27801,497897,643664,B.1.258.17,B.1.258.17,257356,2021-01-23,0.0,45.400000000000006
1608,Slovenia/08-077672-MB/2021,2021-03-23,B.1.258.17,649547,1,3,22,False,True,True,True,True,22629,22619,22630,439030,628810,B.1.258.17,B.1.258.17,121428,2020-10-15,0.0,157.82000000000002
1609,Slovenia/08-077672-MB/2021,2021-03-23,B.1.258.17,649547,1,3,22,False,True,True,True,True,23604,23520,23605,628810,505285,B.1.258.17,B.1.258.17,121428,2020-10-15,5.0,157.82000000000002
1610,Slovenia/17-031887-CE/2021,2021-03-23,B.1.258.17,649614,2,2,4,True,True,True,True,True,24757,22330,24758,267224,600485,B.1.258.17,B.1.258.17,267224,2021-01-25,0.0,49.2
1611,Slovenia/17-032133-CE/2021,2021-03-23,B.1.258.17,649620,1,2,3,True,True,True,True,True,27800,25845,27801,505217,643664,B.1.258.17,B.1.258.17,60918,2020-10-19,0.0,141.4
1612,USA/DE-DHSS-B1075798/2021,2021-03-23,B.1.1.7,651133,1,2,4,True,True,True,True,True,23271,19367,23272,579267,480465,B.1.1.7,B.1.1.7,64513,2020-09-14,0.0,183.87499999999997
1613,USA/IL-CDC-LC0035918/2021,2021-03-23,B.1.1,651714,1,2,6,True,True,True,True,True,15279,14749,15280,368343,616578,B.1.1.7,Unknown (R),179,2020-02-20,0.0,392.52
1614,USA/NC-CDC-ASC210016589/2021,2021-03-23,B.1.623,652370,1,2,13,True,True,True,True,True,8704,6955,8705,557680,625188,Unknown,B.1.623,179,2020-02-20,0.0,384.68
1615,USA/OH-CDC-ASC210016576/2021,2021-03-23,B.1.617.1,652936,8,3,11,False,True,True,True,False,21801,20397,21802,507488,363736,B.1.1,B.1,179,2020-02-20,4.0,369.643359375
1616,USA/OH-CDC-ASC210016576/2021,2021-03-23,B.1.617.1,652936,8,3,11,False,True,True,True,False,24775,23605,24776,363736,550086,B.1,B.1.617.1,179,2020-02-20,4.0,369.643359375
1617,USA/OH-CDC-LC0032571/2021,2021-03-23,B.1.637,652957,1,2,4,True,True,True,True,True,27925,25704,27926,598264,475889,B.1.637,B.1.637,141616,2020-12-18,9.0,90.2
1618,USA/PA-CDC-LC0032674/2021,2021-03-23,B.1.1.7,653046,1,2,4,False,True,True,True,False,24506,23710,24507,492346,556561,B.1.1.7,B.1,179,2020-02-20,14.0,359.0
1619,USA/VA-CDC-LC0032157/2021,2021-03-23,B.1.1.7,653381,1,3,12,True,True,True,True,True,13620,10922,13621,642720,274131,B.1.351,B.1.1.7,179,2020-02-20,0.0,396.2
1620,USA/VA-CDC-LC0032157/2021,2021-03-23,B.1.1.7,653381,1,3,12,True,True,True,True,True,28706,28283,28707,274131,485389,B.1.1.7,B.1.351,179,2020-02-20,0.0,396.2
1621,USA/WA-UW-68517/2021,2021-03-23,B.1,653449,1,2,15,False,False,False,False,False,25703,25518,25704,625025,579316,B.1,B.1.637,6502,2020-03-10,,372.2136054421769
1622,USA/WA-UW-68590/2021,2021-03-23,B.1.1,653456,1,4,14,True,True,True,True,True,5388,5024,5389,68111,556951,B.1.1.1,Q.3,179,2020-02-20,13.0,388.2
1623,USA/WA-UW-68590/2021,2021-03-23,B.1.1,653456,1,4,14,True,True,True,True,True,11704,10397,11705,556951,432545,Q.3,C.16,179,2020-02-20,13.0,388.2
1624,USA/WA-UW-68590/2021,2021-03-23,B.1.1,653456,1,4,14,True,True,True,True,True,22917,18595,22918,432545,411289,C.16,B.1.1.7,179,2020-02-20,0.0,388.2
1625,USA/WA-UW-68616/2021,2021-03-23,B.1,653466,2,2,21,False,False,False,False,False,8083,6100,8084,454014,432494,B.1.2,B.1,179,2020-02-20,,376.2
1626,USA/WI-CDC-LC0032795/2021,2021-03-23,B.1.1.7,653503,2,2,6,False,True,True,True,False,14676,14121,14677,475754,445443,B.1.1,B.1.1.7,477107,2020-07-14,15.0,234.4234375
1627,USA/WY-WPHL-21023275/2021,2021-03-23,B.1.234,653558,1,2,3,True,True,True,True,True,6441,4301,6442,7896,424208,B.1.1,B.1.234,179,2020-02-20,0.0,312.48
1628,Germany/un-RKI-I-060115/2021,2021-03-24,B.1,657714,1,2,9,True,True,True,True,True,21614,21256,21615,363670,525425,B.1.177.86,B.1,5867,2020-02-22,0.0,343.55894736842106
1629,Germany/un-RKI-I-061442/2021,2021-03-24,B.1.1.7,657814,1,2,5,True,True,True,True,True,27972,26768,27973,471897,488062,B.1.1.7,B.1.525,179,2020-02-20,0.0,381.2
1630,India/ILSGS00954/2021,2021-03-24,B.1.1.7,657949,2,2,7,True,True,True,True,False,28271,25447,28272,478308,219457,B.1.1.7,B.1.1.7,43626,2020-08-29,8.0,144.85
1631,Slovenia/08-078743-MB/2021,2021-03-24,B.1.1.70,659267,1,2,9,True,True,True,True,True,7155,5561,7156,587352,353621,B.1.1.70,B.1.1.70,353621,2021-02-10,0.0,35.599999999999994
1632,Slovenia/08-078786-MB/2021,2021-03-24,B.1.1.7,659269,1,3,6,True,True,True,True,True,22127,20269,22128,219871,547966,B.1.1.7,B.1.258.17,179,2020-02-20,16.0,387.6
1633,Slovenia/08-078786-MB/2021,2021-03-24,B.1.1.7,659269,1,3,6,True,True,True,True,True,25947,24507,25948,547966,115350,B.1.258.17,B.1.1.7,179,2020-02-20,16.0,387.6
1634,Slovenia/17-020749-KR/2021,2021-03-24,B.1.258.17,659326,2,2,12,False,True,True,True,False,25413,24911,25414,614847,20059,B.1.258.17,B.1.1,179,2020-02-20,3.0,394.0
1635,Slovenia/17-032947-CE/2021,2021-03-24,B.1.1.7,659344,3,2,8,True,True,True,True,True,1960,1960,1961,638944,586103,B.1.1.7,B.1.1.7,64513,2020-09-14,1.0,189.67499999999998
1636,Slovenia/17-032992-CE/2021,2021-03-24,B.1.525,659347,1,2,9,True,True,True,True,True,23593,21718,23594,605477,604971,B.1.525,B.1.1,211504,2020-11-14,0.0,125.45
1637,Slovenia/5C-018385-KP/2021,2021-03-24,B.1.258.17,659376,1,2,5,True,True,True,True,True,27800,26314,27801,649614,351903,Unknown (R),B.1.258,24089,2020-05-30,14.0,291.76
1638,Sweden/4012489964/2021,2021-03-24,B.1.1.7,659701,1,2,5,True,True,True,True,True,17615,11512,17616,568813,563343,B.1.1.7,B.1.1.7,43626,2020-08-29,0.0,184.55
1639,USA/GA-CDC-LC0032191/2021,2021-03-24,B.1.1,661460,1,2,7,True,True,True,True,True,19390,15280,19391,525491,616641,B.1.1.7,Unknown (R),85911,2020-10-06,0.0,159.40499999999997
1640,USA/IL-CDC-ASC210017948/2021,2021-03-24,B.1.427,661602,1,2,6,False,True,True,True,True,22088,21623,22089,548869,372728,B.1.427,B.1.427,111702,2020-06-04,3.0,282.80000000000007
1641,USA/MA-CDC-LC0032364/2021,2021-03-24,B.1.526,661947,2,2,12,True,True,True,True,True,7164,5987,7165,453930,641943,P.1,B.1,179,2020-02-20,6.0,396.4
1642,USA/MI-CDC-ASC210017530/2021,2021-03-24,B.1.1.7,662197,1,2,5,False,True,True,True,True,28095,24443,28096,608969,153785,B.1.1.7,B.1.1.7,85911,2020-10-06,10.0,159.24499999999995
1643,USA/MI-UM-S756219/2021,2021-03-24,B.1.1.7,662488,1,2,4,True,True,True,True,True,23271,23064,23272,339788,184272,B.1.1,B.1.1.7,179,2020-02-20,8.0,362.8
1644,USA/MN-CDC-IBX546194953857/2021,2021-03-24,B.1.1.7,662666,1,2,5,False,True,True,True,True,28271,28096,28272,579739,219457,B.1.1.7,B.1.1.7,43626,2020-08-29,11.0,179.03
1645,USA/NY-PRL-2021_03_25_00G10/2021,2021-03-24,B.1.525,663226,1,2,10,False,True,True,True,False,28699,28309,28700,579389,242408,B.1.525,B.1.1.7,179,2020-02-20,30.0,390.8
1646,USA/NY-PRL-2021_03_25_00L23/2021,2021-03-24,B.1,663278,2,2,10,False,False,False,False,False,26110,23609,26111,341147,532705,Unknown (R),B.1.1.7,85911,2020-10-06,,157.16499999999996
1647,USA/NY-PRL-2021_03_29_01K01/2021,2021-03-24,B.1.575,663381,1,2,10,True,False,False,False,False,3267,2454,3268,73887,469023,B.1.1.7,B.1.575,179,2020-02-20,,366.444140625
1648,USA/TX-CDC-LC0035204/2021,2021-03-24,B.1.1.7,663817,2,2,3,True,True,True,True,False,27972,25955,27973,400656,617175,B.1.1.7,B.1.1.7,43626,2020-08-29,19.0,203.25
1649,USA/VA-CDC-LC0032094/2021,2021-03-24,B.1.1.7,663861,1,2,4,True,True,True,True,True,3267,1060,3268,9461,312606,B.1,B.1.1.7,179,2020-02-20,0.0,282.4
1650,Belgium/UZA-UA-CV2067823970/2021,2021-03-25,B,664873,1,2,3,True,True,True,True,True,28432,28283,28433,1,415070,B,B.1.214.2,1,2019-12-26,0.0,399.35
1651,France/CVL-IPP08689/2021,2021-03-25,B.1.1,667236,1,2,7,True,True,True,True,True,28271,28112,28272,584192,119824,B.1,B.1.1.7,179,2020-02-20,0.0,391.8
1652,Germany/RP-RKI-I-076131/2021,2021-03-25,B.1.1.7,668149,1,2,3,True,True,True,True,True,25611,25438,25612,636355,487934,B.1.1.7,B.1.1.7,43626,2020-08-29,0.0,196.89
1653,India/ILSGS00983/2021,2021-03-25,B.1.617.2,668935,24,2,9,False,True,True,True,False,22917,21619,22918,5868,591284,B.1,B.1.617.2,5868,2020-02-21,2.0,377.65999999999997
1654,India/ILSGS00989/2021,2021-03-25,B.1.617.2,668937,5,2,9,False,True,True,True,False,25469,23605,25470,591284,657155,B.1.617.2,B.1,5868,2020-02-21,25.0,397.7
1655,India/OR-ILSGS00642/2021,2021-03-25,B.1.1.7,668941,1,2,7,True,True,True,True,True,23271,16177,23272,405255,360663,B.1.1.7,Unknown (R),179,2020-02-20,8.0,354.52
1656,India/OR-ILSGS00643/2021,2021-03-25,B.1.617,668943,1,2,8,True,True,True,True,True,20396,19418,20397,10522,657155,B.1.1,B.1,5867,2020-02-22,0.0,396.7
1657,India/OR-ILSGS00652/2021,2021-03-25,B.1.1.7,668962,3,2,4,True,True,True,True,True,23604,23272,23605,380000,360663,B.1.1.7,Unknown (R),179,2020-02-20,0.0,368.6
1658,Slovakia/UVZ_PL10_A5_7985/2021,2021-03-25,B.1.1.7,670282,1,2,5,False,True,True,True,True,28280,28272,28281,659213,603903,B.1.1.7,B.1.1.7,179,2020-02-20,6.0,398.2
1659,Slovenia/08-079133-MB/2021,2021-03-25,B.1.258,670290,2,3,10,False,False,False,False,False,7767,5389,7768,353956,482490,B.1.1.7,B.1.258.17,179,2020-02-20,,394.2
1660,Slovenia/08-079133-MB/2021,2021-03-25,B.1.258,670290,2,3,10,False,False,False,False,False,18176,17105,18177,482490,614863,B.1.258.17,B.1.1.7,179,2020-02-20,,394.2
1661,Slovenia/08-079518-MB/2021,2021-03-25,B.1.258.17,670302,1,2,5,True,True,True,True,True,21727,17722,21728,320507,659256,B.1.258.17,B.1.258.17,257897,2020-10-11,0.0,164.4875
1662,Slovenia/08-079852-MB/2021,2021-03-25,B.1.258,670314,1,2,8,False,False,False,False,False,18176,16395,18177,482490,638905,B.1.258.17,B.1.258.17,121428,2020-10-15,,159.02
1663,Slovenia/08-079997-MB/2021,2021-03-25,B.1.258.17,670321,1,2,9,True,True,True,True,True,5230,1960,5231,649537,649532,B.1.258.17,B.1.258.17,60918,2020-10-19,0.0,155.4
1664,Slovenia/08-080087-MB/2021,2021-03-25,B.1.258.17,670325,1,2,17,True,True,True,True,True,3267,1960,3268,659343,659273,B.1.1.7,B.1.258.17,179,2020-02-20,0.0,398.2
1665,Slovenia/17-033626-CE/2021,2021-03-25,B.1.258.17,670404,2,2,5,True,True,True,True,True,27800,25408,27801,542475,643664,B.1.258.17,B.1.258.17,60918,2020-10-19,0.0,141.8
1666,Slovenia/5C-018582-KP/2021,2021-03-25,B.1.258.17,670434,1,2,8,True,True,True,True,True,15279,12989,15280,522081,659325,B.1.258.17,B.1.258.17,24089,2020-05-30,0.0,299.0
1667,Slovenia/5C-018713-KP/2021,2021-03-25,B.1.258,670443,1,2,10,True,True,True,True,True,19398,18177,19399,606693,525425,B.1.258.17,B.1,179,2020-02-20,0.0,393.4
1668,Suriname/SR-RIVM-22597/2021,2021-03-25,A.2.5,670620,1,2,5,True,True,True,True,True,1567,276,1568,5623,476922,B.1.1.372,A.2.5,1,2019-12-26,0.0,419.05
1669,USA/AK-PHL7758/2021,2021-03-25,B.1,671287,1,3,12,True,True,True,True,True,21600,21307,21601,299213,616321,B.1.429,B.1.1.519,179,2020-02-20,0.0,394.2
1670,USA/AK-PHL7758/2021,2021-03-25,B.1,671287,1,3,12,True,True,True,True,True,25563,23757,25564,616321,439347,B.1.1.519,B.1.427,179,2020-02-20,0.0,394.2
1671,USA/CA-CDC-FG-015137/2021,2021-03-25,B.1.1.519,671578,4,2,6,True,True,True,True,True,583,224,584,452543,395864,B.1.1.519,B.1.1.519,127383,2020-11-13,8.0,78.32356999999999
1672,USA/CA-CDC-LC0035064/2021,2021-03-25,P.1,671611,2,3,8,True,True,True,True,True,22917,22133,22918,569352,292043,P.1,B.1.429,179,2020-02-20,2.0,391.8
1673,USA/CA-CDC-LC0035064/2021,2021-03-25,P.1,671611,2,3,8,True,True,True,True,True,26149,25564,26150,292043,588234,B.1.429,P.1,179,2020-02-20,0.0,391.8
1674,USA/IN-INSPHL-00581/2021,2021-03-25,P.1,672782,1,3,16,False,True,True,True,False,22917,22813,22918,579975,356546,P.1,B.1.429,179,2020-02-20,4.0,353.5654320987654
1675,USA/IN-INSPHL-00581/2021,2021-03-25,P.1,672782,1,3,16,False,True,True,True,False,28167,27891,28168,356546,260440,B.1.429,P.1.14,179,2020-02-20,32.0,353.5654320987654
