recombinant,sample_id,num_descendant_samples,num_samples,distinct_sample_pango,interval_left,interval_right,num_mutations,Viridian_amplicon_scheme,Artic_primer_version,date_added,group_id,group_size,recombinant_pango,recombinant_scorpio,recombinant_time,recombinant_date,sample,sample_pango,sample_scorpio,sample_time,sample_date,parent_left,parent_left_pango,parent_left_scorpio,parent_left_time,parent_left_date,parent_right,parent_right_pango,parent_right_scorpio,parent_right_time,parent_right_date,oldest_child,oldest_child_pango,oldest_child_scorpio,oldest_child_time,oldest_child_date,parent_mrca,parent_mrca_pango,parent_mrca_scorpio,parent_mrca_time,parent_mrca_date,is_rebar_recombinant,parent_pangonet_distance,net_min_supporting_loci_lft,net_min_supporting_loci_rgt,net_min_supporting_loci_lft_rgt_ge_4,k1000_muts
360755,SRR15893776,1,1,1,13027,22026,3,COVID-AMPLISEQ-V1,.,2021-07-26,4c8e2223cc,2,AY.39,Delta (B.1.617.2-like),579.0,2021-07-22,360754,AY.39,Delta (B.1.617.2-like),575.0,2021-07-26,349462,AY.39,Delta (B.1.617.2-like),579.0000000001,2021-07-22,294254,AY.39,Delta (B.1.617.2-like),644.0000000002003,2021-05-18,360754,AY.39,Delta (B.1.617.2-like),575.0,2021-07-26,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,4,-3,False,7
391756,SRR15919758,4,1,1,20815,22026,2,COVID-AMPLISEQ-V1,.,2021-08-04,80dede76c4,2,AY.119,Delta (B.1.617.2-like),572.0,2021-07-29,391755,AY.119,Delta (B.1.617.2-like),566.0000000001,2021-08-04,370939,AY.119,Delta (B.1.617.2-like),572.0000000001,2021-07-29,309427,AY.4,Delta (AY.4-like),602.0,2021-06-29,391755,AY.119,Delta (B.1.617.2-like),566.0000000001,2021-08-04,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,7,0,False,7
440808,SRR15993365,5,1,1,19119,22026,1,COVID-AMPLISEQ-V1,.,2021-08-23,f908bdf4bb,2,AY.100,Delta (B.1.617.2-like),567.0,2021-08-03,440807,AY.100,Delta (B.1.617.2-like),547.0,2021-08-23,386637,AY.100,Delta (B.1.617.2-like),567.0000000001,2021-08-03,294152,AY.100,Delta (B.1.617.2-like),614.0000000003001,2021-06-17,563202,AY.100,Delta (B.1.617.2-like),553.1334058542042,2021-08-17,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,4,1,False,5
517130,SRR16287969,5,1,1,10835,22026,2,COVID-AMPLISEQ-V1,.,2021-09-12,11d367ffa8,2,AY.39,Delta (B.1.617.2-like),576.3531768212616,2021-07-25,517129,AY.39,Delta (B.1.617.2-like),527.0,2021-09-12,433323,AY.39,Delta (B.1.617.2-like),580.0000000002001,2021-07-21,294254,AY.39,Delta (B.1.617.2-like),644.0000000002003,2021-05-18,678438,AY.39,Delta (B.1.617.2-like),568.5117961367075,2021-08-02,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,4,0,False,6
596108,SRR16706051,1,1,1,19274,22026,2,COVID-AMPLISEQ-V1,.,2021-10-03,78ba4ee131,2,AY.113,Delta (B.1.617.2-like),512.8987498086618,2021-09-27,596107,AY.113,Delta (B.1.617.2-like),506.0,2021-10-03,533249,AY.113,Delta (B.1.617.2-like),523.0,2021-09-16,539394,AY.4,Delta (AY.4-like),611.0,2021-06-20,596107,AY.113,Delta (B.1.617.2-like),506.0,2021-10-03,238065,AY.4,Delta (AY.4-like),838.2123234434878,2020-11-05,False,2,10,1,False,7
398296,SRR15629270,12,1,1,20763,22026,1,COVID-AMPLISEQ-V1,.,2021-08-06,96f8d73aae,2,AY.39,Delta (B.1.617.2-like),572.3531361073957,2021-07-29,398295,AY.39,Delta (B.1.617.2-like),564.0,2021-08-06,344123,AY.39,Delta (B.1.617.2-like),581.0000000002001,2021-07-20,329091,AY.39.1,Delta (B.1.617.2-like),589.0,2021-07-12,398295,AY.39,Delta (B.1.617.2-like),564.0,2021-08-06,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,1,7,0,False,5
562656,SRR16551091,7,1,1,17339,22026,1,COVID-AMPLISEQ-V1,.,2021-09-23,481cc9eac9,2,AY.39,Delta (B.1.617.2-like),536.3450813622615,2021-09-03,562655,AY.39,Delta (B.1.617.2-like),516.0,2021-09-23,401128,AY.39,Delta (B.1.617.2-like),563.0,2021-08-07,294254,AY.39,Delta (B.1.617.2-like),644.0000000002003,2021-05-18,562655,AY.39,Delta (B.1.617.2-like),516.0,2021-09-23,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,5,0,False,6
607303,SRR16706744,96,1,1,19685,22026,1,COVID-AMPLISEQ-V1,.,2021-10-06,698ec8884a,2,AY.100,Delta (B.1.617.2-like),505.0,2021-10-04,607302,AY.100,Delta (B.1.617.2-like),503.0,2021-10-06,599627,AY.100,Delta (B.1.617.2-like),505.0000000001,2021-10-04,334366,AY.100,Delta (B.1.617.2-like),586.0000000002001,2021-07-15,607302,AY.100,Delta (B.1.617.2-like),503.0,2021-10-06,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,5,-2,False,5
612000,SRR16780615,2,1,1,16645,22026,2,COVID-AMPLISEQ-V1,.,2021-10-07,8ae58ae197,2,AY.39,Delta (B.1.617.2-like),512.260881470882,2021-09-27,611999,AY.39,Delta (B.1.617.2-like),502.0,2021-10-07,495681,AY.39,Delta (B.1.617.2-like),532.0,2021-09-07,294254,AY.39,Delta (B.1.617.2-like),644.0000000002003,2021-05-18,611999,AY.39,Delta (B.1.617.2-like),502.0,2021-10-07,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,6,1,False,8
748991,SRR20251941,1,1,1,21647,22026,1,COVID-AMPLISEQ-V1,.,2021-11-10,2e108bc51f,2,AY.100,Delta (B.1.617.2-like),469.0,2021-11-09,748990,AY.100,Delta (B.1.617.2-like),468.0,2021-11-10,743746,AY.100,Delta (B.1.617.2-like),469.0000000001,2021-11-09,642584,AY.100,Delta (B.1.617.2-like),494.0,2021-10-15,748990,AY.100,Delta (B.1.617.2-like),468.0,2021-11-10,280335,AY.100,Delta (B.1.617.2-like),758.3329372069552,2021-01-24,False,0,14,-1,False,7
743493,SRR20249587,1,1,1,20760,22026,3,COVID-AMPLISEQ-V1,.,2021-11-09,ef24166a0c,2,AY.119,Delta (B.1.617.2-like),476.7169807172356,2021-11-02,743492,AY.119,Delta (B.1.617.2-like),469.0,2021-11-09,656140,AY.119,Delta (B.1.617.2-like),490.0,2021-10-19,497382,AY.119,Delta (B.1.617.2-like),573.0,2021-07-28,743492,AY.119,Delta (B.1.617.2-like),469.0,2021-11-09,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,7,-1,False,8
622625,ERR7314279,1,1,1,21996,22026,0,COVID-ARTIC-V3,3,2021-10-10,5d70cdb47b,2,AY.4.2,Delta (AY.4.2-like),507.1436806705266,2021-10-02,622624,AY.4.2,Delta (AY.4.2-like),499.0,2021-10-10,582896,AY.4.2,Delta (AY.4.2-like),510.0,2021-09-29,503889,AY.4.2,Delta (AY.4.2-like),530.0,2021-09-09,622624,AY.4.2,Delta (AY.4.2-like),499.0,2021-10-10,238065,AY.4,Delta (AY.4-like),838.2123234434878,2020-11-05,False,0,4,0,False,5
753910,SRR20250681,1,1,1,17800,22026,3,COVID-AMPLISEQ-V1,.,2021-11-11,f386f4690c,2,AY.39,Delta (B.1.617.2-like),480.25248000884005,2021-10-29,753909,AY.39,Delta (B.1.617.2-like),467.0,2021-11-11,720931,AY.39,Delta (B.1.617.2-like),499.2849898213173,2021-10-10,294254,AY.39,Delta (B.1.617.2-like),644.0000000002003,2021-05-18,753909,AY.39,Delta (B.1.617.2-like),467.0,2021-11-11,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,9,-2,False,7
622572,ERR7307104,1,1,1,21996,22026,2,COVID-ARTIC-V3,3,2021-10-10,f11b6159cb,2,AY.4.2,Delta (AY.4.2-like),507.8676127425904,2021-10-02,622571,AY.4.2,Delta (AY.4.2-like),499.0,2021-10-10,439482,AY.4.2,Delta (AY.4.2-like),547.0000000001,2021-08-23,503889,AY.4.2,Delta (AY.4.2-like),530.0,2021-09-09,622571,AY.4.2,Delta (AY.4.2-like),499.0,2021-10-10,238065,AY.4,Delta (AY.4-like),838.2123234434878,2020-11-05,False,0,6,1,False,7
710835,SRR20233548,6,1,1,21698,22026,3,COVID-AMPLISEQ-V1,.,2021-11-02,c571acce68,2,AY.113,Delta (B.1.617.2-like),529.583870835137,2021-09-10,710834,AY.113,Delta (B.1.617.2-like),476.0,2021-11-02,476102,AY.113,Delta (B.1.617.2-like),538.0,2021-09-01,539394,AY.4,Delta (AY.4-like),611.0,2021-06-20,744529,AY.113,Delta (B.1.617.2-like),525.5779598526415,2021-09-14,238065,AY.4,Delta (AY.4-like),838.2123234434878,2020-11-05,False,2,10,0,False,8
526329,SRR16350777,2,1,1,19339,22026,1,COVID-AMPLISEQ-V1,.,2021-09-14,bfc8e934f3,2,AY.39,Delta (B.1.617.2-like),533.6755277619377,2021-09-06,526328,AY.39,Delta (B.1.617.2-like),525.0,2021-09-14,484032,AY.39,Delta (B.1.617.2-like),536.0,2021-09-03,294254,AY.39,Delta (B.1.617.2-like),644.0000000002003,2021-05-18,526328,AY.39,Delta (B.1.617.2-like),525.0,2021-09-14,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,5,0,False,6
723154,ERR7373358,2,2,1,20391,22027,1,COVID-AMPLISEQ-V1,3,2021-11-05,b913093661,3,AY.4,Delta (AY.4-like),484.0,2021-10-25,723152,AY.4,Delta (AY.4-like),473.0,2021-11-05,675294,AY.4,Delta (AY.4-like),484.0000000001,2021-10-25,445594,AY.4,Delta (AY.4-like),611.0,2021-06-20,723152,AY.4,Delta (AY.4-like),473.0,2021-11-05,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,5,0,False,5
823295,SRR20179594,1,1,1,19962,22027,1,COVID-AMPLISEQ-V1,.,2021-11-27,d04adacbaf,2,AY.39.1,Delta (B.1.617.2-like),457.0,2021-11-21,823294,AY.39.1,Delta (B.1.617.2-like),451.0,2021-11-27,798008,AY.39.1,Delta (B.1.617.2-like),457.0000000001,2021-11-21,405524,AY.39,Delta (B.1.617.2-like),564.0,2021-08-06,823294,AY.39.1,Delta (B.1.617.2-like),451.0,2021-11-27,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,1,10,0,False,6
729650,ERR7377859,1,1,1,13712,22027,2,COVID-AMPLISEQ-V1,3,2021-11-07,01a89be33a,2,B.1.617.2,Delta (B.1.617.2-like),479.61758613716046,2021-10-30,729649,B.1.617.2,Delta (B.1.617.2-like),471.0,2021-11-07,680674,B.1.617.2,Delta (B.1.617.2-like),483.0,2021-10-26,456181,AY.4,Delta (AY.4-like),543.0,2021-08-27,729649,B.1.617.2,Delta (B.1.617.2-like),471.0,2021-11-07,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,True,1,9,-2,False,6
726366,ERR7383438,1,1,1,21975,22027,1,COVID-AMPLISEQ-V1,3,2021-11-06,1a1b930a50,2,AY.4,Delta (AY.4-like),488.70839054105977,2021-10-21,726365,AY.4,Delta (AY.4-like),472.0,2021-11-06,567000,AY.4,Delta (AY.4-like),539.6248760410966,2021-08-31,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,726365,AY.4,Delta (AY.4-like),472.0,2021-11-06,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,10,-1,False,6
827288,SRR20146104,2,1,1,22026,22027,0,COVID-AMPLISEQ-V1,.,2021-11-28,a07bc24754,2,AY.100,Delta (B.1.617.2-like),452.0,2021-11-26,827287,AY.100,Delta (B.1.617.2-like),450.0,2021-11-28,820030,AY.100,Delta (B.1.617.2-like),452.0000000001,2021-11-26,334366,AY.100,Delta (B.1.617.2-like),586.0000000002001,2021-07-15,827287,AY.100,Delta (B.1.617.2-like),450.0,2021-11-28,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,6,1,False,5
723156,ERR7373448,1,1,1,22026,22027,3,COVID-AMPLISEQ-V1,3,2021-11-05,7a9567c1da,2,AY.4,Delta (AY.4-like),496.25328073455967,2021-10-13,723155,AY.4,Delta (AY.4-like),473.0,2021-11-05,463564,AY.4,Delta (AY.4-like),540.0,2021-08-30,600877,AY.39,Delta (B.1.617.2-like),621.1856172809969,2021-06-10,723155,AY.4,Delta (AY.4-like),473.0,2021-11-05,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,13,-1,False,7
726333,ERR7372240,1,1,1,19070,22027,0,COVID-AMPLISEQ-V1,3,2021-11-06,70fbebba10,2,AY.4,Delta (AY.4-like),485.24321150723455,2021-10-24,726332,AY.4,Delta (AY.4-like),472.0,2021-11-06,292420,AY.4,Delta (AY.4-like),615.0,2021-06-16,625544,AY.43.8,Delta (B.1.617.2-like),498.0,2021-10-11,726332,AY.4,Delta (AY.4-like),472.0,2021-11-06,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,3,10,2,False,5
843295,SRR20116014,3,1,1,21975,22027,1,COVID-AMPLISEQ-V1,.,2021-12-01,a6010dea63,2,AY.4,Delta (AY.4-like),468.0332730051077,2021-11-10,843294,AY.4,Delta (AY.4-like),447.0,2021-12-01,641605,AY.4,Delta (AY.4-like),494.0,2021-10-15,588838,AY.117,Delta (B.1.617.2-like),560.0,2021-08-10,843294,AY.4,Delta (AY.4-like),447.0,2021-12-01,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,12,1,False,6
850984,SRR20145485,1,1,1,20630,22027,0,COVID-AMPLISEQ-V1,.,2021-12-03,b073065d2e,2,AY.125,Delta (B.1.617.2-like),449.0,2021-11-29,850983,AY.125,Delta (B.1.617.2-like),445.0,2021-12-03,834029,AY.125,Delta (B.1.617.2-like),449.0000000001,2021-11-29,460028,AY.125,Delta (B.1.617.2-like),542.0,2021-08-28,850983,AY.125,Delta (B.1.617.2-like),445.0,2021-12-03,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,4,0,False,4
831889,ERR7718425,2,1,1,22022,22027,0,COVID-AMPLISEQ-V1,3,2021-11-29,aaf7d624b8,2,AY.4,Delta (AY.4-like),477.7462948569533,2021-11-01,831888,AY.4,Delta (AY.4-like),449.0,2021-11-29,693847,AY.4,Delta (AY.4-like),524.4504763875004,2021-09-15,431515,AY.4,Delta (AY.4-like),550.0,2021-08-20,831888,AY.4,Delta (AY.4-like),449.0,2021-11-29,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,7,1,False,5
833362,SRR20145644,1,1,1,18396,22027,0,COVID-AMPLISEQ-V1,.,2021-11-29,efc6e548d5,2,AY.20,Delta (B.1.617.2-like),454.0,2021-11-24,833361,AY.20,Delta (B.1.617.2-like),449.0,2021-11-29,812772,AY.20,Delta (B.1.617.2-like),454.0000000001,2021-11-24,364086,AY.20,Delta (B.1.617.2-like),611.0000000002012,2021-06-20,833361,AY.20,Delta (B.1.617.2-like),449.0,2021-11-29,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,6,1,False,5
843245,SRR20115917,1,1,1,22026,22027,0,COVID-AMPLISEQ-V1,.,2021-12-01,e426bcf584,2,AY.100,Delta (B.1.617.2-like),474.5045115427554,2021-11-04,843244,AY.100,Delta (B.1.617.2-like),447.0,2021-12-01,809051,AY.100,Delta (B.1.617.2-like),499.2198099095559,2021-10-10,334366,AY.100,Delta (B.1.617.2-like),586.0000000002001,2021-07-15,843244,AY.100,Delta (B.1.617.2-like),447.0,2021-12-01,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,5,1,False,5
723218,ERR7381561,1,1,1,20263,22027,1,COVID-AMPLISEQ-V1,3,2021-11-05,1c7dd9a469,2,AY.4,Delta (AY.4-like),488.9505365210933,2021-10-21,723217,AY.4,Delta (AY.4-like),473.0,2021-11-05,657490,AY.4,Delta (AY.4-like),512.5756859099752,2021-09-27,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,723217,AY.4,Delta (AY.4-like),473.0,2021-11-05,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,14,0,False,5
822421,ERR7710246,1,1,1,21996,22027,1,COVID-AMPLISEQ-V1,3,2021-11-27,4030b0e0e9,2,AY.4.2,Delta (AY.4.2-like),458.0,2021-11-20,822420,AY.4.2,Delta (AY.4.2-like),451.0,2021-11-27,793360,AY.4.2,Delta (AY.4.2-like),458.0000000001,2021-11-20,472577,AY.4.2,Delta (AY.4.2-like),611.0,2021-06-20,822420,AY.4.2,Delta (AY.4.2-like),451.0,2021-11-27,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,5,0,False,6
723237,ERR7383256,1,1,1,19678,22027,3,COVID-AMPLISEQ-V1,3,2021-11-05,5c97961f91,2,AY.4,Delta (AY.4-like),480.0489580075471,2021-10-29,723236,AY.4,Delta (AY.4-like),473.0,2021-11-05,659187,AY.4,Delta (AY.4-like),489.0,2021-10-20,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,723236,AY.4,Delta (AY.4-like),473.0,2021-11-05,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,11,-1,False,7
849427,ERR7696165,1,1,1,21728,22027,1,COVID-AMPLISEQ-V1,3,2021-12-03,220ad0da6a,2,AY.4,Delta (AY.4-like),464.55185585894367,2021-11-14,849426,AY.4,Delta (AY.4-like),445.0,2021-12-03,658099,AY.4,Delta (AY.4-like),489.0,2021-10-20,451159,AY.4,Delta (AY.4-like),544.0,2021-08-26,849426,AY.4,Delta (AY.4-like),445.0,2021-12-03,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,5,0,False,6
843289,SRR20116005,3,1,1,22026,22027,0,COVID-AMPLISEQ-V1,.,2021-12-01,451ac8ce6b,2,AY.100,Delta (B.1.617.2-like),458.8099130673403,2021-11-20,843288,AY.100,Delta (B.1.617.2-like),447.0,2021-12-01,781026,AY.100,Delta (B.1.617.2-like),461.0,2021-11-17,663480,AY.100,Delta (B.1.617.2-like),488.0,2021-10-21,843288,AY.100,Delta (B.1.617.2-like),447.0,2021-12-01,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,5,2,False,5
843367,SRR20116218,1,1,1,17299,22027,2,COVID-AMPLISEQ-V1,.,2021-12-01,a815b7acec,2,AY.129,Delta (B.1.617.2-like),459.6706193975756,2021-11-19,843366,AY.129,Delta (B.1.617.2-like),447.0,2021-12-01,743436,AY.129,Delta (B.1.617.2-like),487.2225368223256,2021-10-22,488183,AY.129,Delta (B.1.617.2-like),534.0,2021-09-05,843366,AY.129,Delta (B.1.617.2-like),447.0,2021-12-01,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,7,-1,False,6
757585,ERR7707958,1,1,1,12526,22027,1,COVID-AMPLISEQ-V1,3,2021-11-12,855de56470,2,AY.36,Delta (B.1.617.2-like),474.75455405117833,2021-11-04,757584,AY.36,Delta (B.1.617.2-like),466.0,2021-11-12,688367,AY.36,Delta (B.1.617.2-like),481.0,2021-10-28,378896,AY.36,Delta (B.1.617.2-like),569.0000000001,2021-08-01,757584,AY.36,Delta (B.1.617.2-like),466.0,2021-11-12,380541,AY.36,Delta (B.1.617.2-like),653.9896333242061,2021-05-09,False,0,5,0,False,5
512471,ERR6837908,1,1,1,21846,22027,3,COVID-AMPLISEQ-V1,3,2021-09-11,520290fa67,2,AY.4,Delta (AY.4-like),538.5660177008918,2021-09-01,512470,AY.4,Delta (AY.4-like),528.0,2021-09-11,441485,AY.4,Delta (AY.4-like),571.0,2021-07-30,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,512470,AY.4,Delta (AY.4-like),528.0,2021-09-11,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,11,1,False,8
820211,SRR20180432,1,1,1,21584,22027,1,COVID-AMPLISEQ-V1,.,2021-11-26,39688558e3,2,AY.117,Delta (B.1.617.2-like),471.7630403391452,2021-11-07,820210,AY.117,Delta (B.1.617.2-like),452.0,2021-11-26,726032,AY.117,Delta (B.1.617.2-like),507.1639510244992,2021-10-02,411862,AY.117,Delta (B.1.617.2-like),609.7020745641316,2021-06-22,820210,AY.117,Delta (B.1.617.2-like),452.0,2021-11-26,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,4,0,False,5
853663,SRR17267749,1,1,1,19678,22027,3,COVID-AMPLISEQ-V1,.,2021-12-04,f6ab833331,2,AY.4,Delta (AY.4-like),452.8997780682709,2021-11-26,853662,AY.4,Delta (AY.4-like),444.0,2021-12-04,680295,AY.4,Delta (AY.4-like),483.0,2021-10-26,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,853662,AY.4,Delta (AY.4-like),444.0,2021-12-04,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,8,-2,False,7
758699,SRR20250955,1,1,1,22026,22027,1,COVID-AMPLISEQ-V1,.,2021-11-12,a01b813524,2,AY.100,Delta (B.1.617.2-like),486.6470610630662,2021-10-23,758698,AY.100,Delta (B.1.617.2-like),466.0,2021-11-12,664148,AY.100,Delta (B.1.617.2-like),522.151548462051,2021-09-17,294152,AY.100,Delta (B.1.617.2-like),614.0000000003001,2021-06-17,758698,AY.100,Delta (B.1.617.2-like),466.0,2021-11-12,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,5,0,False,6
758982,SRR20261992,1,1,1,22026,22027,2,COVID-AMPLISEQ-V1,.,2021-11-12,066d7090de,2,AY.100,Delta (B.1.617.2-like),476.3550552401566,2021-11-02,758981,AY.100,Delta (B.1.617.2-like),466.0,2021-11-12,720786,AY.100,Delta (B.1.617.2-like),500.58068987743576,2021-10-09,334366,AY.100,Delta (B.1.617.2-like),586.0000000002001,2021-07-15,758981,AY.100,Delta (B.1.617.2-like),466.0,2021-11-12,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,12,1,False,8
766920,SRR20177754,2,1,1,22026,22027,1,COVID-AMPLISEQ-V1,.,2021-11-14,ef0012596c,2,AY.100,Delta (B.1.617.2-like),468.0,2021-11-10,766919,AY.100,Delta (B.1.617.2-like),464.0,2021-11-14,748697,AY.100,Delta (B.1.617.2-like),468.0000000001,2021-11-10,717365,AY.100,Delta (B.1.617.2-like),572.2520402788494,2021-07-29,766919,AY.100,Delta (B.1.617.2-like),464.0,2021-11-14,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,6,0,False,6
770328,ERR7709677,1,1,1,21996,22027,1,COVID-AMPLISEQ-V1,3,2021-11-15,968974e74e,2,AY.4.2,Delta (AY.4.2-like),473.56783077448,2021-11-05,770327,AY.4.2,Delta (AY.4.2-like),463.0,2021-11-15,674242,AY.4.2,Delta (AY.4.2-like),484.0,2021-10-25,472577,AY.4.2,Delta (AY.4.2-like),611.0,2021-06-20,770327,AY.4.2,Delta (AY.4.2-like),463.0,2021-11-15,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,7,0,False,6
753831,SRR20250459,2,1,1,22026,22027,2,COVID-AMPLISEQ-V1,.,2021-11-11,bb42147f26,2,AY.100,Delta (B.1.617.2-like),474.0000000001,2021-11-04,753830,AY.100,Delta (B.1.617.2-like),467.0,2021-11-11,720333,AY.100,Delta (B.1.617.2-like),474.0000000002,2021-11-04,334366,AY.100,Delta (B.1.617.2-like),586.0000000002001,2021-07-15,887697,AY.100,Delta (B.1.617.2-like),474.0,2021-11-04,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,6,0,False,7
748993,SRR20251944,1,1,1,22026,22027,0,COVID-AMPLISEQ-V1,.,2021-11-10,4f8dac8c0c,2,AY.39,Delta (B.1.617.2-like),485.4990339533072,2021-10-24,748992,AY.39,Delta (B.1.617.2-like),468.0,2021-11-10,721976,AY.39,Delta (B.1.617.2-like),503.21913650450455,2021-10-06,497085,AY.39,Delta (B.1.617.2-like),641.0582619134481,2021-05-21,748992,AY.39,Delta (B.1.617.2-like),468.0,2021-11-10,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,6,1,False,6
771717,SRR19933696,1,1,1,17914,22027,2,COVID-AMPLISEQ-V1,.,2021-11-15,2900f82299,2,AY.117,Delta (B.1.617.2-like),474.3273147426042,2021-11-04,771716,AY.117,Delta (B.1.617.2-like),463.0,2021-11-15,705038,AY.117,Delta (B.1.617.2-like),501.7868283803393,2021-10-08,588838,AY.117,Delta (B.1.617.2-like),560.0,2021-08-10,771716,AY.117,Delta (B.1.617.2-like),463.0,2021-11-15,269306,AY.117,Delta (B.1.617.2-like),682.3156098101148,2021-04-10,False,0,8,1,False,6
786042,SRR19815311,3,1,1,18401,22027,1,COVID-AMPLISEQ-V1,.,2021-11-18,a67490bff7,2,AY.119,Delta (B.1.617.2-like),462.0,2021-11-16,786041,AY.119,Delta (B.1.617.2-like),460.0,2021-11-18,776583,AY.119,Delta (B.1.617.2-like),462.0000000001,2021-11-16,616950,AY.119,Delta (B.1.617.2-like),501.0,2021-10-08,786041,AY.119,Delta (B.1.617.2-like),460.0,2021-11-18,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,6,2,False,5
748989,SRR20251940,2,1,1,22026,22027,1,COVID-AMPLISEQ-V1,.,2021-11-10,ebbfd8004d,2,AY.100,Delta (B.1.617.2-like),469.0,2021-11-09,748988,AY.100,Delta (B.1.617.2-like),468.0,2021-11-10,743746,AY.100,Delta (B.1.617.2-like),469.0000000001,2021-11-09,294152,AY.100,Delta (B.1.617.2-like),614.0000000003001,2021-06-17,748988,AY.100,Delta (B.1.617.2-like),468.0,2021-11-10,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,9,0,False,6
515468,ERR6833490,3,1,1,21343,22027,1,COVID-AMPLISEQ-V1,3,2021-09-12,4c3456ce9b,2,AY.4,Delta (AY.4-like),549.9611472120362,2021-08-21,515467,AY.4,Delta (AY.4-like),527.0,2021-09-12,351947,AY.4,Delta (AY.4-like),578.0000000001,2021-07-23,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,515467,AY.4,Delta (AY.4-like),527.0,2021-09-12,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,2,10,0,False,5
748969,SRR20251930,3,2,1,22026,22027,1,COVID-AMPLISEQ-V1,.,2021-11-10,1fbd95f155,3,AY.39,Delta (B.1.617.2-like),501.2150697267176,2021-10-08,748968,AY.39,Delta (B.1.617.2-like),468.0,2021-11-10,596219,AY.39,Delta (B.1.617.2-like),506.0,2021-10-03,361098,AY.39,Delta (B.1.617.2-like),644.0000000000002,2021-05-18,748967,AY.39,Delta (B.1.617.2-like),468.0,2021-11-10,220139,B.1.617.2,Delta (B.1.617.2-like),838.2123234435878,2020-11-05,False,0,6,1,False,5
