,site,old,new,intersection
5917,6372,34,99,34
5918,6373,128,194,128
5919,6374,46,129,46
5920,6375,55,139,55
5921,6376,137,220,137
5922,6377,15,97,15
5923,6378,47,130,46
5924,6379,44,127,44
5925,6380,166,250,165
5926,6381,11,92,11
5927,6382,26,107,26
5928,6383,27,96,27
5929,6384,80,149,80
5930,6385,118,187,117
5931,6386,46,115,46
5932,6387,66,135,66
5933,6388,171,240,171
5934,6389,40,109,40
5935,6390,50,119,50
5936,6391,45,114,44
5937,6392,72,135,71
5938,6393,96,158,96
5939,6394,98,160,98
5940,6395,207,269,207
5941,6396,40,102,40
5942,6397,13,69,13
5943,6398,22,54,22
5944,6399,22,54,22
5945,6400,15,47,15
5946,6401,532,564,531
5947,6402,372,404,372
5948,6403,50,74,50
5949,6404,285,309,285
5950,6405,9,35,9
5951,6406,144,171,144
5952,6407,61,85,61
5953,6408,156,180,156
5954,6409,105,127,105
5955,6410,21,47,21
5956,6411,51,78,51
5957,6412,53,80,53
5958,6413,29,51,29
5959,6414,19,42,18
5960,6415,49,72,49
5961,6416,78,101,77
5962,6417,5,28,5
5963,6418,22,43,22
5964,6419,64,85,63
5965,6420,20,40,20
5966,6421,181,201,181
5967,6422,40,60,40
5968,6423,18,38,18
5969,6424,51,71,51
5970,6425,27,47,27
5971,6426,64,84,64
5972,6427,81,102,80
5973,6428,180,201,180
5974,6429,99,120,99
5975,6430,42,63,42
5976,6431,6,27,6
5977,6432,134,154,134
5978,6433,139,159,139
5979,6434,38,57,38
5980,6435,64,79,64
5981,6436,17,31,17
5982,6437,5,20,5
5983,6438,33,48,33
5984,6439,54,69,54
5985,6440,21,36,20
5986,6441,19,32,19
5987,6442,40,54,40
5988,6443,137,151,137
5989,6444,22,36,22
5990,6445,239,253,239
5991,6446,359,373,358
5992,6447,22,36,22
5993,6448,33,48,33
5994,6449,579,594,579
5995,6450,13,27,13
5996,6451,54,68,54
5997,6452,16,30,16
5998,6453,32,46,30
5999,6454,51,65,51
6000,6455,8,23,8
6001,6456,19,36,19
6002,6457,16,32,16
6003,6458,19,34,19
6004,6459,101,117,101
6005,6460,19,36,19
6006,6461,22,39,22
6007,6462,15,31,15
6008,6463,165,181,165
6009,6464,25,41,25
6010,6465,18,34,17
6011,6466,17,31,17
6012,6467,37,51,37
6013,6468,146,162,146
6014,6469,68,85,68
6015,6470,6,28,6
6016,6471,162,184,162
6017,6472,231,253,231
6018,6473,60,75,60
6019,6474,59,74,59
6020,6475,39,53,39
6021,6476,179,194,179
6022,6477,13,28,13
6023,6478,46,59,46
6024,6479,60,71,60
6025,6480,7,16,7
6026,6481,25,33,25
6027,6482,29,37,29
6028,6483,36,44,36
6029,6484,37,44,37
6030,6485,68,75,68
6031,6486,23,30,23
6032,6487,98,105,98
6033,6488,44,53,44
6034,6489,29,38,29
6035,6490,9,17,9
6036,6491,59,65,59
6037,6492,72,78,72
6038,6493,5,11,5
6039,6494,68,74,67
6040,6495,10,17,10
6041,6496,22,29,22
6042,6497,12,19,12
6043,6498,17,24,17
6044,6499,39,46,39
6045,6500,314,321,314
6046,6501,130,141,130
6047,6502,55,66,55
6048,6503,61,71,61
6049,6504,130,132,130
6050,6505,30,33,30
6051,6506,14,119,14
6052,6507,26,130,26
6053,6508,36,145,36
6054,6509,8,15,8
6055,6510,19,53,19
6056,6511,23,86,23
6057,6512,21,92,21
6058,6513,60,420,60
6059,6514,16,388,14
6060,6515,28,418,28
6061,6516,16,96,15
6062,6517,29,113,29
6063,6518,10,97,10
6064,6519,15,102,15
6065,6520,13,98,13
6066,6521,34,110,34
6067,6522,69,145,69
6068,6523,37,89,37
6069,6524,13,48,13
6070,6525,561,587,561
6071,6526,39,61,39
6072,6527,30,38,30
6073,6528,54,62,54
6074,6529,48,55,48
6075,6530,39,45,39
6076,6531,56,61,54
6077,6532,213,219,212
6078,6533,82,88,82
6079,6534,12,17,12
6080,6535,50,55,50
6081,6536,124,129,121
6082,6537,69,74,69
6083,6538,308,313,306
6084,6539,756,761,755
6085,6540,22,26,22
6086,6541,704,706,698
6087,6542,21,25,21
6088,6543,559,564,557
6089,6544,21,27,21
6090,6545,49,55,49
6091,6546,64,69,63
6092,6547,98,103,98
6093,6548,197,202,197
6094,6549,13,16,13
6095,6550,18,20,18
6096,6551,46,47,46
6097,6552,46,47,46
6098,6553,51,52,51
6099,6554,46,47,43
6100,6555,145,146,145
6101,6556,32,33,32
6102,6557,23,24,23
6103,6558,140,142,140
6104,6559,31,32,31
6105,6560,7,8,7
6106,6561,35,36,35
6107,6562,16,17,16
6108,6563,30,31,30
6109,6564,4,6,4
6110,6565,25,27,25
6111,6566,92,95,92
6112,6567,19,22,19
6113,6568,380,383,379
6114,6569,20,25,20
6115,6570,20,25,20
6116,6571,34,42,34
6117,6572,37,47,37
6118,6573,753,770,752
6119,6574,19,34,19
6120,6575,22,35,22
6121,6576,70,76,70
6122,6577,9,16,9
6123,6578,177,187,177
6124,6579,34,44,34
6125,6580,29,44,29
6126,6581,12,27,12
6127,6582,346,362,345
6128,6583,17,26,17
6129,6584,40,49,40
6130,6585,14,23,14
6131,6586,28,38,28
6132,6587,8,19,8
6133,6588,28,39,28
6134,6589,64,76,64
6135,6590,22,31,22
6136,6591,15,24,15
6137,6592,17,26,17
6138,6593,102,111,102
6139,6594,112,121,112
6140,6595,7,16,7
6141,6596,14,24,14
6142,6597,75,85,75
6143,6598,36,46,36
6144,6599,5,15,5
6145,6600,23,35,23
6146,6601,46,60,46
6147,6602,19,33,19
6148,6603,8,28,8
6149,6604,73,95,73
6150,6605,35,55,35
6151,6606,497,516,495
6152,6607,14,30,14
6153,6608,18,33,18
6154,6609,38,51,37
6155,6610,49,62,49
6156,6611,58,71,58
6157,6612,8,15,8
6158,6613,140,146,140
6159,6614,55,60,55
6160,6615,5,10,5
6161,6616,291,297,291
6162,6617,85,91,85
6163,6618,50,56,50
6164,6619,11,17,11
6165,6620,14,20,14
6166,6621,7,13,7
6167,6622,88,94,88
6168,6623,21,27,21
6169,6624,32,38,32
6170,6625,27,33,27
6171,6626,27,32,27
6172,6627,386,391,385
6173,6628,445,450,445
6174,6629,379,384,379
6175,6630,7,12,7
6176,6631,37,42,37
6177,6632,44,49,44
6178,6633,580,585,580
6179,6634,106,109,106
6180,6635,10,14,10
6181,6636,723,726,723
6182,6637,76,79,76
6183,6638,479,482,479
6184,6639,37,40,37
6185,6640,53,56,53
6186,6641,51,54,51
6187,6642,32,35,32
6188,6643,15,18,15
6189,6644,23,26,23
6190,6645,3,6,3
6191,6646,166,169,166
6192,6647,108,111,108
6193,6648,116,119,116
6194,6649,66,69,66
6195,6650,46,49,46
6196,6651,388,391,388
6197,6652,51,56,51
6198,6653,115,121,114
6199,6654,26,117,26
6200,6655,14,216,14
6201,6656,8,227,8
6202,6657,28,244,28
6203,6658,25,243,25
6204,6659,318,535,318
6205,6660,40,257,40
6206,6661,53,272,53
6207,6662,71,291,71
6208,6663,19,239,19
6209,6664,148,369,148
6210,6665,122,341,122
6211,6666,144,363,144
6212,6667,55,274,55
6213,6668,13,232,13
6214,6669,17,236,17
6215,6670,16,235,16
6216,6671,56,275,56
6217,6672,107,326,107
6218,6673,100,319,100
6219,6674,25,244,25
6220,6675,60,284,60
6221,6676,11,234,11
6222,6677,78,299,78
6223,6678,13,231,13
6224,6679,47,264,47
6225,6680,19,219,19
6226,6681,223,418,223
6227,6682,24,116,24
6228,6683,19,110,19
6229,6684,26,157,26
6230,6685,31,157,31
6231,6686,8,133,8
6232,6687,29,34,29
6233,6688,14,17,14
6234,6689,24,27,24
6235,6690,97,100,97
6236,6691,34,38,34
6237,6692,14,18,14
6238,6693,86,90,86
6239,6694,74,78,73
6240,6695,93,96,93
6241,6696,142,145,142
6242,6697,20,23,20
6243,6698,36,39,36
6244,6699,13,16,13
6245,6700,24,27,24
6246,6701,558,668,554
6247,6702,25,30,25
6248,6703,22,24,20
6249,6704,27,32,27
6250,6705,35,39,35
6251,6706,502,506,501
6252,6707,23,25,23
6253,6708,31,33,31
6254,6709,52,54,52
6255,6710,91,93,91
6256,6711,15,17,15
6257,6712,19,21,19
6258,6713,84,86,83
6259,6714,14,15,14
6260,6715,12,14,12
6261,6716,67,69,67
6262,6717,50,52,50
6263,6718,22,23,22
6264,6719,49,51,49
6265,6720,336,338,336
6266,6721,17,19,17
6267,6722,6,8,6
6268,6723,318,320,318
6269,6724,31,32,31
6270,6725,10,11,10
6271,6726,345,346,345
6272,6727,10,11,10
6273,6728,20,21,20
6274,6729,20,21,20
6275,6730,407,408,407
6276,6731,27,27,27
6277,6732,19,19,19
6278,6733,19,20,19
6279,6734,55,55,55
6280,6735,18,18,18
6281,6736,54,54,54
6282,6737,14,14,14
6283,6738,91,91,91
6284,6739,50,50,50
6285,6740,169,169,169
6286,6741,92,92,92
6287,6742,37,37,37
6288,6743,6,6,6
6289,6744,43,43,43
6290,6745,21,21,21
6291,6746,20,20,20
6292,6747,14,14,14
6293,6748,13,13,13
6294,6749,15,15,15
6295,6750,16,16,16
6296,6751,102,102,102
6297,6752,111,111,111
6298,6753,61,61,61
6299,6754,32,32,32
6300,6755,37,37,37
6301,6756,14,14,14
6302,6757,11,11,11
6303,6758,6,6,6
6304,6759,116,116,116
6305,6760,22,23,22
6306,6761,28,29,28
6307,6762,424,425,424
6308,6763,18,18,18
6309,6764,10,10,10
6310,6765,12,14,12
6311,6766,16,19,16
6312,6767,9,12,9
6313,6768,25,26,25
6314,6769,62,63,62
6315,6770,19,20,19
6316,6771,32,33,32
6317,6772,20,21,20
6318,6773,7,8,7
6319,6774,2,3,2
6320,6775,18,18,18
6321,6776,2,2,2
6322,6777,33,33,32
6323,6778,39,39,39
6324,6779,17,17,17
6325,6780,8,8,8
6326,6781,599,599,599
6327,6782,27,27,27
6328,6783,2,2,2
6329,6784,25,25,25
6330,6785,9,9,9
6331,6786,95,95,95
6332,6787,14,14,14
6333,6788,6,6,6
6334,6789,1,1,1
6335,6790,99,99,99
6336,6791,31,31,31
6337,6792,14,14,14
6338,6793,44,44,44
6339,6794,131,131,131
6340,6795,4,4,4
6341,6796,11,11,11
6342,6797,2,2,2
6343,6798,16,16,16
6344,6799,15,15,15
6345,6800,25,25,25
6346,6801,2,2,2
6347,6802,76,76,76
6348,6803,18,18,18
6349,6804,28,28,28
6350,6805,15,15,15
6351,6806,46,46,46
6352,6807,126,126,126
6353,6808,22,22,22
6354,6809,5,5,5
6355,6810,5,6,5
6356,6811,14,64,14
6357,6812,47,97,47
6358,6813,504,553,504
6359,6814,22,25,22
6360,6815,5,8,5
6361,6816,32,35,32
6362,6817,22,23,22
6363,6818,16,17,16
6364,6819,42,43,42
6365,6820,18,18,18
6366,6821,103,103,103
6367,6822,60,60,60
6368,6823,18,18,18
6369,6824,8,8,8
6370,6825,47,47,47
6371,6826,32,32,32
6372,6827,4,4,4
6373,6828,82,82,82
6374,6829,9,9,9
6375,6830,4,4,4
6376,6831,22,22,22
6377,6832,13,13,13
6378,6833,23,23,23
6379,6834,3,3,3
6380,6835,11,11,11
6381,6836,5,5,5
6382,6837,15,15,15
6383,6838,21,21,20
6384,6839,22,22,22
6385,6840,160,160,160
6386,6841,36,36,36
6387,6842,24,24,24
6388,6843,498,498,497
6389,6844,33,33,33
6390,6845,14,14,14
6391,6846,15,15,15
6392,6847,57,57,57
6393,6848,74,74,73
6394,6849,30,30,30
6395,6850,129,128,127
6396,6851,19,19,19
6397,6852,65,65,65
6398,6853,63,63,63
6399,6854,8,8,8
6400,6855,177,177,176
6401,6856,13,13,13
6402,6857,9,9,9
6403,6858,5,5,5
6404,6859,19,19,19
6405,6860,39,42,38
6406,6861,112,112,110
6407,6862,30,31,30
6408,6863,7,8,6
6409,6864,21,23,21
6410,6865,310,312,307
6411,6866,19,21,19
6412,6867,16,18,16
6413,6868,110,112,110
6414,6870,45,47,45
6415,6871,18,20,18
6416,6872,43,44,43
6417,6873,10,11,10
6418,6875,6,6,6
6419,6876,23,23,23
6420,6877,65,65,65
6421,6878,22,22,22
6422,6879,19,19,19
6423,6880,23,23,23
6424,6881,25,25,24
6425,6882,11,11,11
6426,6883,268,268,267
6427,6884,175,175,175
6428,6885,21,21,21
6429,6886,13,13,13
6430,6887,16,16,16
6431,6888,13,13,13
6432,6889,50,50,50
6433,6890,33,33,33
6434,6891,6,6,6
6435,6892,20,20,20
6436,6893,1,1,1
6437,6894,357,357,356
6438,6895,29,29,29
6439,6896,632,631,628
6440,6897,2,2,2
6441,6898,14,14,14
6442,6899,4,4,4
6443,6900,7,7,7
6444,6901,85,85,85
6445,6902,22,22,22
6446,6903,34,34,34
6447,6904,37,37,37
6448,6905,12,12,12
6449,6906,72,72,72
6450,6907,83,83,83
6451,6908,42,42,41
6452,6909,6,6,6
6453,6910,9,10,9
6454,6911,10,11,10
6455,6912,22,24,22
6456,6913,17,19,17
6457,6914,3,5,3
6458,6915,5,6,5
6459,6916,27,28,27
6460,6917,5,6,5
6461,6918,0,1,0
6462,6919,35,36,35
6463,6920,10,11,10
6464,6921,28,29,28
6465,6922,46,47,45
6466,6923,0,1,0
6467,6924,15,16,15
6468,6925,19,20,19
6469,6926,240,241,240
6470,6927,130,132,130
6471,6928,4,7,4
6472,6929,0,3,0
6473,6930,18,22,18
6474,6931,23,28,23
6475,6932,6,11,6
6476,6933,2,7,2
6477,6934,38,43,38
6478,6935,10,15,10
6479,6936,356,360,356
6480,6937,31,39,31
6481,6938,1,9,1
6482,6939,9,17,9
6483,6940,8,16,8
6484,6941,234,240,230
6485,6942,3,11,3
6486,6943,80,88,79
6487,6944,68,80,68
6488,6945,29,41,29
6489,6946,10,22,10
6490,6947,7,20,7
6491,6948,42,55,42
6492,6949,27,40,27
6493,6950,44,57,44
6494,6951,15,28,15
6495,6952,14,23,14
6496,6953,30,35,30
6497,6954,96,100,96
6498,6955,18,21,18
6499,6956,27,30,27
6500,6957,29,32,29
6501,6958,37,39,36
6502,6959,5,6,5
6503,6960,28,29,28
6504,6961,43,43,43
6505,6962,11,11,11
6506,6963,10,10,10
6507,6964,42,42,42
6508,6965,12,12,12
6509,6966,11,12,11
6510,6967,16,17,16
6511,6968,507,508,499
6512,6969,9,10,9
6513,6970,12,13,12
6514,6971,43,44,43
6515,6972,9,10,9
6516,6973,19,20,19
6517,6974,8,9,8
6518,6975,50,51,50
6519,6976,9,10,9
6520,6977,76,77,76
6521,6978,17,18,17
6522,6979,81,82,81
6523,6980,16,17,16
6524,6981,118,119,118
6525,6982,377,379,375
6526,6983,146,151,145
6527,6984,3,4,3
6528,6985,16,17,16
6529,6986,113,114,113
6530,6987,27,28,27
6531,6988,81,82,81
6532,6989,22,23,22
6533,6990,717,718,716
6534,6991,21,21,21
6535,6992,15,15,15
6536,6993,21,21,21
6537,6994,13,13,13
6538,6995,21,21,21
6539,6996,90,90,90
6540,6997,163,163,163
6541,6998,62,62,61
6542,6999,5,5,5
6543,7000,145,143,142
6544,7001,35,35,35
6545,7002,137,137,136
6546,7003,39,39,39
6547,7004,16,16,16
6548,7005,124,124,124
6549,7006,297,297,295
6550,7007,67,67,66
6551,7008,31,31,31
6552,7009,48,48,48
6553,7010,35,35,35
6554,7011,453,453,453
6555,7012,40,40,40
6556,7013,18,18,18
6557,7014,4,4,4
6558,7015,20,20,20
6559,7016,87,87,87
6560,7017,19,19,19
6561,7018,11,11,11
6562,7019,52,52,52
6563,7020,19,19,19
6564,7021,17,23,17
6565,7022,13,19,13
6566,7023,6,12,6
6567,7024,21,27,21
6568,7025,38,45,38
6569,7026,42,49,42
6570,7027,86,93,86
6571,7028,10,19,10
6572,7029,149,158,149
6573,7030,23,33,23
6574,7031,14,23,14
6575,7032,50,65,50
6576,7033,47,56,46
6577,7034,26,35,26
6578,7035,8,11,8
6579,7036,11,13,11
6580,7037,146,148,145
6581,7038,78,78,78
6582,7039,151,151,151
6583,7040,53,53,53
6584,7041,62,62,62
6585,7042,362,362,360
6586,7043,109,109,109
6587,7044,89,90,89
6588,7045,30,31,30
6589,7046,8,9,8
6590,7047,100,100,100
6591,7048,15,15,15
6592,7049,24,24,24
6593,7050,13,13,13
6594,7051,139,139,139
6595,7052,3,3,3
6596,7053,2,2,2
6597,7054,18,18,18
6598,7055,19,19,19
6599,7056,197,207,197
6600,7057,65,76,65
6601,7058,83,95,82
6602,7059,116,155,116
6603,7060,34,72,34
6604,7061,49,87,49
6605,7062,24,24,24
6606,7063,118,118,118
6607,7064,33,33,33
6608,7065,24,24,24
6609,7066,46,46,46
6610,7067,49,50,49
6611,7068,38,38,38
6612,7069,41,41,41
6613,7070,98,98,97
6614,7071,65,65,65
6615,7072,110,110,109
6616,7073,4,4,4
6617,7074,1,1,1
6618,7075,42,42,42
6619,7076,16,16,16
6620,7077,28,28,28
6621,7078,48,48,48
6622,7079,20,20,20
6623,7080,19,19,19
6624,7081,315,315,315
6625,7082,28,28,28
6626,7083,223,224,223
6627,7084,53,54,52
6628,7085,19,20,19
6629,7086,536,536,536
6630,7087,29,29,29
6631,7088,18,18,18
6632,7089,40,40,40
6633,7090,52,52,52
6634,7091,44,44,44
6635,7092,33,34,33
6636,7093,148,150,148
6637,7094,14,16,14
6638,7095,81,82,81
6639,7096,27,28,27
6640,7097,17,18,16
6641,7098,47,47,47
6642,7099,33,33,33
6643,7100,46,47,46
6644,7101,123,124,123
6645,7102,24,25,24
6646,7103,34,34,34
6647,7104,151,151,151
6648,7105,283,283,281
6649,7106,41,41,41
6650,7107,6,6,6
6651,7108,122,122,122
6652,7109,5,5,5
6653,7110,3,3,3
6654,7111,32,41,32
6655,7112,21,30,21
6656,7113,588,611,588
6657,7114,45,68,45
6658,7115,29,53,29
6659,7116,37,103,37
6660,7117,12,82,12
6661,7118,14,84,14
6662,7119,581,669,581
6663,7120,23,98,23
6664,7121,31,108,31
6665,7122,88,91,88
6666,7123,27,30,27
6667,7124,129,128,127
6668,7125,159,159,159
6669,7126,30,30,30
6670,7127,2,2,2
6671,7128,3,5,3
6672,7129,7,9,7
6673,7130,39,42,38
6674,7131,11,11,11
6675,7132,13,13,13
6676,7133,35,35,35
6677,7134,17,17,17
6678,7135,19,19,18
6679,7136,2,2,2
6680,7137,9,9,9
6681,7138,14,14,14
6682,7139,14,14,14
6683,7140,1,1,1
6684,7141,11,11,11
6685,7142,20,20,20
6686,7143,56,56,56
6687,7144,16,16,16
6688,7145,60,60,60
6689,7146,53,53,53
6690,7147,17,18,17
6691,7148,12,12,12
6692,7149,8,8,8
6693,7150,38,38,38
6694,7153,44,44,44
6695,7154,4,4,4
6696,7155,2,2,2
6697,7156,39,39,39
6698,7157,35,35,35
6699,7158,3,3,3
6700,7159,8,8,8
6701,7160,89,89,89
6702,7161,21,21,21
6703,7162,534,534,534
6704,7163,11,11,11
6705,7164,392,392,391
6706,7165,579,578,573
6707,7166,1,1,1
6708,7168,93,93,93
6709,7169,80,80,80
6710,7170,36,36,36
6711,7171,36,37,36
6712,7172,5,6,5
6713,7173,264,265,263
6714,7174,24,25,24
6715,7175,22,22,22
6716,7176,5,5,5
6717,7177,14,14,14
6718,7178,29,29,29
6719,7179,10,10,10
6720,7180,13,13,13
6721,7181,6,6,6
6722,7182,61,61,61
6723,7183,18,19,18
6724,7184,16,17,16
6725,7185,79,79,79
6726,7186,11,11,11
6727,7187,2,2,2
6728,7188,0,0,0
6729,7189,7,7,7
6730,7190,17,17,17
6731,7191,6,6,6
6732,7192,38,38,38
6733,7193,7,7,7
6734,7194,47,47,47
6735,7195,176,176,176
6736,7196,32,32,32
6737,7197,0,0,0
6738,7198,21,21,21
6739,7199,13,13,13
6740,7200,155,165,153
6741,7201,75,75,75
6742,7202,28,28,28
6743,7203,121,121,121
6744,7204,27,28,27
6745,7205,7,8,7
6746,7206,1,2,1
6747,7207,13,13,13
6748,7208,1,1,1
6749,7209,9,9,9
6750,7210,36,36,36
6751,7211,30,30,30
6752,7212,3,3,3
6753,7213,32,32,32
6754,7214,38,38,38
6755,7216,46,46,46
6756,7217,20,20,20
6757,7218,5,5,5
6758,7219,14,14,14
6759,7220,1,1,1
6760,7221,10,10,10
6761,7222,57,57,57
6762,7223,38,38,38
6763,7224,162,162,162
6764,7225,33,37,33
6765,7226,20,24,19
6766,7227,12,12,12
6767,7228,44,44,43
6768,7229,75,75,75
6769,7230,1,1,1
6770,7231,137,137,137
6771,7232,21,21,21
6772,7233,2,2,2
6773,7234,20,20,20
6774,7235,110,110,110
6775,7236,13,13,13
6776,7237,54,54,53
6777,7238,34,34,34
6778,7239,122,122,122
6779,7240,51,51,51
6780,7241,0,0,0
6781,7243,27,27,27
6782,7244,1,1,1
6783,7245,1,1,1
6784,7246,30,30,30
6785,7247,15,15,15
6786,7248,2,2,2
6787,7249,19,19,19
6788,7250,13,13,13
6789,7251,2,2,2
6790,7252,118,118,118
6791,7253,13,13,13
6792,7255,38,39,38
6793,7256,6,7,6
6794,7257,15,15,15
6795,7258,111,111,111
6796,7259,66,66,66
6797,7260,28,29,28
6798,7261,10,11,10
6799,7262,152,153,152
6800,7263,0,0,0
6801,7264,29,29,29
6802,7265,15,15,15
6803,7266,18,18,17
6804,7267,671,672,666
6805,7268,4,4,4
6806,7269,6,6,6
6807,7270,16,16,16
6808,7271,6,7,6
6809,7272,48,49,48
6810,7273,60,60,60
6811,7274,15,16,15
6812,7275,23,23,23
6813,7276,18,18,18
6814,7277,6,6,6
6815,7278,3,3,3
6816,7279,538,581,535
6817,7280,4,4,4
6818,7281,11,11,11
6819,7282,39,39,39
6820,7283,34,34,34
6821,7284,30,30,30
6822,7285,42,42,42
6823,7286,18,18,18
6824,7287,0,0,0
6825,7288,52,52,52
6826,7289,0,0,0
6827,7290,68,68,68
6828,7291,83,83,83
6829,7292,58,58,58
6830,7293,28,28,28
6831,7294,69,69,69
6832,7295,74,74,73
6833,7296,130,130,130
6834,7297,24,24,24
6835,7298,24,24,24
6836,7299,410,411,410
6837,7300,32,33,32
6838,7301,34,35,34
6839,7302,61,62,61
6840,7303,343,343,341
6841,7304,8,8,8
6842,7305,11,11,11
6843,7306,94,94,94
6844,7307,2,3,2
6845,7308,14,16,14
6846,7309,21,22,21
6847,7310,32,35,32
6848,7311,6,9,6
6849,7312,80,85,80
6850,7313,1,2,1
6851,7314,2,3,2
6852,7315,10,11,10
6853,7316,12,12,12
6854,7317,17,17,17
6855,7318,206,206,206
6856,7319,37,37,37
6857,7320,43,43,43
6858,7321,117,117,117
6859,7322,21,21,21
6860,7323,31,31,31
6861,7324,38,38,38
6862,7325,0,0,0
6863,7326,2,2,2
6864,7327,14,14,14
6865,7328,106,106,104
6866,7329,46,46,46
6867,7330,40,40,40
6868,7331,34,34,34
6869,7332,16,16,16
6870,7333,31,31,31
6871,7334,140,140,140
6872,7335,11,11,11
6873,7336,28,28,28
6874,7337,13,13,13
6875,7339,11,11,11
6876,7340,48,48,48
6877,7341,30,30,30
6878,7342,5,5,5
6879,7343,8,8,8
6880,7344,38,38,38
6881,7345,15,15,15
6882,7347,22,22,22
6883,7348,52,52,52
6884,7349,0,0,0
6885,7350,1,1,1
6886,7351,31,31,31
6887,7352,1,1,1
6888,7353,10,10,10
6889,7354,4,4,4
6890,7355,75,75,75
6891,7357,31,31,31
6892,7358,63,63,63
6893,7359,19,19,19
6894,7360,258,259,258
6895,7361,1,1,1
6896,7362,1,1,1
6897,7363,2,2,2
6898,7364,8,8,8
6899,7365,3,3,3
6900,7366,21,21,21
6901,7367,24,24,24
6902,7368,25,25,25
6903,7369,7,7,7
6904,7370,10,10,10
6905,7372,15,15,15
6906,7373,0,0,0
6907,7374,21,21,21
6908,7375,69,69,69
6909,7376,62,62,62
6910,7378,27,27,27
6911,7379,48,48,48
6912,7380,6,6,6
6913,7381,19,19,19
6914,7382,46,46,46
6915,7383,10,11,10
6916,7384,19,19,19
6917,7385,42,42,42
6918,7386,129,129,129
6919,7387,111,111,111
6920,7388,51,51,51
6921,7389,74,74,74
6922,7390,238,238,238
6923,7391,16,16,16
6924,7392,139,136,127
6925,7393,652,652,649
6926,7394,46,46,46
6927,7395,31,31,31
6928,7396,33,33,33
6929,7397,46,46,46
6930,7398,44,44,44
6931,7399,75,75,75
6932,7400,19,19,19
6933,7401,159,159,158
6934,7402,25,25,25
6935,7403,6,6,6
6936,7404,3,3,3
6937,7405,129,129,129
6938,7406,14,14,14
6939,7407,1,1,1
6940,7408,12,12,12
6941,7410,2,2,2
6942,7411,10,10,10
6943,7412,0,0,0
6944,7414,0,0,0
6945,7415,3,3,3
6946,7417,123,123,123
6947,7418,15,15,15
6948,7419,20,20,20
6949,7420,905,905,905
6950,7421,0,0,0
6951,7422,1,1,1
6952,7423,206,206,206
6953,7424,15,15,15
6954,7425,8,8,8
6955,7426,23,23,23
6956,7427,21,21,21
6957,7428,70,70,69
6958,7429,48,48,48
6959,7430,9,9,9
6960,7431,112,112,112
6961,7432,53,53,53
6962,7433,21,21,21
6963,7434,6,6,6
6964,7435,36,36,36
6965,7436,8,8,8
6966,7437,22,22,22
6967,7438,50,50,50
6968,7439,4,4,4
6969,7440,14,14,14
6970,7441,26,26,26
6971,7442,23,23,23
6972,7443,20,20,20
6973,7444,74,74,74
6974,7445,14,14,14
6975,7446,1,1,1
6976,7447,4,4,4
6977,7448,15,15,15
6978,7449,15,15,15
6979,7450,31,31,31
6980,7451,83,83,83
6981,7452,56,56,56
6982,7453,12,12,12
6983,7454,1,1,1
6984,7455,30,30,30
6985,7456,19,19,19
6986,7457,14,14,14
6987,7458,5,5,5
6988,7459,34,34,34
6989,7462,17,17,17
6990,7463,43,43,43
6991,7464,6,6,6
6992,7465,16,16,16
6993,7466,34,34,34
6994,7467,11,11,11
6995,7468,31,31,31
6996,7469,30,30,30
6997,7470,9,9,9
6998,7471,232,232,232
6999,7472,0,2,0
7000,7473,2,2,2
7001,7474,13,13,13
7002,7477,20,20,20
7003,7478,13,13,13
7004,7479,140,140,140
7005,7480,47,47,47
7006,7481,13,13,13
7007,7482,112,112,112
7008,7483,57,57,57
7009,7484,63,63,63
7010,7485,38,38,38
7011,7486,13,13,13
7012,7487,7,7,7
7013,7488,300,300,300
7014,7489,25,25,25
7015,7491,0,0,0
7016,7492,19,19,19
7017,7493,45,45,45
7018,7494,10,10,10
7019,7495,23,23,23
7020,7496,16,16,16
7021,7497,0,0,0
7022,7498,8,8,8
7023,7499,0,0,0
7024,7501,5,5,5
7025,7502,1,1,1
7026,7503,37,37,37
7027,7504,100,100,100
7028,7506,20,20,20
7029,7507,15,15,15
7030,7508,11,11,11
7031,7509,7,7,7
7032,7510,7,7,7
7033,7512,3,3,3
7034,7513,39,39,39
7035,7515,0,0,0
7036,7516,27,27,27
7037,7517,13,13,13
7038,7518,73,73,73
7039,7519,31,31,31
7040,7520,0,0,0
7041,7521,146,146,146
7042,7522,26,26,26
7043,7523,12,12,11
7044,7525,18,18,18
7045,7526,47,47,47
7046,7527,4,4,4
7047,7530,4,4,4
7048,7531,41,41,41
7049,7532,0,0,0
7050,7534,32,32,32
7051,7535,9,9,9
7052,7536,96,96,96
7053,7537,26,26,26
7054,7539,1,1,1
7055,7540,27,27,27
7056,7541,2,2,2
7057,7542,0,0,0
7058,7543,22,22,22
7059,7544,34,34,34
7060,7545,3,3,3
7061,7546,19,19,19
7062,7547,1,1,1
7063,7548,30,30,30
7064,7549,43,43,43
7065,7550,1,1,1
7066,7551,2,2,2
7067,7552,14,14,14
7068,7553,48,48,48
7069,7554,13,13,13
7070,7555,15,15,15
7071,7557,16,16,16
7072,7558,19,19,19
7073,7559,10,10,10
7074,7560,69,69,69
7075,7561,78,78,78
7076,7562,16,16,16
7077,7563,8,8,8
7078,7564,570,570,570
7079,7565,0,1,0
7080,7567,9,9,9
7081,7570,36,36,36
