,site,old,new,intersection
7563,8089,28,28,28
7564,8090,567,567,567
7565,8091,4,4,4
7566,8092,576,576,575
7567,8093,0,0,0
7568,8094,4,4,4
7569,8095,19,19,19
7570,8096,27,27,27
7571,8097,129,129,129
7572,8098,13,13,13
7573,8099,154,154,154
7574,8100,0,0,0
7575,8101,11,11,11
7576,8102,192,192,192
7577,8103,2,2,2
7578,8104,30,30,30
7579,8105,32,32,32
7580,8106,184,184,184
7581,8107,42,42,42
7582,8108,8,8,8
7583,8109,206,206,206
7584,8110,51,51,50
7585,8111,23,23,23
7586,8112,42,42,42
7587,8113,40,40,40
7588,8114,41,41,41
7589,8115,33,33,33
7590,8116,38,38,38
7591,8117,54,54,54
7592,8118,144,144,144
7593,8119,30,30,30
7594,8120,29,29,29
7595,8121,51,51,51
7596,8122,17,17,17
7597,8123,319,319,319
7598,8125,40,40,40
7599,8126,35,35,35
7600,8127,117,117,117
7601,8128,30,31,30
7602,8129,4,5,4
7603,8130,22,23,22
7604,8131,228,229,228
7605,8132,12,12,12
7606,8133,35,35,35
7607,8134,60,60,60
7608,8135,35,35,35
7609,8136,17,17,17
7610,8137,198,198,198
7611,8138,21,21,21
7612,8139,533,533,533
7613,8140,734,734,734
7614,8141,28,28,28
7615,8142,8,8,8
7616,8143,24,24,24
7617,8144,76,76,76
7618,8145,11,11,11
7619,8146,105,105,105
7620,8147,19,19,19
7621,8148,22,22,22
7622,8149,52,52,52
7623,8150,22,22,22
7624,8151,23,23,23
7625,8152,129,129,129
7626,8153,20,20,20
7627,8154,2,2,2
7628,8155,75,75,75
7629,8156,96,96,96
7630,8157,64,64,64
7631,8158,62,62,62
7632,8159,31,31,31
7633,8160,86,86,86
7634,8161,18,18,18
7635,8162,13,13,13
7636,8163,1,1,1
7637,8164,44,44,44
7638,8165,35,35,35
7639,8166,21,21,21
7640,8167,22,22,22
7641,8168,18,18,18
7642,8169,79,79,79
7643,8170,76,76,76
7644,8171,98,98,98
7645,8172,77,77,77
7646,8173,39,39,39
7647,8174,80,80,80
7648,8175,78,78,78
7649,8176,46,46,46
7650,8177,25,25,25
7651,8178,46,46,46
7652,8179,612,611,609
7653,8180,3,3,3
7654,8181,61,61,61
7655,8182,62,62,62
7656,8183,27,27,27
7657,8184,59,59,59
7658,8185,59,59,59
7659,8186,7,8,7
7660,8187,9,9,9
7661,8188,23,23,23
7662,8189,75,75,75
7663,8191,27,27,27
7664,8192,0,0,0
7665,8194,40,40,40
7666,8195,4,4,4
7667,8196,1,1,1
7668,8197,41,41,41
7669,8198,0,0,0
7670,8200,28,28,28
7671,8201,26,26,26
7672,8202,7,7,7
7673,8203,58,58,58
7674,8204,1,1,1
7675,8205,4,4,4
7676,8206,14,14,14
7677,8207,7,7,7
7678,8208,469,469,469
7679,8209,19,19,19
7680,8211,18,18,18
7681,8212,20,20,20
7682,8213,21,21,21
7683,8214,15,15,15
7684,8215,41,41,41
7685,8216,43,43,43
7686,8217,0,0,0
7687,8218,9,9,9
7688,8219,42,42,42
7689,8220,12,12,12
7690,8221,15,15,15
7691,8222,7,7,7
7692,8223,19,19,19
7693,8224,41,41,41
7694,8227,17,17,17
7695,8228,82,82,82
7696,8230,8,8,8
7697,8231,1,1,1
7698,8232,10,10,10
7699,8233,20,20,20
7700,8234,19,19,19
7701,8235,4,4,4
7702,8236,33,33,33
7703,8237,1,1,1
7704,8238,0,0,0
7705,8239,22,22,22
7706,8240,388,391,388
7707,8241,22,25,22
7708,8242,65,68,65
7709,8243,5,5,5
7710,8244,24,24,24
7711,8245,29,29,29
7712,8246,6,6,6
7713,8247,424,424,423
7714,8248,50,50,50
7715,8249,6,6,6
7716,8250,11,11,11
7717,8251,237,237,237
7718,8252,26,26,26
7719,8253,6,6,6
7720,8254,27,27,27
7721,8255,0,0,0
7722,8256,7,7,7
7723,8257,23,23,23
7724,8258,111,111,111
7725,8259,6,6,6
7726,8260,42,42,42
7727,8262,12,12,12
7728,8263,50,50,50
7729,8264,74,74,74
7730,8265,31,31,31
7731,8266,212,212,212
7732,8267,1,1,1
7733,8269,24,24,24
7734,8270,1,1,1
7735,8272,10,10,10
7736,8273,4,4,4
7737,8274,28,28,27
7738,8275,7,7,7
7739,8276,0,0,0
7740,8278,68,68,68
7741,8279,3,3,3
7742,8281,116,116,116
7743,8283,1,1,1
7744,8284,53,53,53
7745,8285,31,31,31
7746,8286,0,0,0
7747,8287,88,88,88
7748,8288,1,1,1
7749,8289,8,8,8
7750,8290,697,697,697
7751,8292,1,1,1
7752,8293,604,604,603
7753,8294,0,0,0
7754,8295,0,0,0
7755,8296,51,51,51
7756,8298,2,2,2
7757,8299,551,551,550
7758,8301,11,11,11
7759,8302,81,81,81
7760,8303,35,35,35
7761,8304,2,2,2
7762,8305,61,61,61
7763,8306,2,2,2
7764,8307,7,7,7
7765,8308,36,36,36
7766,8309,14,14,14
7767,8310,13,13,13
7768,8311,247,247,247
7769,8312,1,1,1
7770,8314,12,12,12
7771,8315,38,38,37
7772,8316,186,186,186
7773,8317,23,23,23
7774,8318,594,594,594
7775,8319,4,4,4
7776,8320,354,354,354
7777,8322,87,87,87
7778,8323,79,79,79
7779,8326,548,545,542
7780,8327,229,229,229
7781,8329,84,84,84
7782,8332,18,18,18
7783,8334,232,232,232
7784,8335,41,41,41
7785,8336,1,1,1
7786,8337,0,0,0
7787,8338,18,18,18
7788,8339,1,1,1
7789,8341,43,43,43
7790,8342,0,0,0
7791,8343,6,6,6
7792,8344,502,502,502
7793,8345,5,5,5
7794,8346,0,0,0
7795,8347,9,9,9
7796,8348,44,44,44
7797,8349,44,44,44
7798,8350,25,25,24
7799,8351,11,11,11
7800,8352,79,79,79
7801,8353,106,106,106
7802,8356,35,35,35
7803,8357,226,226,226
7804,8358,35,35,35
7805,8359,56,56,56
7806,8360,36,36,36
7807,8362,26,26,26
7808,8363,1,1,1
7809,8364,0,0,0
7810,8365,35,35,33
7811,8366,12,12,12
7812,8367,80,80,80
7813,8368,123,123,123
7814,8370,0,0,0
7815,8371,203,203,203
7816,8372,44,44,44
7817,8374,98,98,98
7818,8377,19,20,19
7819,8378,0,0,0
7820,8379,18,18,18
7821,8380,33,33,33
7822,8381,27,27,27
7823,8382,18,18,18
7824,8383,25,25,25
7825,8384,1,1,1
7826,8385,2,2,2
7827,8386,143,143,143
7828,8387,9,9,9
7829,8388,7,7,7
7830,8389,467,467,467
7831,8390,23,23,23
7832,8391,8,8,8
7833,8392,41,41,41
7834,8393,31,31,31
7835,8394,82,82,82
7836,8395,32,32,32
7837,8396,9,9,9
7838,8397,0,0,0
7839,8398,13,13,13
7840,8399,39,39,39
7841,8400,29,29,29
7842,8401,4,4,4
7843,8404,0,0,0
7844,8405,9,9,9
7845,8406,2,2,2
7846,8407,193,193,193
7847,8408,78,78,78
7848,8409,6,6,6
7849,8410,25,25,25
7850,8411,0,0,0
7851,8412,21,21,21
7852,8413,27,26,26
7853,8414,22,22,22
7854,8415,8,8,8
7855,8416,50,50,50
7856,8418,0,0,0
7857,8419,108,108,108
7858,8420,51,51,51
7859,8421,25,25,25
7860,8422,25,25,25
7861,8423,10,10,10
7862,8424,2,2,2
7863,8425,49,49,49
7864,8426,10,10,10
7865,8428,36,36,36
7866,8430,0,0,0
7867,8431,36,36,36
7868,8432,0,0,0
7869,8434,22,22,22
7870,8435,2,2,2
7871,8436,16,16,16
7872,8437,19,19,19
7873,8438,70,70,70
7874,8439,2,2,2
7875,8440,40,40,40
7876,8441,18,18,18
7877,8442,24,24,24
7878,8443,20,20,19
7879,8444,0,0,0
7880,8445,18,18,18
7881,8446,28,28,28
7882,8447,11,11,10
7883,8448,12,12,12
7884,8449,19,19,19
7885,8450,29,29,29
7886,8452,12,12,12
7887,8453,42,42,42
7888,8454,27,27,27
7889,8455,7,7,7
7890,8456,48,48,48
7891,8457,23,23,23
7892,8458,11,11,11
7893,8459,3,3,3
7894,8460,1,1,1
7895,8461,27,27,27
7896,8462,7,7,7
7897,8463,5,5,5
7898,8464,22,22,22
7899,8466,20,21,20
7900,8467,17,17,17
7901,8469,11,11,11
7902,8470,13,12,12
7903,8471,4,4,4
7904,8472,24,24,24
7905,8473,119,119,119
7906,8475,8,8,8
7907,8476,119,119,119
7908,8477,21,21,21
7909,8479,28,28,28
7910,8480,234,233,233
7911,8481,119,119,119
7912,8482,35,35,35
7913,8483,17,17,17
7914,8485,7,7,7
7915,8486,0,0,0
7916,8487,11,11,11
7917,8488,24,24,24
7918,8489,7,7,7
7919,8490,0,0,0
7920,8491,19,19,19
7921,8494,42,42,42
7922,8495,9,9,9
7923,8496,0,0,0
7924,8497,34,34,34
7925,8498,25,25,25
7926,8499,105,105,105
7927,8500,24,24,24
7928,8501,8,8,8
7929,8502,103,103,102
7930,8503,34,34,34
7931,8505,4,4,4
7932,8506,13,13,13
7933,8507,1,1,1
7934,8508,14,14,14
7935,8509,15,15,15
7936,8510,0,0,0
7937,8512,27,27,27
7938,8513,44,44,44
7939,8515,11,11,11
7940,8516,63,63,63
7941,8517,1,1,1
7942,8518,9,9,9
7943,8519,19,19,19
7944,8520,21,21,21
7945,8521,24,24,24
7946,8522,22,22,22
7947,8524,20,20,20
7948,8525,37,37,37
7949,8526,1,1,1
7950,8527,41,41,41
7951,8528,14,14,14
7952,8530,17,17,17
7953,8531,10,10,10
7954,8532,11,11,10
7955,8533,28,28,28
7956,8534,0,0,0
7957,8535,15,15,15
7958,8536,48,48,48
7959,8537,42,42,42
7960,8538,0,0,0
7961,8539,16,16,16
7962,8540,74,74,74
7963,8541,94,94,94
7964,8542,19,19,19
7965,8543,26,26,26
7966,8545,19,19,19
7967,8547,88,88,88
7968,8548,205,205,204
7969,8549,0,0,0
7970,8550,0,0,0
7971,8551,41,41,41
7972,8552,0,0,0
7973,8554,5,5,5
7974,8555,3,4,3
7975,8556,9,9,9
7976,8557,16,16,16
7977,8558,28,28,28
7978,8559,26,82,26
7979,8560,20,76,20
7980,8561,84,140,84
7981,8562,12,17,12
7982,8563,7,48,7
7983,8564,21,62,21
7984,8565,26,62,26
7985,8566,63,63,63
7986,8567,28,28,28
7987,8568,25,36,25
7988,8569,42,53,42
7989,8570,19,31,19
7990,8571,7,8,7
7991,8572,51,56,51
7992,8573,12,16,12
7993,8574,24,28,24
7994,8575,20,21,20
7995,8576,36,37,36
7996,8577,32,33,32
7997,8578,77,77,77
7998,8579,2,2,2
7999,8580,30,30,30
8000,8581,49,50,49
8001,8582,10,11,10
8002,8583,13,14,13
8003,8584,21,22,21
8004,8585,19,66,19
8005,8586,23,73,23
8006,8587,14,63,13
8007,8588,6,17,6
8008,8589,6,18,6
8009,8590,144,156,144
8010,8591,68,80,68
8011,8592,8,19,8
8012,8593,41,52,41
8013,8594,28,34,28
8014,8595,143,149,142
8015,8596,11,16,11
8016,8597,221,229,221
8017,8598,1,25,1
8018,8599,41,65,41
8019,8600,72,98,72
8020,8601,30,55,30
8021,8602,120,145,120
8022,8603,25,48,25
8023,8604,39,61,39
8024,8605,173,195,173
8025,8606,137,155,136
8026,8607,18,40,18
8027,8608,33,55,33
8028,8609,15,37,15
8029,8610,9,12,9
8030,8611,12,15,12
8031,8612,166,167,166
8032,8613,12,13,12
8033,8614,35,36,35
8034,8615,35,36,35
8035,8616,94,95,94
8036,8617,38,39,38
8037,8618,52,53,52
8038,8619,116,116,115
8039,8620,29,30,29
8040,8621,48,49,48
8041,8622,33,33,32
8042,8623,22,22,22
8043,8624,18,18,18
8044,8625,17,17,17
8045,8626,367,367,366
8046,8627,9,9,9
8047,8628,28,28,28
8048,8629,27,27,27
8049,8630,7,7,6
8050,8631,4,4,4
8051,8632,9,9,9
8052,8633,24,24,24
8053,8634,124,124,124
8054,8635,14,14,14
8055,8636,34,34,34
8056,8637,185,185,185
8057,8638,16,16,16
8058,8639,84,84,84
8059,8640,93,92,92
8060,8641,29,28,27
8061,8642,80,80,80
8062,8643,28,28,28
8063,8644,37,37,37
8064,8645,265,265,265
8065,8646,4,4,4
8066,8647,43,43,43
8067,8648,15,15,15
8068,8649,29,29,29
8069,8650,137,137,137
8070,8651,56,56,56
8071,8652,22,22,22
8072,8653,258,258,256
8073,8654,9,9,9
8074,8655,598,599,597
8075,8656,27,27,27
8076,8657,8,8,8
8077,8658,21,21,21
8078,8659,23,23,23
8079,8660,381,381,381
8080,8661,31,31,31
8081,8662,97,98,97
8082,8663,6,7,6
8083,8664,253,254,253
8084,8665,26,26,26
8085,8666,23,23,23
8086,8667,36,37,36
8087,8668,145,147,145
8088,8669,32,33,32
8089,8670,14,15,14
8090,8671,12,13,12
8091,8672,32,32,31
8092,8673,135,135,135
8093,8674,19,19,19
8094,8675,28,28,28
8095,8676,51,51,51
8096,8677,17,17,17
8097,8678,1,1,1
8098,8679,23,23,23
8099,8680,29,29,29
8100,8681,48,48,48
8101,8682,81,81,81
8102,8683,520,520,520
8103,8684,28,29,28
8104,8685,7,8,7
8105,8686,10,10,10
8106,8687,11,11,11
8107,8688,26,26,26
8108,8689,77,77,77
8109,8690,1,1,1
8110,8691,2,2,2
8111,8692,162,162,162
8112,8694,15,15,15
8113,8695,58,57,57
8114,8696,19,19,19
8115,8697,134,133,133
8116,8698,23,23,23
8117,8699,56,56,56
8118,8700,0,0,0
8119,8701,47,47,47
8120,8702,5,5,5
8121,8703,23,23,23
8122,8704,59,59,58
8123,8705,43,43,43
8124,8706,18,18,18
8125,8707,31,31,31
8126,8708,4,5,4
8127,8709,0,1,0
8128,8710,26,26,26
8129,8711,56,56,56
8130,8712,35,35,35
8131,8713,105,104,104
8132,8714,1,1,1
8133,8715,60,60,60
8134,8716,26,26,26
8135,8717,106,106,106
8136,8718,48,48,48
8137,8719,53,53,53
8138,8720,25,25,25
8139,8721,4,4,4
8140,8722,103,103,103
8141,8723,39,39,39
8142,8724,1,1,1
8143,8725,4,4,4
8144,8726,42,42,42
8145,8727,93,93,93
8146,8728,33,33,33
8147,8729,86,86,85
8148,8730,112,112,112
8149,8731,36,36,36
8150,8732,10,10,10
8151,8733,395,394,393
8152,8734,26,27,26
8153,8735,7,8,7
8154,8736,12,12,12
8155,8737,123,123,123
8156,8738,23,23,23
8157,8739,125,125,125
8158,8740,15,15,15
8159,8741,0,0,0
8160,8742,1,2,1
8161,8743,16,16,16
8162,8744,9,9,9
8163,8745,0,0,0
8164,8746,18,18,18
8165,8747,67,67,67
8166,8748,171,171,170
8167,8749,70,70,70
8168,8750,1,2,1
8169,8751,15,16,15
8170,8752,253,253,253
8171,8753,0,0,0
8172,8755,24,24,24
8173,8756,116,116,116
8174,8757,27,27,27
8175,8758,37,37,37
8176,8759,22,23,22
8177,8760,159,159,159
8178,8761,44,44,44
8179,8762,54,55,54
8180,8763,80,80,80
8181,8764,68,73,68
8182,8765,4,15,4
8183,8766,1,12,1
8184,8767,37,48,37
8185,8768,109,121,109
8186,8769,20,31,19
8187,8770,255,266,255
8188,8771,17,29,17
8189,8772,452,464,452
8190,8773,51,63,51
8191,8774,4,16,4
8192,8775,2,15,2
8193,8776,2,14,2
8194,8777,9,12,9
8195,8778,2,2,2
8196,8779,23,23,23
8197,8780,23,23,23
8198,8781,33,34,33
8199,8782,278,278,275
8200,8783,3,4,3
8201,8784,52,53,52
8202,8785,50,52,50
8203,8786,37,39,37
8204,8787,60,61,60
8205,8788,41,43,41
8206,8789,5,7,5
8207,8791,16,16,16
8208,8792,25,25,25
8209,8793,21,22,21
8210,8794,7,8,7
8211,8795,66,66,64
8212,8796,44,44,44
8213,8797,7,7,7
8214,8798,4,4,4
8215,8799,19,19,19
8216,8800,107,107,107
8217,8801,11,11,11
8218,8802,474,474,474
8219,8803,17,17,17
8220,8804,8,8,8
8221,8805,23,23,23
8222,8806,60,60,60
8223,8807,12,12,12
8224,8808,23,23,23
8225,8809,163,163,160
8226,8810,16,22,16
8227,8811,25,28,24
8228,8812,70,70,70
8229,8813,66,66,66
8230,8814,207,207,207
8231,8815,56,56,56
8232,8816,3,3,3
8233,8817,0,3,0
8234,8818,332,333,332
8235,8819,98,98,98
8236,8820,5,5,5
8237,8821,75,76,75
8238,8822,30,31,30
8239,8823,15,16,15
8240,8824,24,28,24
8241,8825,89,89,88
8242,8826,55,48,44
8243,8829,204,184,182
8244,8830,71,71,71
8245,8831,22,22,22
8246,8832,238,238,238
8247,8833,60,61,60
8248,8834,52,53,52
8249,8836,134,134,134
8250,8837,48,48,48
8251,8838,43,43,43
8252,8839,10,10,10
8253,8840,17,17,17
8254,8841,277,277,277
8255,8842,34,34,34
8256,8843,32,33,32
8257,8844,54,55,54
8258,8845,75,75,75
8259,8846,18,18,18
8260,8847,0,0,0
8261,8848,57,58,57
8262,8849,159,161,158
8263,8850,26,26,26
8264,8851,75,75,75
8265,8852,13,13,13
8266,8853,9,9,9
8267,8854,37,38,37
8268,8855,49,50,49
8269,8856,14,14,14
8270,8857,25,25,25
8271,8858,74,72,72
8272,8859,0,0,0
8273,8860,185,185,185
8274,8861,191,192,191
8275,8862,25,25,25
8276,8863,69,69,69
8277,8864,3,3,3
8278,8865,0,0,0
8279,8866,41,41,41
8280,8867,96,97,96
8281,8868,14,14,14
8282,8869,29,30,29
8283,8870,29,30,29
8284,8871,16,16,16
8285,8872,144,145,144
8286,8873,28,28,28
8287,8874,4,4,4
8288,8875,63,63,62
8289,8876,38,38,38
8290,8877,7,7,7
8291,8878,121,121,121
8292,8879,36,36,36
8293,8880,119,119,119
8294,8881,73,73,73
8295,8882,70,70,70
8296,8883,33,33,33
8297,8884,78,78,78
8298,8885,70,70,69
8299,8888,56,56,56
8300,8889,140,140,140
8301,8890,104,104,104
8302,8891,17,19,17
8303,8892,89,89,89
8304,8893,37,37,37
8305,8894,18,18,18
8306,8895,169,169,169
8307,8896,22,25,22
8308,8897,11,14,11
8309,8898,46,50,46
8310,8899,53,55,53
8311,8900,63,65,63
8312,8901,3,5,3
8313,8902,28,28,27
8314,8903,21,21,21
8315,8904,24,24,24
8316,8905,180,180,178
8317,8906,18,19,18
8318,8907,7,9,7
8319,8908,30,32,30
8320,8909,11,14,11
8321,8910,11,15,11
8322,8911,78,82,78
8323,8912,18,21,18
8324,8913,2,5,2
8325,8914,67,71,67
8326,8915,14,17,14
8327,8916,2,5,2
8328,8917,657,659,655
8329,8918,27,29,27
8330,8919,0,2,0
8331,8920,20,22,20
8332,8921,44,46,44
8333,8922,13,15,13
8334,8923,12,15,12
8335,8924,1,6,1
8336,8925,2,6,2
8337,8926,25,28,25
8338,8927,70,74,70
8339,8928,8,12,8
8340,8929,30,32,30
8341,8930,2,4,2
8342,8931,0,2,0
8343,8932,7,9,7
8344,8933,19,21,19
8345,8934,14,16,14
8346,8935,13,15,13
8347,8936,59,62,59
8348,8937,309,313,309
8349,8938,36,39,36
8350,8939,185,187,185
8351,8940,7,9,7
8352,8941,31,32,28
8353,8942,43,47,43
8354,8943,25,26,25
8355,8944,11,11,11
8356,8945,17,18,17
8357,8946,46,47,46
8358,8947,192,192,192
8359,8948,24,24,24
8360,8949,25,25,25
8361,8950,609,609,607
8362,8951,0,1,0
8363,8952,1,2,1
8364,8953,21,21,21
8365,8954,2,2,2
8366,8955,1,1,1
8367,8956,265,265,265
8368,8957,8,8,8
8369,8958,78,78,78
8370,8959,14,14,14
8371,8960,48,48,48
8372,8961,52,52,52
8373,8962,41,41,41
8374,8963,41,41,41
8375,8964,883,881,877
8376,8965,24,24,24
8377,8966,7,7,7
8378,8967,14,14,14
8379,8968,19,19,19
8380,8969,26,26,26
8381,8970,16,16,16
8382,8971,22,22,22
8383,8972,39,39,39
8384,8973,26,26,26
8385,8974,16,16,16
8386,8975,10,10,10
8387,8976,34,34,34
8388,8977,61,61,61
8389,8978,1,1,1
8390,8980,209,208,208
8391,8981,13,13,13
8392,8982,292,292,292
8393,8983,64,64,64
8394,8984,39,39,39
8395,8985,24,24,24
8396,8986,210,210,210
8397,8987,0,0,0
8398,8989,20,20,20
8399,8990,140,140,140
8400,8991,396,395,394
8401,8992,45,45,45
8402,8993,21,21,21
8403,8994,155,155,155
8404,8995,49,49,49
8405,8996,41,41,41
8406,8997,12,12,12
8407,8998,46,46,46
8408,8999,13,13,13
8409,9000,10,10,10
8410,9001,36,36,36
8411,9002,0,0,0
8412,9004,28,28,28
8413,9005,1,1,1
8414,9006,10,10,10
8415,9007,44,44,44
8416,9008,19,19,19
8417,9009,0,0,0
8418,9010,57,57,57
8419,9011,10,10,10
8420,9012,2,2,2
8421,9013,34,34,34
8422,9014,13,13,13
8423,9015,5,5,5
8424,9016,26,26,26
8425,9017,3,3,3
8426,9018,26,26,26
8427,9019,38,38,38
8428,9020,0,0,0
8429,9022,19,19,19
8430,9023,12,12,12
8431,9024,40,40,40
8432,9025,19,19,19
8433,9026,32,32,32
8434,9027,18,18,18
8435,9028,16,16,16
8436,9029,7,7,7
8437,9030,1,1,1
8438,9031,15,15,15
8439,9032,1,1,1
8440,9033,14,14,14
8441,9034,20,20,20
8442,9035,13,13,13
8443,9036,20,20,20
8444,9037,82,82,82
8445,9038,16,16,16
8446,9040,26,26,26
8447,9041,9,9,9
8448,9042,185,185,185
8449,9043,28,28,28
8450,9044,17,17,17
8451,9045,9,9,9
8452,9046,21,21,21
8453,9047,13,13,13
8454,9048,29,29,29
8455,9049,268,267,267
8456,9050,171,171,171
8457,9051,196,196,195
8458,9052,68,68,68
8459,9053,55,55,55
8460,9054,9,9,9
8461,9055,24,24,24
8462,9056,119,119,119
8463,9057,20,20,20
8464,9058,34,34,34
8465,9059,1,1,1
8466,9060,6,6,6
8467,9061,33,35,33
8468,9062,0,2,0
8469,9063,0,2,0
8470,9064,25,27,25
8471,9065,3,5,3
8472,9066,5,7,5
8473,9067,30,32,30
8474,9068,0,2,0
8475,9069,2,2,2
8476,9070,182,182,182
8477,9071,15,15,15
8478,9072,185,185,185
8479,9073,569,569,569
8480,9074,2,2,2
8481,9075,0,0,0
8482,9076,28,28,28
8483,9077,44,44,44
8484,9078,10,10,10
8485,9079,18,18,18
8486,9080,139,139,139
8487,9082,11,11,11
8488,9083,17,17,17
8489,9084,15,15,15
8490,9085,98,98,98
8491,9086,42,42,42
8492,9087,40,40,40
8493,9088,23,23,23
8494,9089,4,4,4
8495,9090,1,1,1
8496,9091,25,25,25
8497,9092,90,90,90
8498,9093,15,15,15
8499,9094,38,38,38
8500,9095,25,25,25
8501,9096,165,165,165
8502,9097,22,22,22
8503,9098,0,0,0
8504,9100,37,37,37
8505,9101,7,7,7
8506,9102,23,23,23
8507,9103,38,38,38
8508,9104,25,25,24
8509,9105,27,27,27
8510,9106,15,15,15
8511,9107,20,20,20
8512,9109,16,16,16
8513,9110,120,120,120
8514,9111,81,81,81
8515,9112,162,162,162
8516,9113,122,122,122
8517,9114,26,26,26
8518,9115,71,71,71
8519,9116,39,39,39
8520,9117,5,5,5
8521,9118,170,169,169
8522,9119,19,19,19
8523,9120,197,197,197
8524,9121,38,38,38
8525,9122,1,1,1
8526,9123,26,26,26
8527,9124,53,53,53
8528,9125,0,0,0
8529,9126,1,1,1
8530,9127,60,60,60
8531,9128,43,43,43
8532,9129,11,11,11
8533,9130,331,330,330
8534,9131,69,69,69
8535,9132,3,3,3
8536,9133,166,166,166
8537,9134,30,30,30
8538,9135,29,29,29
8539,9136,60,60,60
8540,9137,1,1,1
8541,9138,14,14,14
8542,9139,103,103,103
8543,9140,31,31,31
8544,9141,90,90,90
8545,9142,227,227,227
8546,9143,20,21,20
8547,9144,97,97,97
8548,9145,25,35,25
8549,9146,20,30,20
8550,9147,13,23,13
8551,9148,17,17,17
8552,9149,13,13,13
8553,9150,1,1,1
8554,9151,84,84,84
8555,9152,4,4,4
8556,9153,34,34,34
8557,9154,36,36,36
8558,9155,4,4,4
8559,9156,3,3,3
8560,9157,72,72,72
8561,9158,39,39,39
8562,9159,4,4,4
8563,9160,28,28,28
8564,9161,6,6,6
8565,9162,87,87,87
8566,9163,169,169,169
8567,9164,13,13,13
8568,9165,857,856,856
8569,9166,492,491,491
8570,9167,81,81,81
8571,9168,4,4,4
8572,9169,146,146,146
8573,9170,195,195,195
8574,9171,11,11,11
8575,9172,40,40,40
8576,9174,16,16,16
8577,9175,39,39,39
8578,9176,39,39,39
8579,9177,10,10,10
8580,9178,9,9,9
8581,9179,64,64,63
8582,9180,593,593,593
8583,9181,23,23,23
8584,9182,30,30,30
8585,9183,11,11,11
8586,9184,7,7,7
8587,9185,8,8,8
8588,9186,9,9,9
8589,9187,28,28,28
8590,9188,42,42,42
8591,9189,4,4,4
8592,9190,308,306,306
8593,9191,60,60,60
8594,9192,6,6,6
8595,9193,36,36,36
8596,9194,43,43,43
8597,9195,184,184,184
8598,9196,25,25,25
8599,9197,16,16,16
8600,9198,95,95,95
8601,9199,33,33,33
8602,9200,4,4,4
8603,9201,3,3,3
8604,9202,39,39,39
8605,9203,93,93,93
8606,9204,96,96,96
8607,9205,107,107,107
8608,9206,18,18,18
8609,9207,202,202,202
8610,9208,94,94,94
8611,9209,21,21,21
8612,9210,16,16,16
8613,9211,108,108,108
8614,9212,0,0,0
8615,9214,205,205,204
8616,9217,14,14,14
8617,9218,1,1,1
8618,9219,32,32,32
8619,9220,143,143,142
8620,9221,27,27,27
8621,9222,2,2,2
8622,9223,476,475,475
8623,9224,54,54,54
8624,9225,15,15,15
8625,9226,214,213,213
8626,9227,14,14,14
8627,9228,68,68,68
8628,9229,22,22,22
8629,9230,3,3,3
8630,9232,20,20,20
8631,9234,1,1,1
8632,9235,47,47,47
8633,9236,15,15,15
8634,9237,52,52,52
8635,9238,69,69,69
8636,9239,10,10,10
8637,9241,77,77,77
8638,9242,44,44,44
8639,9243,17,17,17
8640,9244,45,45,45
8641,9245,51,51,51
8642,9246,675,674,673
8643,9247,65,65,65
8644,9248,1,1,1
8645,9249,0,0,0
8646,9250,26,25,25
8647,9251,124,124,123
8648,9252,5,5,5
8649,9253,25,25,25
8650,9255,7,7,7
8651,9256,18,18,18
8652,9257,48,47,47
8653,9258,11,11,11
8654,9259,151,151,151
8655,9260,16,17,16
8656,9261,4,6,4
8657,9262,49,51,49
8658,9263,9,10,9
8659,9264,60,60,60
8660,9265,13,13,13
8661,9266,58,58,58
8662,9267,35,37,35
8663,9268,14,18,14
8664,9269,11,13,11
8665,9270,24,24,24
8666,9271,7,9,7
8667,9272,9,11,9
8668,9273,17,17,17
8669,9274,82,82,82
8670,9276,0,0,0
8671,9277,0,0,0
8672,9278,43,43,43
8673,9279,6,6,6
8674,9280,34,34,34
8675,9281,14,14,14
8676,9283,21,21,21
8677,9284,2,2,2
8678,9285,6,6,6
8679,9286,671,671,670
8680,9287,2,2,2
8681,9288,11,11,11
8682,9289,35,37,35
8683,9290,22,22,22
8684,9291,72,72,72
8685,9292,45,45,45
8686,9293,17,17,17
8687,9294,7,7,7
8688,9295,27,27,27
8689,9296,9,9,9
8690,9297,1,2,1
8691,9298,185,186,185
8692,9299,3,3,3
8693,9300,47,47,47
8694,9301,58,58,58
8695,9302,14,14,14
8696,9303,53,54,53
8697,9304,32,32,32
8698,9305,18,18,18
8699,9306,22,22,22
8700,9307,18,18,18
8701,9308,68,68,68
8702,9309,19,19,19
8703,9310,59,58,58
8704,9311,0,0,0
8705,9312,0,0,0
8706,9313,44,44,44
8707,9314,97,97,97
8708,9315,1,2,1
8709,9316,67,65,65
8710,9317,9,9,9
8711,9318,7,7,7
8712,9319,334,335,331
8713,9320,0,0,0
8714,9321,0,0,0
8715,9322,23,23,23
8716,9323,3,3,3
8717,9324,1,1,1
8718,9325,13,13,13
8719,9326,54,52,52
8720,9327,5,5,5
8721,9328,100,99,98
8722,9329,30,30,30
8723,9330,14,15,14
8724,9331,38,38,38
8725,9332,25,25,25
8726,9333,210,209,209
8727,9334,24,24,24
