recombinant,sample_id,num_descendant_samples,num_samples,distinct_sample_pango,interval_left,interval_right,num_mutations,Viridian_amplicon_scheme,Artic_primer_version,date_added,group_id,group_size,recombinant_pango,recombinant_scorpio,recombinant_time,recombinant_date,sample,sample_pango,sample_scorpio,sample_time,sample_date,parent_left,parent_left_pango,parent_left_scorpio,parent_left_time,parent_left_date,parent_right,parent_right_pango,parent_right_scorpio,parent_right_time,parent_right_date,parent_mrca,parent_mrca_pango,parent_mrca_scorpio,parent_mrca_time,parent_mrca_date,diffs,max_run_length,num_mutations_k1000,num_mutations_k4,parent_pangonet_distance,net_min_supporting_loci_lft,net_min_supporting_loci_rgt,net_min_supporting_loci_lft_rgt_ge_4
650570,ERR7307567,1,1,1,17041,22026,1,COVID-ARTIC-V3,3,2021-10-18,b2a1af0109,2,AY.4,Delta (AY.4-like),502.61491687733337,2021-10-07,650569,AY.4,Delta (AY.4-like),491.0,2021-10-18,564437,AY.4,Delta (AY.4-like),515.0,2021-09-24,539394,AY.4,Delta (AY.4-like),611.0,2021-06-20,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,15,5,6,1,2,6,0,False
652407,SRR20258232,1,1,1,21262,22027,2,COVID-AMPLISEQ-V1,.,2021-10-18,ecef2b8c6d,2,AY.39.1,Delta (B.1.617.2-like),501.4166826324396,2021-10-08,652406,AY.39.1,Delta (B.1.617.2-like),491.0,2021-10-18,571261,AY.39.1,Delta (B.1.617.2-like),513.0,2021-09-26,405524,AY.39,Delta (B.1.617.2-like),564.0,2021-08-06,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,61,37,6,2,1,14,-2,False
652451,SRR20258397,3,1,1,22027,22027,3,COVID-AMPLISEQ-V1,.,2021-10-18,6c689aec39,2,AY.100,Delta (B.1.617.2-like),502.9344625164258,2021-10-07,652450,AY.100,Delta (B.1.617.2-like),491.0,2021-10-18,447553,AY.100,Delta (B.1.617.2-like),545.0,2021-08-25,334366,AY.100,Delta (B.1.617.2-like),586.0000000002001,2021-07-15,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,17,5,8,3,2,7,0,False
652506,SRR20258692,9,1,1,21725,22027,1,COVID-AMPLISEQ-V1,.,2021-10-18,8484218081,2,AY.120.1,Delta (B.1.617.2-like),496.0,2021-10-13,652505,AY.120.1,Delta (B.1.617.2-like),491.0,2021-10-18,635417,AY.120.1,Delta (B.1.617.2-like),496.0000000001,2021-10-13,405638,AY.120.1,Delta (B.1.617.2-like),561.0,2021-08-09,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,21,5,6,1,2,6,2,False
655037,ERR7233771,2,2,1,18502,22027,0,COVID-AMPLISEQ-V1,3,2021-10-19,82d9e135f0,3,AY.4,Delta (AY.4-like),504.2716535172712,2021-10-05,655035,AY.4,Delta (AY.4-like),490.0,2021-10-19,582814,AY.4,Delta (AY.4-like),510.0,2021-09-29,421276,AY.4,Delta (AY.4-like),554.0000000001,2021-08-16,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,14,5,6,0,2,7,1,False
655044,ERR7234752,1,1,1,19678,22027,1,COVID-AMPLISEQ-V1,3,2021-10-19,4b895cfe49,2,AY.4,Delta (AY.4-like),504.3904540186729,2021-10-05,655043,AY.4,Delta (AY.4-like),490.0,2021-10-19,540517,AY.4,Delta (AY.4-like),521.0,2021-09-18,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,17,5,5,1,2,9,1,False
655052,ERR7235923,1,1,1,15681,22027,0,COVID-AMPLISEQ-V1,3,2021-10-19,715fceb932,2,AY.4,Delta (AY.4-like),498.0344059731575,2021-10-11,655051,AY.4,Delta (AY.4-like),490.0,2021-10-19,546646,AY.4,Delta (AY.4-like),529.0,2021-09-10,622239,AY.4,Delta (AY.4-like),499.0,2021-10-10,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,13,5,4,0,2,6,1,False
655055,ERR7236193,23,1,1,22035,25912,0,COVID-AMPLISEQ-V1,3,2021-10-19,6ac533eee5,2,AY.4,Delta (AY.4-like),494.0,2021-10-15,655054,AY.4,Delta (AY.4-like),490.0,2021-10-19,395782,AY.4,Delta (AY.4-like),564.0,2021-08-06,641069,AY.4,Delta (AY.4-like),494.0000000001,2021-10-15,220185,B.1.617.2,Delta (B.1.617.2-like),789.3219728454021,2020-12-24,11,5,4,0,2,1,4,False
655065,ERR7238349,1,1,1,22035,23368,3,COVID-AMPLISEQ-V1,3,2021-10-19,820ab684a8,2,AY.4,Delta (AY.4-like),500.0829607206357,2021-10-09,655064,AY.4,Delta (AY.4-like),490.0,2021-10-19,353063,AY.4,Delta (AY.4-like),611.0,2021-06-20,582103,AY.4,Delta (AY.4-like),510.0,2021-09-29,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,17,5,7,3,2,-1,7,False
655237,ERR7311425,3,1,1,21996,22027,2,COVID-ARTIC-V3,3,2021-10-19,c2d21ffe88,2,AY.4.2,Delta (AY.4.2-like),505.8920595900677,2021-10-04,655236,AY.4.2,Delta (AY.4.2-like),490.0000000001,2021-10-19,564446,AY.4.2,Delta (AY.4.2-like),526.0,2021-09-13,472577,AY.4.2,Delta (AY.4.2-like),611.0000000001003,2021-06-20,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,14,5,6,2,2,4,-1,False
656834,SRR20259015,2,1,1,22027,22027,1,COVID-AMPLISEQ-V1,.,2021-10-19,01a5b20b48,2,AY.39,Delta (B.1.617.2-like),498.9758162687773,2021-10-11,656833,AY.39,Delta (B.1.617.2-like),490.0,2021-10-19,600342,AY.39,Delta (B.1.617.2-like),505.0,2021-10-04,398295,AY.39,Delta (B.1.617.2-like),564.0,2021-08-06,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,13,5,5,1,2,5,0,False
658585,ERR7232746,1,1,1,20727,22027,0,COVID-AMPLISEQ-V1,3,2021-10-20,2a79187f18,2,AY.4,Delta (AY.4-like),513.8490770159145,2021-09-26,658584,AY.4,Delta (AY.4-like),489.0,2021-10-20,597710,AY.4,Delta (AY.4-like),547.3509687762484,2021-08-23,431515,AY.4,Delta (AY.4-like),550.0,2021-08-20,286962,AY.118,Delta (B.1.617.2-like),623.0000000006007,2021-06-08,11,5,4,0,2,4,1,False
658623,ERR7236337,2,2,1,19678,22027,2,COVID-AMPLISEQ-V1,3,2021-10-20,67572cd231,3,AY.4,Delta (AY.4-like),502.5918880691169,2021-10-07,658621,AY.4,Delta (AY.4-like),489.0,2021-10-20,592159,AY.4,Delta (AY.4-like),507.0000000001,2021-10-02,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,19,5,6,2,2,10,-1,False
658633,ERR7237498,1,1,1,21975,22027,2,COVID-AMPLISEQ-V1,3,2021-10-20,9bfab0e642,2,AY.4,Delta (AY.4-like),490.0,2021-10-19,658632,AY.4,Delta (AY.4-like),489.0,2021-10-20,654098,AY.4,Delta (AY.4-like),490.0000000001,2021-10-19,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,20,5,6,2,2,11,-1,False
658650,ERR7239232,1,1,1,22035,23959,2,COVID-AMPLISEQ-V1,3,2021-10-20,0ca400ab78,2,AY.4,Delta (AY.4-like),506.8301683708571,2021-10-03,658649,AY.4,Delta (AY.4-like),489.0,2021-10-20,296664,AY.4,Delta (AY.4-like),611.0000000005009,2021-06-20,605437,AY.4,Delta (AY.4-like),510.0,2021-09-29,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,25,11,6,2,2,-1,5,False
658678,ERR7243575,1,1,1,10999,22027,3,COVID-AMPLISEQ-V1,3,2021-10-20,202e438c4b,2,AY.4,Delta (AY.4-like),499.5685243595446,2021-10-10,658677,AY.4,Delta (AY.4-like),489.0,2021-10-20,486141,AY.4,Delta (AY.4-like),535.0,2021-09-04,427448,AY.4,Delta (AY.4-like),552.0000000001,2021-08-18,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,17,5,7,3,2,5,1,False
658973,ERR7303257,2,1,1,22028,22029,1,COVID-ARTIC-V3,3,2021-10-20,9051ed1de0,2,AY.4.2,Delta (AY.4.2-like),490.0,2021-10-19,658972,AY.4.2,Delta (AY.4.2-like),489.0,2021-10-20,608512,AY.4.2,Delta (AY.4.2-like),517.0000000001,2021-09-22,655236,AY.4.2,Delta (AY.4.2-like),490.0000000001,2021-10-19,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,12,5,5,1,2,5,1,False
659106,ERR7312074,2,1,1,21762,22027,1,COVID-AMPLISEQ-V1,3,2021-10-20,a529946a17,2,AY.4,Delta (AY.4-like),519.0,2021-09-20,659105,AY.4,Delta (AY.4-like),489.0,2021-10-20,547673,AY.4,Delta (AY.4-like),519.0000000001,2021-09-20,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,20,5,7,1,2,13,1,False
659159,ERR7317074,1,1,1,22007,22026,1,COVID-ARTIC-V3,3,2021-10-20,3178a0f8b3,2,AY.5,Delta (B.1.617.2-like),507.5892963349381,2021-10-02,659158,AY.5,Delta (B.1.617.2-like),489.0,2021-10-20,503596,AY.5,Delta (B.1.617.2-like),530.0,2021-09-09,539394,AY.4,Delta (AY.4-like),611.0,2021-06-20,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,15,5,5,1,2,5,-1,False
659168,ERR7317852,1,1,1,19678,22027,1,COVID-AMPLISEQ-V1,3,2021-10-20,637ea906ef,2,AY.4,Delta (AY.4-like),524.5319648637491,2021-09-15,659167,AY.4,Delta (AY.4-like),489.0,2021-10-20,319896,AY.4,Delta (AY.4-like),595.0000000001,2021-07-06,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,19,5,6,1,2,11,1,False
659191,ERR7321043,1,1,1,22035,24757,2,COVID-AMPLISEQ-V1,3,2021-10-20,a0fadd0558,2,AY.4,Delta (AY.4-like),495.4719365016127,2021-10-14,659190,AY.4,Delta (AY.4-like),489.0,2021-10-20,427434,AY.4,Delta (AY.4-like),552.0,2021-08-18,624925,AY.4,Delta (AY.4-like),498.0,2021-10-11,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,13,5,6,2,2,0,4,False
660281,SRR17105262,1,1,1,23997,26034,1,COVID-ARTIC-V3,.,2021-10-20,4ac2bead03,2,AY.44,Delta (B.1.617.2-like),502.9194708014764,2021-10-07,660280,AY.44,Delta (B.1.617.2-like),489.0,2021-10-20,344055,AY.44,Delta (B.1.617.2-like),581.0,2021-07-20,548814,AY.25.1,Delta (B.1.617.2-like),519.0,2021-09-20,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,16,0,5,1,3,10,5,True
660445,SRR20259256,1,1,1,22027,22027,1,COVID-AMPLISEQ-V1,.,2021-10-20,dbcb5c9444,2,AY.39,Delta (B.1.617.2-like),491.0,2021-10-18,660444,AY.39,Delta (B.1.617.2-like),489.0,2021-10-20,651295,AY.39,Delta (B.1.617.2-like),491.0000000001,2021-10-18,497085,AY.39,Delta (B.1.617.2-like),644.0,2021-05-18,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,19,5,8,1,2,10,2,False
660471,SRR20259495,2,1,1,22027,22027,1,COVID-AMPLISEQ-V1,.,2021-10-20,3156015b75,2,AY.100,Delta (B.1.617.2-like),497.2789540455989,2021-10-12,660470,AY.100,Delta (B.1.617.2-like),489.0,2021-10-20,619848,AY.100,Delta (B.1.617.2-like),500.0,2021-10-09,334366,AY.100,Delta (B.1.617.2-like),586.0000000002001,2021-07-15,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,16,5,7,1,2,8,1,False
660483,SRR20259890,11,1,1,20938,22027,2,COVID-AMPLISEQ-V1,.,2021-10-20,342f35012c,2,AY.127,Delta (B.1.617.2-like),490.0,2021-10-19,660482,AY.127,Delta (B.1.617.2-like),489.0000000002,2021-10-20,655753,AY.127,Delta (B.1.617.2-like),490.0000000001,2021-10-19,645533,AY.127,Delta (B.1.617.2-like),526.0,2021-09-13,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,17,5,8,2,2,7,1,False
662100,ERR7268953,1,1,1,25615,26488,3,COVID-ARTIC-V4.1,4,2021-10-21,849135e959,2,AY.4.2,Delta (AY.4.2-like),494.6409845158924,2021-10-15,662099,AY.4.2,Delta (AY.4.2-like),488.0,2021-10-21,572360,AY.4.2,Delta (AY.4.2-like),512.0,2021-09-27,313806,AY.120,Delta (B.1.617.2-like),599.0,2021-07-02,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,21,1,7,3,3,14,2,False
662281,ERR7301376,1,1,1,21996,22026,1,COVID-ARTIC-V3,3,2021-10-21,64abf836fd,2,AY.4.2,Delta (AY.4.2-like),497.4915796631181,2021-10-12,662280,AY.4.2,Delta (AY.4.2-like),488.0,2021-10-21,597100,AY.4.2,Delta (AY.4.2-like),505.0,2021-10-04,623987,AY.4.2,Delta (AY.4.2-like),611.0000000000002,2021-06-20,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,15,5,5,1,2,6,0,False
662323,ERR7305190,2,1,1,22035,22465,2,COVID-AMPLISEQ-V1,3,2021-10-21,c44ad5904a,2,AY.4,Delta (AY.4-like),495.0511702413204,2021-10-14,662322,AY.4,Delta (AY.4-like),488.0,2021-10-21,392094,AY.4,Delta (AY.4-like),611.0,2021-06-20,610010,AY.4,Delta (AY.4-like),502.0000000001,2021-10-07,380541,AY.36,Delta (B.1.617.2-like),652.1844614884549,2021-05-10,14,5,6,2,2,1,4,False
662333,ERR7305983,1,1,1,21763,22027,2,COVID-AMPLISEQ-V1,3,2021-10-21,210d9a7590,2,AY.4,Delta (AY.4-like),504.66964150759935,2021-10-05,662332,AY.4,Delta (AY.4-like),488.0,2021-10-21,539641,AY.4,Delta (AY.4-like),545.4741263733814,2021-08-25,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,20,5,7,2,2,11,0,False
662377,ERR7309650,1,1,1,21996,22027,1,COVID-AMPLISEQ-V1,3,2021-10-21,10b31436bc,2,AY.4.2,Delta (AY.4.2-like),493.0,2021-10-16,662376,AY.4.2,Delta (AY.4.2-like),488.0,2021-10-21,585246,AY.4.2,Delta (AY.4.2-like),509.0,2021-09-30,644254,AY.4.2,Delta (AY.4.2-like),493.0000000001,2021-10-16,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,13,5,6,1,2,5,0,False
662393,ERR7311251,1,1,1,21486,22027,2,COVID-ARTIC-V3,3,2021-10-21,4aca55ec16,2,AY.4,Delta (AY.4-like),500.80944371024566,2021-10-09,662392,AY.4,Delta (AY.4-like),488.0,2021-10-21,552727,AY.4,Delta (AY.4-like),518.0000000001,2021-09-21,313916,AY.4,Delta (AY.4-like),599.0,2021-07-02,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,22,5,7,2,2,13,0,False
662434,ERR7316860,14,1,1,26177,28237,1,COVID-AMPLISEQ-V1,3,2021-10-21,cea67324d2,2,AY.4,Delta (AY.4-like),504.1083537102728,2021-10-05,662433,AY.4,Delta (AY.4-like),488.0,2021-10-21,551678,AY.4,Delta (AY.4-like),551.7863673605328,2021-08-19,461671,AY.4.2,Delta (AY.4.2-like),541.0,2021-08-29,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,21,3,5,1,1,11,2,False
662437,ERR7316999,9,1,1,21996,22026,1,COVID-ARTIC-V3,3,2021-10-21,ca3999af35,2,AY.4.2.2,Delta (AY.4.2-like),497.0000000002,2021-10-12,662436,AY.4.2.2,Delta (AY.4.2-like),488.0,2021-10-21,629050,AY.4.2.2,Delta (AY.4.2-like),497.0000000003,2021-10-12,627815,AY.4.2.2,Delta (AY.4.2-like),542.4411203660745,2021-08-28,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,13,5,5,1,2,4,2,False
662467,ERR7320673,1,1,1,19678,22027,2,COVID-AMPLISEQ-V1,3,2021-10-21,5f197811c2,2,AY.4,Delta (AY.4-like),498.47448517646137,2021-10-11,662466,AY.4,Delta (AY.4-like),488.0,2021-10-21,580345,AY.4,Delta (AY.4-like),510.0,2021-09-29,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,269306,AY.117,Delta (B.1.617.2-like),690.7249774113081,2021-04-02,20,5,6,2,2,11,-1,False
663450,SRR20259390,1,1,1,16996,22027,2,COVID-AMPLISEQ-V1,.,2021-10-21,183ef3f7a6,2,AY.119,Delta (B.1.617.2-like),491.0,2021-10-18,663449,AY.119,Delta (B.1.617.2-like),488.0,2021-10-21,652377,AY.119,Delta (B.1.617.2-like),491.0000000001,2021-10-18,357932,AY.119,Delta (B.1.617.2-like),576.0000000002001,2021-07-25,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,18,5,6,2,2,8,-2,False
663484,SRR20259474,1,1,1,510,1222,1,COVID-AMPLISEQ-V1,.,2021-10-21,1476c0b3d5,2,AY.44,Delta (B.1.617.2-like),496.3530478781162,2021-10-13,663483,AY.44,Delta (B.1.617.2-like),488.0,2021-10-21,484484,AY.43,Delta (B.1.617.2-like),587.0,2021-07-14,588497,AY.44,Delta (B.1.617.2-like),509.0000000001,2021-09-30,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,21,2,5,1,2,2,16,False
663511,SRR20259641,3,1,1,22027,22027,3,COVID-AMPLISEQ-V1,.,2021-10-21,cf7ba55034,2,AY.39,Delta (B.1.617.2-like),503.0000000001,2021-10-06,663510,AY.39,Delta (B.1.617.2-like),488.0,2021-10-21,607121,AY.39,Delta (B.1.617.2-like),503.0000000002,2021-10-06,449285,AY.39,Delta (B.1.617.2-like),644.0,2021-05-18,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,16,5,7,3,2,7,-1,False
663542,SRR20259867,1,1,1,21725,22026,2,COVID-AMPLISEQ-V1,.,2021-10-21,129dcfebba,2,AY.39,Delta (B.1.617.2-like),489.0,2021-10-20,663541,AY.39,Delta (B.1.617.2-like),488.0,2021-10-21,660382,AY.39,Delta (B.1.617.2-like),489.0000000001,2021-10-20,294254,AY.39,Delta (B.1.617.2-like),644.0000000002001,2021-05-18,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,22,5,7,2,2,11,-1,False
663550,SRR20259884,1,1,1,20512,22027,2,COVID-AMPLISEQ-V1,.,2021-10-21,27c1b65ce8,2,AY.107,Delta (B.1.617.2-like),494.6921027641694,2021-10-15,663549,AY.107,Delta (B.1.617.2-like),488.0,2021-10-21,631798,AY.107,Delta (B.1.617.2-like),497.0,2021-10-12,344250,AY.107,Delta (B.1.617.2-like),581.0,2021-07-20,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,15,5,7,2,2,6,1,False
665336,ERR7268636,1,1,1,24596,27875,0,COVID-ARTIC-V4.1,4,2021-10-22,9f9c27146e,2,AY.4,Delta (AY.4-like),516.6399267925997,2021-09-23,665335,AY.4,Delta (AY.4-like),487.0,2021-10-22,501743,AY.4,Delta (AY.4-like),586.6191351595548,2021-07-15,288175,AY.98,Delta (B.1.617.2-like),622.0000000002001,2021-06-09,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,13,2,4,0,2,9,2,False
665843,ERR7316343,1,1,1,22035,24766,1,COVID-ARTIC-V3,3,2021-10-22,739233a81c,2,AY.4.2,Delta (AY.4.2-like),497.46226543480975,2021-10-12,665842,AY.4.2,Delta (AY.4.2-like),487.0,2021-10-22,472577,AY.4.2,Delta (AY.4.2-like),611.0000000001003,2021-06-20,632165,AY.4.2,Delta (AY.4.2-like),509.0000000001,2021-09-30,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,12,5,5,1,2,0,4,False
669271,ERR7307485,2,1,1,21996,22026,1,COVID-ARTIC-V3,3,2021-10-23,1afcaa36cb,2,AY.4.2.1,Delta (AY.4.2-like),498.0,2021-10-11,669270,AY.4.2.1,Delta (AY.4.2-like),486.0,2021-10-23,543783,AY.4.2.1,Delta (AY.4.2-like),520.0000000001,2021-09-19,625849,AY.4.2.1,Delta (AY.4.2-like),498.0000000001,2021-10-11,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,12,5,5,1,2,4,1,False
669329,ERR7312316,1,1,1,22027,22027,0,COVID-ARTIC-V3,3,2021-10-23,07159f077d,2,AY.4.2.2,Delta (AY.4.2-like),505.250030027963,2021-10-04,669328,AY.4.2.2,Delta (AY.4.2-like),486.0,2021-10-23,656945,AY.4.2.2,Delta (AY.4.2-like),509.0,2021-09-30,627815,AY.4.2.2,Delta (AY.4.2-like),542.4411203660745,2021-08-28,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,12,5,4,0,2,5,1,False
669991,SRR20246692,1,1,1,22027,22027,2,COVID-AMPLISEQ-V1,.,2021-10-23,c336c662e7,2,AY.100,Delta (B.1.617.2-like),491.8095631898666,2021-10-18,669990,AY.100,Delta (B.1.617.2-like),486.0,2021-10-23,607502,AY.100,Delta (B.1.617.2-like),503.0,2021-10-06,635286,AY.100,Delta (B.1.617.2-like),496.0,2021-10-13,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,23,5,6,2,2,14,-1,False
672079,ERR7273201,2,1,1,17041,19220,1,COVID-ARTIC-V4.1,4,2021-10-24,4dafe14024,2,AY.4,Delta (AY.4-like),510.472696456108,2021-09-29,672078,AY.4,Delta (AY.4-like),485.0,2021-10-24,570139,AY.4,Delta (AY.4-like),513.0,2021-09-26,645648,B.1.617.2,Delta (B.1.617.2-like),524.0,2021-09-15,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,41,0,12,1,1,27,14,True
674172,ERR7268560,7,1,1,17392,21516,3,COVID-ARTIC-V4.1,4,2021-10-25,7e4d2ba362,2,AY.4,Delta (AY.4-like),492.7791068985374,2021-10-17,674171,AY.4,Delta (AY.4-like),484.0,2021-10-25,600798,AY.4,Delta (AY.4-like),553.2220290658607,2021-08-17,559595,AY.4,Delta (AY.4-like),516.0,2021-09-23,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,17,0,7,3,2,8,5,True
676114,ERR7317537,1,1,1,14791,22027,3,COVID-AMPLISEQ-V1,3,2021-10-25,2285f21e89,2,AY.4,Delta (AY.4-like),491.2901108070341,2021-10-18,676113,AY.4,Delta (AY.4-like),484.0,2021-10-25,581310,AY.4,Delta (AY.4-like),510.0000000001,2021-09-29,421276,AY.4,Delta (AY.4-like),554.0000000001,2021-08-16,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,14,5,7,3,2,4,0,False
677364,SRR20246874,2,1,1,22027,22027,1,COVID-AMPLISEQ-V1,.,2021-10-25,24b091f5a9,2,AY.100,Delta (B.1.617.2-like),501.2066022364976,2021-10-08,677363,AY.100,Delta (B.1.617.2-like),484.0,2021-10-25,664341,AY.100,Delta (B.1.617.2-like),528.2812321081036,2021-09-11,294152,AY.100,Delta (B.1.617.2-like),614.0000000003001,2021-06-17,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,15,5,5,1,2,7,0,False
678495,ERR7230437,1,1,1,19678,22027,0,COVID-AMPLISEQ-V1,3,2021-10-26,bec3849357,2,AY.4,Delta (AY.4-like),492.3342533234575,2021-10-17,678494,AY.4,Delta (AY.4-like),483.0,2021-10-26,624315,AY.4,Delta (AY.4-like),498.0,2021-10-11,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,20,5,6,0,2,11,1,False
678515,ERR7239731,1,1,1,19678,22027,0,COVID-AMPLISEQ-V1,3,2021-10-26,800d57e89d,2,AY.4,Delta (AY.4-like),500.1264122228662,2021-10-09,678514,AY.4,Delta (AY.4-like),483.0,2021-10-26,543327,AY.4,Delta (AY.4-like),535.0670040112456,2021-09-04,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,18,5,5,0,2,11,1,False
678517,ERR7239824,1,1,1,19678,22027,1,COVID-AMPLISEQ-V1,3,2021-10-26,63f2c40236,2,AY.4,Delta (AY.4-like),508.6238287365613,2021-10-01,678516,AY.4,Delta (AY.4-like),483.0,2021-10-26,492127,AY.4,Delta (AY.4-like),534.0000000001,2021-09-05,293131,AY.114,Delta (B.1.617.2-like),616.0000000002001,2021-06-15,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,19,5,6,1,2,10,-1,False
680514,ERR7309582,1,1,1,20992,22027,2,COVID-AMPLISEQ-V1,3,2021-10-26,ce8d4e5484,2,AY.120,Delta (B.1.617.2-like),490.901225134608,2021-10-19,680513,AY.120,Delta (B.1.617.2-like),483.0,2021-10-26,650546,AY.120,Delta (B.1.617.2-like),491.0000000003,2021-10-18,347449,AY.120,Delta (B.1.617.2-like),611.0000000003006,2021-06-20,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,25,5,6,2,2,10,5,True
680516,ERR7310438,1,1,1,21639,22027,2,COVID-AMPLISEQ-V1,3,2021-10-26,7764499d12,2,AY.4,Delta (AY.4-like),490.0,2021-10-19,680515,AY.4,Delta (AY.4-like),483.0,2021-10-26,653776,AY.4,Delta (AY.4-like),490.0000000001,2021-10-19,472577,AY.4.2,Delta (AY.4.2-like),611.0000000001003,2021-06-20,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,17,5,6,2,1,8,-1,False
681283,SRR17155394,1,1,1,16998,17410,1,COVID-ARTIC-V3,.,2021-10-26,b7c419f36f,2,AY.44,Delta (B.1.617.2-like),492.4787582830488,2021-10-17,681282,AY.44,Delta (B.1.617.2-like),483.0,2021-10-26,525025,AY.44,Delta (B.1.617.2-like),525.0,2021-09-14,659528,AY.56,Delta (B.1.617.2-like),506.8514245596737,2021-10-03,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,46,0,13,1,2,27,17,True
681544,SRR20246729,6,1,1,22027,22027,2,COVID-AMPLISEQ-V1,.,2021-10-26,4238560f0e,2,AY.39,Delta (B.1.617.2-like),489.0000000001,2021-10-20,681543,AY.39,Delta (B.1.617.2-like),483.0,2021-10-26,659664,AY.39,Delta (B.1.617.2-like),489.0000000002,2021-10-20,398407,AY.39,Delta (B.1.617.2-like),564.0,2021-08-06,220139,B.1.617.2,Delta (B.1.617.2-like),789.3051311564523,2020-12-24,18,5,7,2,2,10,0,False
