usher_node,pango_counts,sc2ts_mrca,sc2ts_num_descendants,sc2ts_closest_recombinant,sc2ts_closest_recombinant_path_len,usher_num_descendants
SRR17357968,{'AY.103': 1},853752,1,-1,2147483648,1
node_181727,{'AY.100': 2},608221,2,-1,2147483648,2
node_174296,{'AY.100': 5},696697,18,-1,2147483648,5
ERR5692774,{'B.1.1.7': 1},210575,1,-1,2147483648,1
ERR9233245,{'B.1.1': 1},93399,1,-1,2147483648,1
ERR7050280,{'AY.43': 1},533128,1,-1,2147483648,1
node_385396,{'B.1.1.7': 2},224074,2,-1,2147483648,2
SRR21641837,{'BA.5.5': 1},1311074,1,1189192,5,1
SRR16614441,{'B.1.429': 1},178123,1,-1,2147483648,1
node_196290,{'AY.5': 139},625412,139,-1,2147483648,139
SRR20953808,{'AY.119': 1},743663,1,-1,2147483648,1
node_182368,{'AY.113': 2},611929,2,611930,1,2
node_598919,"{'BA.5.2.1': 1, 'BA.5.1': 1, 'BA.2.12.1': 2, 'BA.2': 1, 'BA.5': 1}",887654,527719,-1,2147483648,6
SRR14391415,{'B.1.1.7': 1},224084,1,-1,2147483648,1
SRR20265243,{'AY.100': 1},781726,1,-1,2147483648,1
node_161986,{'AY.4': 4},581530,4,-1,2147483648,4
node_352045,{'B.1.1.7': 3},238359,3,-1,2147483648,3
ERR8299246,{'BA.1.1': 1},981713,1,-1,2147483648,1
node_121047,{'AY.4': 2},723154,2,723154,0,2
node_129623,{'AY.4.2': 18},281391,86653,-1,2147483648,18
node_116172,{'AY.4': 2},733250,2,-1,2147483648,2
SRR19292987,{'AY.44': 1},748409,1,-1,2147483648,1
node_181649,{'AY.100': 3},820026,3,-1,2147483648,3
SRR14451191,{'B.1.2': 1},168027,1,-1,2147483648,1
ERR6764003,{'AY.4': 1},481065,1,-1,2147483648,1
SRR20177792,{'AY.100': 1},771753,1,-1,2147483648,1
ERR7317852,{'AY.4': 1},659167,1,659168,1,1
SRR18929659,{'BA.1.15': 1},1093730,1,-1,2147483648,1
node_188215,{'AY.121': 4},730968,4,-1,2147483648,4
node_188184,{'AY.121': 1},889159,1,-1,2147483648,1
ERR7154038,{'AY.4': 1},610904,1,610905,1,1
ERR8162484,{'BA.2': 1},969771,1,-1,2147483648,1
SRR20933159,{'BA.5.5': 1},1301050,1,1301051,1,1
node_431923,{'BA.1.1': 4},1028373,4,-1,2147483648,4
node_181934,{'AY.100': 1},616938,1,-1,2147483648,1
SRR20785542,{'BA.2.9': 1},1233691,1,-1,2147483648,1
ERR10426893,{'BQ.1.1.8': 1},1393108,1,1189192,13,1
node_570597,{'BQ.1.1.35': 6},1417002,6,1189192,14,6
node_181422,{'AY.39': 1},496360,1,-1,2147483648,1
node_565000,{'BA.5.1': 5},1366681,5,1366682,1,5
SRR16731446,{'B.1.1.7': 1},261052,1,-1,2147483648,1
node_491671,{'BA.1.17.2': 2},908282,2,-1,2147483648,2
node_241386,{'AY.103': 4},504506,5,-1,2147483648,4
node_183395,{'AY.114': 6},567290,6,-1,2147483648,6
node_196730,{'AY.5': 2},2736726,2,-1,2147483648,2
node_660684,"{'BA.2': 3, 'BA.2.9': 1, 'BA.2.3': 1}",887654,527719,-1,2147483648,5
ERR7309252,{'AY.4': 1},688379,1,295320,5,1
SRR19303601,{'AY.44': 1},881576,1,-1,2147483648,1
ERR7463393,{'AY.4': 1},745652,1,-1,2147483648,1
node_46128,{'AY.117': 47},615831,47,-1,2147483648,47
SRR18382184,{'AY.26': 1},576300,1,-1,2147483648,1
node_578963,{'BA.5.6': 2},1305898,2,1189192,9,2
node_167644,"{'AY.4': 11, 'AY.4.2': 1}",238065,612069,-1,2147483648,12
ERR6491608,{'AY.98': 1},357100,1,-1,2147483648,1
node_314283,{'AY.122': 2},373267,2,-1,2147483648,2
node_423942,"{'BA.1': 18, 'BA.1.16': 4}",1118183,22,-1,2147483648,22
ERR6758564,{'AY.4': 1},501943,1,295320,4,1
node_186698,{'AY.127': 32},711728,32,-1,2147483648,32
node_230209,{'AY.46.5': 39},711674,39,-1,2147483648,39
SRR19472093,{'AY.3': 1},387996,1,-1,2147483648,1
node_523011,{'BA.2.10': 1},1140937,1,-1,2147483648,1
ERR8175973,{'AY.4': 1},880713,1,-1,2147483648,1
node_576367,{'BE.1.1': 2},1222720,24789,1189192,5,2
ERR10428510,{'BF.28': 1},1391790,1,1391791,1,1
node_423769,{'BA.1': 1},973447,1,-1,2147483648,1
node_506711,{'BA.2.12.1': 7},1272208,7,-1,2147483648,7
ERR7643780,{'AY.34.1': 1},834980,1,-1,2147483648,1
SRR14569315,{'B.1.1.7': 1},225939,1,-1,2147483648,1
node_555721,{'BA.5.1.33': 2},1421350,2,1189192,8,2
ERR9705531,{'BA.2.3': 1},1223099,1,-1,2147483648,1
node_263673,{'AY.25': 4},663392,4,-1,2147483648,4
SRR16557846,{'AY.3': 1},579096,1,579097,1,1
node_204589,{'AY.6': 1},393188,1,-1,2147483648,1
node_175848,{'AY.100': 1},771876,1,-1,2147483648,1
SRR21040591,{'BA.5': 1},1322570,1,1189192,7,1
SRR21636269,{'BA.5.1.30': 1},1360478,1,1360479,1,1
ERR9894769,{'BA.2': 1},1273462,1,-1,2147483648,1
node_308184,{'AY.44': 2},839214,2,839215,1,2
ERR8018134,{'AY.46.5': 1},929066,1,929067,1,1
SRR22159852,{'BA.5.2.1': 1},1356804,1,1189192,12,1
node_200627,{'AY.5': 1},459482,1,-1,2147483648,1
node_180810,{'AY.4.2': 2},637390,2,295320,7,2
node_294225,{'AY.44': 3},617169,3,-1,2147483648,3
SRR15983097,{'AY.26': 1},488821,1,-1,2147483648,1
ERR4759486,{'B.1.1.303': 1},39712,1,-1,2147483648,1
node_228838,{'AY.98': 2},287862,2,-1,2147483648,2
node_516446,{'BA.2.12.1': 1},1286967,1,-1,2147483648,1
node_226462,{'AY.98': 1},455130,1,-1,2147483648,1
ERR4698010,{'B.1.177': 1},34747,1,-1,2147483648,1
SRR19689862,{'BA.1.1': 1},1056874,1,-1,2147483648,1
node_539510,{'BA.2': 2},1407335,2,1407336,1,2
SRR14392923,{'B.1.1.7': 1},228764,1,-1,2147483648,1
node_612545,"{'BA.4.1': 2, 'BA.4.1.1': 1}",1267301,3,-1,2147483648,3
SRR20178329,{'AY.120.1': 1},781693,5,652506,2,1
node_252786,{'AY.103': 3},891567,3,-1,2147483648,3
node_181038,{'AY.4': 3},482787,3,295320,3,3
node_181044,{'AY.4': 1},501922,1,501923,1,1
SRR20115940,{'AY.100': 1},843261,3,-1,2147483648,1
ERR6860433,{'AY.4': 1},503896,1,-1,2147483648,1
node_452292,{'BA.1.1': 2},1080799,2,-1,2147483648,2
ERR5381053,{'B.1.1.7': 1},143249,1,143250,1,1
node_415580,{'BA.1.15': 1},1039610,1,-1,2147483648,1
node_181035,{'AY.4': 2},822358,2,295320,4,2
SRR16883450,{'B.1.617.2': 1},631614,1,631615,1,1
node_294808,{'AY.44': 3},790642,3,-1,2147483648,3
SRR18821035,{'B.1.2': 1},60060,1,-1,2147483648,1
SRR16696764,{'AY.103': 1},603497,1,-1,2147483648,1
SRR22685051,{'BA.5.2.1': 1},1384967,1,1189192,12,1
node_391317,{'B.1.1.7': 2},100127,3,-1,2147483648,2
node_193270,{'AY.34.1': 1},753949,1,-1,2147483648,1
node_187978,{'AY.121': 1},602586,2,-1,2147483648,1
ERR7230644,{'AY.4': 1},650229,1,-1,2147483648,1
SRR15877430,{'AY.39': 1},411257,2,-1,2147483648,1
SRR23109798,{'BA.5.1.27': 1},1422915,1,1189192,10,1
SRR16269280,{'AY.119': 1},590269,1,-1,2147483648,1
SRR20258317,{'AY.46.4': 1},652442,1,-1,2147483648,1
SRR15391519,{'AY.114': 1},336530,1,293131,3,1
ERR10618774,{'BA.5.2': 1},1407332,1,1189192,13,1
node_267222,{'AY.25.1': 4},842847,4,-1,2147483648,4
node_47574,{'AY.4': 2},392755,2,-1,2147483648,2
ERR6762805,{'AY.120': 1},456039,1,295320,5,1
node_255101,{'AY.103': 3},808612,3,-1,2147483648,3
node_138186,{'AY.4': 2},438576,2,-1,2147483648,2
node_22435,{'B.1.526': 3},248663,3,-1,2147483648,3
node_186500,{'AY.127': 7},519597,7,-1,2147483648,7
node_181676,{'AY.100': 38},599627,313,-1,2147483648,38
SRR15864311,{'AY.100': 1},424797,2,-1,2147483648,1
SRR21795943,{'BA.5.6': 1},1371569,1,1189192,10,1
SRR16558929,{'AY.3': 1},579187,1,-1,2147483648,1
SRR19674655,{'BA.2.3': 1},1216300,1,-1,2147483648,1
ERR7632697,{'AY.4': 1},821831,1,-1,2147483648,1
node_550735,{'BA.5.1.5': 3},1257681,678,1189192,5,3
node_174002,{'AY.100': 2},911727,2,-1,2147483648,2
ERR8289112,{'BA.1.17.2': 1},981419,1,-1,2147483648,1
node_223063,{'AY.118': 4},483383,6,-1,2147483648,4
node_581443,{'BF.1': 6},1206701,1137,1189192,7,6
SRR16288152,{'AY.39.3': 1},521885,3,-1,2147483648,1
node_184711,{'AY.44': 1},794707,1,794708,1,1
SRR16660834,{'B.1.526': 1},257008,1,-1,2147483648,1
SRR16307219,{'AY.39': 1},517138,2,-1,2147483648,1
node_501852,{'BA.1': 1},1074720,1,-1,2147483648,1
node_541416,{'CH.1.1.8': 3},1435261,3,-1,2147483648,3
SRR20953685,{'AY.39': 1},743592,1,-1,2147483648,1
SRR20249801,{'AY.118': 1},743520,1,-1,2147483648,1
node_395957,{'B.1.1.7': 5},253017,5,-1,2147483648,5
SRR20953745,{'AY.113': 1},743627,1,295320,8,1
SRR15958883,{'AY.39': 1},466404,1,-1,2147483648,1
node_417395,{'BA.1.15': 2},911036,2,-1,2147483648,2
SRR16066337,{'AY.75': 1},457395,1,-1,2147483648,1
node_222635,{'AY.118': 1},612272,1,-1,2147483648,1
node_654240,{'BA.2': 2},1171154,2,-1,2147483648,2
SRR17626538,{'B.1.429': 1},204433,1,-1,2147483648,1
node_466568,{'BA.1.1': 2},1070663,2,-1,2147483648,2
node_215396,{'AY.120': 1},306546,1,-1,2147483648,1
node_432375,{'BA.1.1': 1},1187781,1,-1,2147483648,1
node_212483,{'AY.120.1': 26},588611,27,-1,2147483648,26
SRR20747565,{'BA.5.5': 1},1297345,1,1189192,5,1
ERR6260892,{'AY.4': 1},313402,1,-1,2147483648,1
node_596242,{'BA.5.2.1': 3},1371774,4,1189192,11,3
node_208820,{'AY.43': 2},646904,2,-1,2147483648,2
node_392271,{'B.1.1.7': 5},168837,5,-1,2147483648,5
ERR5689422,{'B.1.1.7': 1},210307,1,-1,2147483648,1
ERR10838381,{'BQ.1.1': 1},1410122,1,1189192,12,1
node_14175,{'B.1.2': 9},73809,9,-1,2147483648,9
ERR7794202,{'AY.4.2.1': 1},877794,1,-1,2147483648,1
SRR19943422,{'BA.1.17.2': 1},967431,1,-1,2147483648,1
node_645410,{'BA.2.56': 2},1204078,2,-1,2147483648,2
SRR15842050,{'B.1.1.7': 1},254250,1,-1,2147483648,1
node_373939,{'B.1.1.7': 2},237659,2,-1,2147483648,2
node_292911,{'AY.3': 3},421731,3,421731,0,3
ERR7683551,{'AY.4': 1},806959,1,295320,7,1
node_257314,{'AY.103': 3},497056,3,-1,2147483648,3
ERR9428557,{'BA.2': 1},1154983,1,-1,2147483648,1
node_49065,{'AY.4': 1},747158,1,-1,2147483648,1
node_195216,{'AY.5': 2},508414,2,-1,2147483648,2
SRR17155394,{'AY.44': 1},681282,1,681283,1,1
ERR5688120,{'B.1.1.7': 1},208675,1,-1,2147483648,1
node_19578,{'B.1.526': 17},2744515,17,-1,2147483648,17
node_46713,{'AY.112.2': 1},875472,1,-1,2147483648,1
node_199074,{'AY.5': 1},355394,1,-1,2147483648,1
node_624635,{'BA.2': 2},1055438,2,-1,2147483648,2
node_151950,{'AY.4': 8},746901,8,746901,0,8
node_505804,{'BA.2': 4},1232257,4,964555,5,4
ERR7285695,{'AY.4': 1},680081,1,-1,2147483648,1
ERR6488290,{'AY.4': 1},392386,1,295320,5,1
SRR15893776,{'AY.39': 1},360754,1,360755,1,1
node_251577,{'AY.103': 6},504595,6,-1,2147483648,6
node_180861,{'AY.4.2': 1},619440,1,619441,1,1
node_271570,{'AY.25.1': 4},688830,4,-1,2147483648,4
node_369757,{'B.1.1.7': 3},139437,3,-1,2147483648,3
node_489414,{'BA.1.17.2': 6},820715,11022,-1,2147483648,6
node_178970,{'AY.100': 17},717085,17,-1,2147483648,17
node_409005,{'B.1.1.7': 2},186050,2,-1,2147483648,2
ERR6552155,{'AY.6': 1},414992,1,-1,2147483648,1
node_352957,{'B.1.1.7': 3},84659,3,-1,2147483648,3
node_368958,{'B.1.1.7': 3},2736368,3,-1,2147483648,3
SRR17698268,{'BA.1.1.18': 1},931158,1,-1,2147483648,1
node_493834,{'BA.1.17.2': 3},1231118,3,-1,2147483648,3
node_182193,{'AY.119.2': 4},743612,4,295320,7,4
node_297027,{'AY.44': 3},711827,3,-1,2147483648,3
node_571766,{'BQ.1': 2},1418118,2,1189192,14,2
node_371413,{'B.1.1.7': 4},129011,4,-1,2147483648,4
SRR15410406,{'AY.20': 1},337993,1,-1,2147483648,1
node_397272,{'B.1.1.7': 1},350114,1,-1,2147483648,1
SRR20263753,{'AY.119': 1},808571,1,295320,13,1
SRR19933105,{'AY.100': 1},913477,2,-1,2147483648,1
node_175975,{'AY.100': 2},595892,2,-1,2147483648,2
node_182278,{'AY.116.1': 1},448482,1,448483,1,1
node_182156,{'AY.119': 8},603827,8,603828,1,8
ERR4332924,{'B.1.1.83': 1},12632,1,-1,2147483648,1
node_535173,{'BA.2.48': 8},1235497,8,-1,2147483648,8
ERR7297817,{'AY.4': 1},691948,1,691949,1,1
node_619932,"{'BA.2': 21, 'BA.2.5': 2, 'BA.2.10': 4}",887654,527719,-1,2147483648,27
node_179129,{'AY.100': 3},413773,3,-1,2147483648,3
SRR16527807,{'AY.100': 1},571270,2,-1,2147483648,1
SRR20922502,{'BA.1.1': 1},1074587,1,-1,2147483648,1
node_183098,{'AY.114': 20},329054,27,293131,3,20
SRR20251427,{'AY.3': 1},753135,1,-1,2147483648,1
node_181567,{'AY.20': 1},496511,1,295320,7,1
node_217954,{'AY.39': 1},403221,1,-1,2147483648,1
node_539730,{'BN.1.3.7': 1},1404807,1,1404808,1,1
node_19677,{'B.1.526': 18},200331,18,200331,0,18
node_181467,{'AY.39': 12},405686,114,-1,2147483648,12
ERR4803482,{'B.1.177': 1},42493,1,42494,1,1
ERR6762270,{'AY.4': 1},482821,1,-1,2147483648,1
ERR7309466,{'AY.4': 1},698160,1,698161,1,1
ERR8193340,{'AY.42': 1},881024,1,881025,1,1
node_174218,{'AY.100': 1},677991,1,-1,2147483648,1
node_81334,{'AY.4': 109},431595,111,-1,2147483648,109
node_355202,{'B.1.1.7': 3},79420,3,-1,2147483648,3
ERR8757593,{'BD.1': 1},1062420,1,-1,2147483648,1
ERR9909528,{'BA.4': 1},1277433,1,-1,2147483648,1
node_99145,{'AY.4.2': 1},883429,1,-1,2147483648,1
ERR7245442,{'AY.4': 1},611155,1,295320,5,1
ERR7317254,{'AY.4': 1},625921,1,295320,5,1
SRR20261679,{'AY.39': 1},766996,2,-1,2147483648,1
node_181514,{'AY.114': 51},288507,1205,-1,2147483648,51
ERR7200098,{'AY.4': 1},615330,1,-1,2147483648,1
node_583538,{'BF.24': 9},1333988,9,1321052,1,9
ERR6880611,{'AY.4': 1},544165,1,544166,1,1
ERR7149087,{'AY.4': 1},574653,1,-1,2147483648,1
ERR7001804,{'AY.6': 1},533021,1,-1,2147483648,1
node_536350,{'BA.2': 1},1218983,1,-1,2147483648,1
ERR9714811,{'BA.2': 1},1216137,1,-1,2147483648,1
SRR21322204,{'AY.113': 1},790877,1,790878,1,1
node_46784,{'AY.112.2': 9},876360,22,-1,2147483648,9
node_550590,{'BA.5.1.6': 2},1339324,2,1189192,6,2
node_218126,{'AY.39': 2},626253,2,-1,2147483648,2
node_279761,{'AY.3': 2},666340,2,-1,2147483648,2
node_612961,{'BA.4.1': 3},1186153,9022,-1,2147483648,3
node_489320,{'BA.1.17.2': 2},1028968,2,-1,2147483648,2
node_181731,{'AY.100': 12},743652,15,645455,2,12
SRR21135643,{'B.1.2': 1},87441,1,-1,2147483648,1
SRR20259390,{'AY.119': 1},663449,1,663450,1,1
SRR21810565,{'BA.5.2.9': 1},1375343,1,1189192,8,1
SRR19827830,{'BA.1.1': 1},1011318,1,-1,2147483648,1
SRR18797810,{'BA.1.15': 1},996610,1,-1,2147483648,1
ERR6640912,{'AY.43': 1},404690,1,-1,2147483648,1
SRR16153609,{'AY.3': 1},472123,1,472124,1,1
ERR6765788,{'AY.36': 1},482850,1,-1,2147483648,1
SRR14403334,{'B.1.427': 1},148420,1,-1,2147483648,1
node_550098,"{'BA.5.1': 14, 'BA.5.1.1': 1, 'BA.5.1.30': 1}",1189178,33436,1189192,2,16
SRR15226496,{'B.1.1.7': 1},275168,1,-1,2147483648,1
node_492247,{'BA.1.17.2': 2},1110637,2,1110637,0,2
ERR4667229,{'B.1.177': 1},34444,1,-1,2147483648,1
ERR7290198,{'AY.98': 1},684234,1,-1,2147483648,1
node_181859,{'AY.100': 2},677363,2,677364,1,2
node_193225,{'AY.34.1': 30},435583,35,-1,2147483648,30
SRR22059748,{'BF.11': 1},1389710,1,1189192,10,1
node_70073,{'AY.4': 17},628171,17,-1,2147483648,17
SRR20228763,{'AY.4': 1},681457,1,295320,6,1
ERR7777094,{'AY.4.2': 1},870432,1,-1,2147483648,1
SRR15224321,{'AY.26': 1},327469,1,-1,2147483648,1
ERR6823716,{'AY.4': 1},531304,1,-1,2147483648,1
SRR21502497,{'BA.5.6': 1},1297066,1,1189192,6,1
node_396815,{'B.1.1.7': 1},111306,1,-1,2147483648,1
ERR6913712,{'AY.4': 1},564332,1,-1,2147483648,1
SRR20189222,{'AY.119': 1},867877,1,867878,1,1
node_565594,{'BE.1.1': 2},1283108,2,1189192,7,2
node_284441,{'AY.3': 4},620640,4,-1,2147483648,4
node_90437,{'AY.4.2': 2},835995,2,835996,1,2
SRR20259884,{'AY.107': 1},663549,1,663550,1,1
ERR8067802,{'BA.1.1': 1},937496,2,-1,2147483648,1
node_249679,{'AY.103': 1},616633,1,-1,2147483648,1
SRR14158326,{'B.1.1.519': 1},164106,1,-1,2147483648,1
node_87823,{'AY.4.9': 3},745480,3,-1,2147483648,3
ERR8185895,{'AY.36': 1},908468,1,-1,2147483648,1
ERR7004218,{'AY.4': 1},528920,1,-1,2147483648,1
node_586713,{'BA.5.2.1': 2},1348500,2,1189192,12,2
node_178814,{'AY.100': 26},667418,26,-1,2147483648,26
ERR9562178,{'BA.2': 1},1182295,1,-1,2147483648,1
node_597911,{'BF.11': 5},1392200,5,1189192,12,5
ERR9979167,{'BA.5': 1},1301897,1,1301898,1,1
node_254861,{'AY.103': 2},588033,2,-1,2147483648,2
node_180850,{'AY.4.2.2': 1},625794,1,625795,1,1
ERR10732401,{'BQ.1.1.43': 1},1415559,1,1189192,13,1
node_181469,{'AY.39': 2},813010,2,642537,1,2
SRR19941051,{'BA.2.12': 1},1256005,1,-1,2147483648,1
ERR7652806,{'AY.4': 1},830815,1,-1,2147483648,1
node_194150,{'AY.126': 3},511009,3,-1,2147483648,3
node_181985,{'AY.117': 2},612930,2,295320,9,2
node_564510,{'CQ.2': 3},1418284,3,1189192,11,3
SRR21001321,{'BA.5.1': 1},1316887,1,1316888,1,1
node_272631,{'AY.25': 3},467171,3,-1,2147483648,3
ERR9621326,{'BA.2': 1},1198093,1,-1,2147483648,1
ERR8142340,{'BA.1.1.14': 1},958538,1,-1,2147483648,1
node_46727,{'AY.112.2': 38},642691,44,-1,2147483648,38
ERR7109126,{'AY.4': 1},618601,1,-1,2147483648,1
ERR6342407,{'AY.4': 1},320112,1,-1,2147483648,1
ERR10366269,{'BA.4.6.5': 1},1381631,1,-1,2147483648,1
node_57463,{'AY.4': 94},417955,94,-1,2147483648,94
ERR7656957,{'AY.4.2': 1},840487,1,-1,2147483648,1
node_207592,{'AY.43': 1},664876,1,-1,2147483648,1
node_612496,{'BA.4.1': 2},1333325,2,-1,2147483648,2
node_108498,{'AY.4.2': 2},700559,2,-1,2147483648,2
ERR9661211,{'BA.2': 1},1200550,1,-1,2147483648,1
node_537627,{'BA.2': 1},1252589,1,-1,2147483648,1
SRR21370028,{'BA.5.2': 1},1340172,1,1340173,1,1
node_627781,"{'BA.2.3': 2, 'BA.2': 1}",1091116,3,-1,2147483648,3
SRR20179725,{'AY.100': 1},820030,3,-1,2147483648,1
ERR5480457,{'B.1.1.7': 1},168696,1,-1,2147483648,1
node_219819,{'AY.39': 1},827096,2,-1,2147483648,1
ERR9264149,{'BA.1.1': 1},1118686,1,-1,2147483648,1
ERR9664307,{'BA.2': 1},1213539,1,-1,2147483648,1
node_578082,{'BE.10': 21},1408643,21,1189192,5,21
node_62223,{'AY.4': 48},291041,48,-1,2147483648,48
ERR6726672,{'AY.4': 1},482031,1,-1,2147483648,1
node_173318,{'AY.100': 2},626941,2,-1,2147483648,2
node_217116,{'AY.39.1': 1},427653,1,-1,2147483648,1
SRR20259475,{'AY.120.1': 1},663485,2,295320,7,1
node_528733,{'BA.2': 1},1211384,1,-1,2147483648,1
node_252576,{'AY.103': 1},587389,1,-1,2147483648,1
node_182118,{'AY.119': 5},617347,42,295320,8,5
ERR6639470,{'AY.4': 1},400241,1,-1,2147483648,1
ERR7266740,{'AY.43': 1},665301,1,-1,2147483648,1
SRR20258426,{'AY.3': 1},652174,1,-1,2147483648,1
SRR16239288,{'AY.25': 1},505952,1,505953,1,1
node_7766,{'B.1': 1},42872,1,42873,1,1
SRR20227562,{'AY.3': 1},696849,1,-1,2147483648,1
node_516827,{'BA.2.12.1': 6},1263053,6,-1,2147483648,6
node_188721,{'AY.119.2': 8},672882,10,295320,7,8
ERR7170636,{'AY.4': 1},643561,1,-1,2147483648,1
node_386047,{'B.1.1.7': 2},218407,2,-1,2147483648,2
SRR15983843,{'AY.44': 1},462905,1,-1,2147483648,1
node_181729,{'AY.100': 15},220139,708356,-1,2147483648,15
SRR17475141,{'AY.100': 1},920183,1,-1,2147483648,1
ERR10933961,{'FD.1': 1},1436561,1,1396207,10,1
ERR8185713,{'AY.4': 1},842078,1,-1,2147483648,1
ERR7307104,{'AY.4.2': 1},622571,1,622572,1,1
SRR20806438,{'BA.2.40.1': 1},1240200,1,-1,2147483648,1
node_182525,{'AY.113': 2},777488,2,-1,2147483648,2
node_585392,{'BA.5.2.1': 2},2742349,2,1189192,7,2
node_422226,{'BA.1': 1},984533,1,-1,2147483648,1
ERR6769182,{'AY.4': 1},460082,1,295320,4,1
node_182357,{'AY.113': 1},754066,1,295320,7,1
SRR22092465,{'BA.5.5.1': 1},1393506,1,1189192,11,1
SRR20245970,{'AY.113': 1},666704,1,295320,9,1
SRR14381406,{'B.1.1.7': 1},211133,1,-1,2147483648,1
node_323006,{'B.1.617.2': 2},707781,2,-1,2147483648,2
node_628441,{'BA.2.3.9': 2},1140120,2,-1,2147483648,2
node_287320,{'AY.3': 1},890774,1,-1,2147483648,1
SRR16794865,{'AY.3': 1},604151,1,-1,2147483648,1
ERR5306171,{'B.1.1.7': 1},109284,1,-1,2147483648,1
node_505787,{'BA.2': 1},1062829,1,1062830,1,1
node_619453,{'BA.4': 3},1283352,3,-1,2147483648,3
node_181809,{'AY.100': 7},561879,39,-1,2147483648,7
node_267108,{'AY.25.1': 2},383309,2,-1,2147483648,2
SRR16957759,{'AY.103': 1},548717,1,-1,2147483648,1
ERR9216792,{'BA.1': 1},1106335,1,1106336,1,1
node_557269,{'BA.5.2.1': 1},1419247,1,1419248,1,1
node_320196,"{'AY.36': 2469, 'AY.36.1': 14}",2745622,2524,-1,2147483648,2483
node_520292,{'BA.2': 1},1214873,1,-1,2147483648,1
node_298982,{'AY.44': 8},748702,9,-1,2147483648,8
node_665583,{'P.1': 1},257150,1,-1,2147483648,1
node_592400,{'BA.5.2.1': 8},2745156,8,1189192,10,8
node_372702,{'B.1.1.7': 2},398725,2,-1,2147483648,2
node_181808,{'AY.100': 8},220139,708356,-1,2147483648,8
SRR20353405,{'BA.1.1.18': 1},979981,1,-1,2147483648,1
node_343015,{'B.1.1': 6},98,1218710,-1,2147483648,6
node_219693,{'AY.39': 5},220185,1061795,-1,2147483648,5
SRR21889419,{'BA.5.2.1': 1},1380949,1,1189192,10,1
node_372979,{'B.1.1.7': 3},2735979,3,-1,2147483648,3
SRR16623848,{'B.1.1.7': 1},270153,1,-1,2147483648,1
SRR15159718,{'B.1.1.7': 1},259123,1,-1,2147483648,1
SRR16566606,{'AY.44': 1},571640,1,-1,2147483648,1
SRR18236038,{'BA.1.17.2': 1},1071439,1,-1,2147483648,1
node_581447,{'BF.1': 2},1206701,1137,1189192,7,2
node_403468,{'B.1.1.7': 12},208679,12,-1,2147483648,12
node_238287,{'AY.103': 1},747849,1,-1,2147483648,1
node_64860,{'AY.4': 3},567848,3,-1,2147483648,3
SRR20179132,{'AY.125': 1},819990,1,376350,4,1
node_380522,{'B.1.1.7': 1},1698070,1,179752,5,1
node_182352,{'AY.113': 2},472483,2,295320,7,2
node_182240,{'AY.119': 4},539302,4,295320,6,4
node_323076,{'AY.4': 2},672079,2,672079,0,2
SRR19267453,{'AY.39': 1},812395,1,812396,1,1
node_215554,{'AY.120': 1},737713,1,-1,2147483648,1
node_504491,{'BA.1.18': 3},1037544,3,-1,2147483648,3
SRR15314696,{'AY.26': 1},360033,1,-1,2147483648,1
SRR20232747,{'AY.103': 1},725353,1,-1,2147483648,1
ERR8419224,{'BA.1.1': 1},989480,1,-1,2147483648,1
SRR20250615,{'AY.25': 1},763271,1,-1,2147483648,1
SRR21320231,{'AY.114': 1},721477,1,-1,2147483648,1
SRR20117827,{'AY.39': 1},881675,1,881676,1,1
node_292902,{'AY.3': 2},337825,2,-1,2147483648,2
node_218200,{'AY.39': 4},693779,5,-1,2147483648,4
ERR10005664,{'BA.4': 1},1309574,1,-1,2147483648,1
node_181198,{'AY.118': 1},631764,1,631765,1,1
node_539958,{'BN.1.3': 1},1413047,1,-1,2147483648,1
SRR20178296,{'AY.39': 1},786105,1,786106,1,1
node_46782,{'AY.112.2': 7},850168,10,-1,2147483648,7
ERR6427806,{'AY.122': 1},335974,1,-1,2147483648,1
node_185193,{'AY.125': 1},642545,3,376350,4,1
node_130883,{'AY.4.12': 4},645532,4,-1,2147483648,4
SRR12753181,{'D.2': 1},25813,1,-1,2147483648,1
SRR19689143,{'BA.2': 1},1240056,1,-1,2147483648,1
node_181095,{'AY.4': 6},686541,6,295320,3,6
node_584943,{'BF.28': 2},1338501,2,1338501,0,2
ERR7049463,{'AY.4.2': 1},557124,1,-1,2147483648,1
SRR16258669,{'AY.118': 1},391864,1,-1,2147483648,1
ERR7297483,{'AY.4': 1},691906,1,-1,2147483648,1
ERR7231714,{'AY.4': 1},644205,1,644206,1,1
node_497217,{'BA.1': 2},945930,2,-1,2147483648,2
node_182237,{'AY.119.2': 4},220139,708356,-1,2147483648,4
ERR6312067,{'AY.4': 1},316606,1,-1,2147483648,1
node_181975,{'AY.129': 1},843366,1,843367,1,1
SRR22118198,{'BA.5.2': 1},1344236,1,1189192,9,1
SRR20898062,{'BA.1.1': 1},1049256,1,-1,2147483648,1
node_259257,{'AY.25': 1},387204,1,-1,2147483648,1
SRR15138352,{'B.1.1.7': 1},303157,1,-1,2147483648,1
node_414314,"{'BA.1.1': 28, 'BA.1.20': 1, 'BA.1.15': 9, 'BA.1': 6, 'BA.1.17.2': 1, 'BA.1.15.1': 1, 'B.1.1.529': 1}",851246,342101,-1,2147483648,47
SRR17362782,{'AY.103': 1},878513,1,-1,2147483648,1
